# data/predictors/_/HBSe_20161221T010133.prd:
# className='', T=38265, P=36
k1,k2,k3
-0.453165,0.30297,-0.085091
-0.398852,0.34813,-0.0524116
-0.304484,0.274865,-0.0864136
-0.313521,0.284453,-0.0731177
-0.420504,0.389906,-0.0152411
-0.461082,0.271296,-0.0684699
-0.527768,0.183262,-0.114341
-0.550798,0.267216,-0.138399
-0.452912,0.307931,-0.125638
-0.258744,0.502021,-0.0451117
-0.290373,0.497692,-0.017307
-0.286261,0.562125,-0.0819018
-0.26521,0.610663,-0.122008
-0.245426,0.592424,-0.152919
-0.321895,0.477661,-0.207094
-0.496193,0.41174,-0.24732
-0.4936,0.39781,-0.19804
-0.382299,0.522531,-0.291567
-0.37057,0.53943,-0.218071
-0.364634,0.576958,-0.207674
-0.363187,0.571515,-0.0844643
-0.301683,0.54764,-0.0325005
-0.379293,0.412637,-0.123607
-0.503203,0.253548,-0.229891
-0.540684,0.272556,-0.19444
-0.411806,0.336678,-0.151666
-0.373958,0.370825,-0.0873994
-0.432165,0.345765,-0.116277
-0.36703,0.208315,-0.210704
-0.427934,0.166854,-0.231669
-0.387945,0.193863,-0.177258
-0.501209,0.0980994,-0.21224
-0.64252,0.0574226,-0.268352
-0.717372,0.0419439,-0.267427
-0.775952,0.0426668,-0.28355
-0.790037,-0.019588,-0.297832
-0.706102,0.00646521,-0.315787
-0.659556,0.0730985,-0.30994
-0.648863,0.00867677,-0.366611
-0.577139,0.0146692,-0.371845
-0.359123,0.214977,-0.296062
-0.242769,0.302358,-0.213685
-0.207878,0.325631,-0.169126
-0.128325,0.355543,-0.15243
-0.115806,0.305928,-0.140252
-0.11672,0.31168,-0.0687036
-0.135744,0.334526,-0.0650512
-0.141268,0.334919,-0.091635
-0.136841,0.329247,-0.0453471
-0.138199,0.365462,-0.107818
-0.203247,0.403435,0.00318714
-0.136528,0.379417,-0.0581217
-0.0992885,0.301555,-0.116084
-0.0904095,0.298219,-0.103828
-0.102691,0.354619,-0.141298
-0.167715,0.314194,-0.153253
-0.133681,0.271034,-0.108164
-0.110569,0.328736,-0.18084
-0.197743,0.275903,-0.138529
-0.214341,0.293488,-0.153681
-0.156542,0.282318,-0.14742
-0.159869,0.300569,-0.109617
-0.225797,0.255339,-0.112745
-0.21389,0.267576,-0.0792838
-0.203544,0.348054,-0.116177
-0.239874,0.32263,-0.106833
-0.183176,0.271916,-0.166843
-0.26929,0.249584,-0.166693
-0.316705,0.251036,-0.182262
-0.259131,0.253692,-0.208833
-0.329779,0.213388,-0.225122
-0.335085,0.225412,-0.17133
-0.283148,0.27795,-0.161065
-0.21496,0.22331,-0.175688
-0.278068,0.25611,-0.199496
-0.293959,0.278447,-0.196008
-0.362289,0.235181,-0.151662
-0.252266,0.176596,-0.185129
-0.189579,0.218754,-0.170134
-0.164897,0.29567,-0.162882
-0.195556,0.245027,-0.146277
-0.176746,0.294883,-0.112128
-0.200391,0.332851,-0.126132
-0.181825,0.278233,-0.0770663
-0.232229,0.264608,-0.110739
-0.182188,0.336343,-0.132916
-0.166644,0.297722,-0.170657
-0.165559,0.287747,-0.167607
-0.160832,0.314432,-0.117093
-0.17624,0.309661,-0.125088
-0.179424,0.336028,-0.147707
-0.149803,0.317686,-0.170789
-0.153712,0.317881,-0.1596
-0.194874,0.275167,-0.137108
-0.163257,0.289839,-0.118015
-0.181846,0.38108,-0.0961364
-0.114403,0.358016,-0.12059
-0.164346,0.309555,-0.207003
-0.145266,0.251561,-0.198666
-0.0947957,0.254171,-0.177922
-0.153981,0.307517,-0.103289
-0.137466,0.281519,-0.118059
-0.121381,0.335705,-0.093375
-0.138149,0.345531,-0.124938
-0.146714,0.339586,-0.103046
-0.13645,0.305822,-0.154734
-0.111283,0.330462,-0.201694
-0.138782,0.348935,-0.164066
-0.129078,0.363152,-0.0919863
-0.138837,0.308691,-0.0866129
-0.160723,0.296275,-0.0862836
-0.125159,0.347867,-0.0803897
-0.151852,0.329613,-0.0985912
-0.207014,0.338889,-0.163251
-0.147493,0.379436,-0.123404
-0.128029,0.340122,-0.117
-0.139209,0.333614,-0.101635
-0.138834,0.290916,-0.130694
-0.155287,0.3738,-0.113894
-0.128349,0.396911,-0.0654885
-0.105939,0.322163,-0.0909742
-0.218213,0.239451,-0.122763
-0.126444,0.298671,-0.100715
-0.11436,0.352295,-0.0785248
-0.0915002,0.36441,-0.102793
-0.125168,0.322196,-0.0803085
-0.166087,0.307058,-0.1207
-0.158532,0.330527,-0.0886742
-0.195941,0.353216,-0.076062
-0.133478,0.314261,-0.157436
-0.139708,0.376016,-0.133197
-0.10274,0.347961,-0.115312
-0.161471,0.333582,-0.0793007
-0.159011,0.336049,-0.0687507
-0.122471,0.348276,-0.0449108
-0.107476,0.342193,-0.114881
-0.0785646,0.318773,-0.100025
-0.108563,0.30474,-0.119699
-0.124981,0.34118,-0.103995
-0.158589,0.313381,-0.181229
-0.163662,0.331943,-0.122015
-0.167114,0.319035,-0.0668569
-0.148962,0.31025,-0.0887528
-0.136101,0.2856,-0.104389
-0.155763,0.335274,-0.0742678
-0.151947,0.409342,-0.127907
-0.180745,0.421087,-0.0286432
-0.156586,0.36456,-0.0530172
-0.103852,0.343321,-0.110074
-0.13948,0.322224,-0.125617
-0.140657,0.336057,-0.0877988
-0.134468,0.3143,-0.0610893
-0.16524,0.292274,-0.161924
-0.10829,0.315741,-0.1894
-0.171621,0.339169,-0.122311
-0.179257,0.377828,-0.059837
-0.226281,0.350274,-0.0789262
-0.15239,0.322779,-0.132944
-0.179535,0.337983,-0.137146
-0.164442,0.296606,-0.163191
-0.190324,0.293666,-0.143076
-0.140166,0.343996,-0.090728
-0.136983,0.38385,-0.0806706
-0.142987,0.367971,-0.0489808
-0.141761,0.383531,-0.122048
-0.170655,0.338596,-0.127661
-0.130767,0.349866,-0.0787018
-0.166222,0.361626,-0.0553433
-0.13507,0.33262,-0.111473
-0.140055,0.368366,-0.121893
-0.136194,0.325937,-0.10061
-0.140594,0.342343,-0.110871
-0.136811,0.348038,-0.117406
-0.145644,0.330959,-0.0801994
-0.170587,0.271621,-0.0306924
-0.174168,0.336046,-0.0357566
-0.141562,0.306879,-0.120702
-0.104235,0.354177,-0.108164
-0.127162,0.276497,-0.111765
-0.121278,0.300862,-0.0917382
-0.113256,0.311028,-0.0996341
-0.0890699,0.330213,-0.0750163
-0.160068,0.311574,-0.0748067
-0.154183,0.314249,-0.145699
-0.117786,0.347695,-0.111555
-0.13607,0.366741,-0.112469
-0.152352,0.281304,-0.141576
-0.140519,0.253896,-0.143874
-0.143128,0.313041,-0.154435
-0.0889046,0.320201,-0.128773
-0.129706,0.303276,-0.146004
-0.211783,0.284288,-0.183861
-0.477674,0.142224,-0.264625
-0.747651,0.115312,-0.25254
-0.702821,0.124797,-0.19977
-0.570519,0.189686,-0.135557
-0.514029,0.224723,-0.0676484
-0.469142,0.358401,-0.0277152
-0.566869,0.488582,0.136904
-0.471568,0.421075,0.0516424
-0.429656,0.384544,-0.155673
-0.458442,0.320151,-0.265814
-0.508249,0.360133,-0.202113
-0.56625,0.417897,-0.1983
-0.604344,0.448456,-0.192225
-0.573247,0.490017,-0.173992
-0.490152,0.612188,-0.187784
-0.420226,0.66375,-0.147239
-0.41673,0.632582,-0.12065
-0.457885,0.639483,-0.186472
-0.498297,0.593742,-0.170911
-0.507767,0.494396,-0.120346
-0.574634,0.416026,-0.17159
-0.543811,0.414776,-0.23111
-0.472474,0.416248,-0.195108
-0.365299,0.363914,-0.148651
-0.382629,0.318583,-0.128641
-0.395821,0.309899,-0.0931406
-0.381812,0.320386,-0.0833422
-0.358325,0.337376,-0.0853772
-0.303367,0.313693,-0.0184007
-0.377215,0.270781,-0.0264668
-0.353313,0.362101,-0.0607363
-0.28878,0.39932,0.0262181
-0.230292,0.353812,-0.0765064
-0.208328,0.357043,-0.0759158
-0.238172,0.277993,-0.162986
-0.211578,0.271867,-0.1582
-0.126571,0.305075,-0.200889
-0.16988,0.354383,-0.146974
-0.165211,0.308621,-0.101598
-0.176909,0.301904,-0.141152
-0.156034,0.252785,-0.1961
-0.153835,0.24426,-0.140437
-0.209217,0.289923,-0.147829
-0.215876,0.323804,-0.172157
-0.247115,0.305865,-0.177892
-0.203512,0.290405,-0.182508
-0.189073,0.283573,-0.122428
-0.219702,0.355217,-0.143215
-0.135035,0.278553,-0.161447
-0.145164,0.264786,-0.126991
-0.185468,0.266727,-0.148891
-0.149211,0.31129,-0.176478
-0.183411,0.323369,-0.146301
-0.225342,0.352588,-0.165496
-0.237733,0.297459,-0.129285
-0.183565,0.330743,-0.112081
-0.14684,0.285499,-0.155055
-0.138701,0.293637,-0.208854
-0.167972,0.27289,-0.113231
-0.201743,0.266216,-0.162695
-0.226584,0.244508,-0.178678
-0.236861,0.217467,-0.235395
-0.215155,0.255635,-0.233054
-0.219402,0.332752,-0.174266
-0.227609,0.313492,-0.134971
-0.244398,0.313609,-0.152943
-0.216677,0.321585,-0.071925
-0.279256,0.289904,-0.0668995
-0.323139,0.257288,-0.0696981
-0.296107,0.324535,-0.0495831
-0.280467,0.278638,-0.103796
-0.254728,0.330639,-0.0875741
-0.263252,0.3641,-0.15148
-0.225695,0.380427,-0.0603737
-0.263622,0.353078,-0.02897
-0.186753,0.299376,-0.0675714
-0.213909,0.336643,-0.0817365
-0.262828,0.32603,-0.158335
-0.249723,0.400812,-0.147092
-0.292789,0.414834,-0.0613696
-0.178879,0.361418,-0.0921384
-0.184249,0.356931,-0.11605
-0.192996,0.353509,-0.121523
-0.13625,0.314151,-0.114137
-0.103854,0.269608,-0.0726473
-0.143502,0.314412,-0.0920204
-0.154003,0.291504,-0.127265
-0.119719,0.281491,-0.125831
-0.15657,0.323228,-0.123357
-0.158857,0.365056,-0.0817087
-0.101323,0.397568,-0.11985
-0.135099,0.397166,-0.0787003
-0.114579,0.26041,-0.130001
-0.184664,0.294844,-0.152442
-0.159813,0.348147,-0.133778
-0.144168,0.351487,-0.106699
-0.129518,0.358703,-0.134301
-0.109947,0.373782,-0.139104
-0.156436,0.371101,-0.129016
-0.185796,0.337899,-0.138294
-0.16754,0.374731,-0.135018
-0.149507,0.348836,-0.105399
-0.21207,0.337095,-0.13878
-0.143926,0.31008,-0.157801
-0.143452,0.27853,-0.200631
-0.374848,0.134647,-0.199449
-0.394168,0.183065,-0.232631
-0.154953,0.326511,-0.148393
-0.119718,0.294034,-0.143446
-0.154613,0.339053,-0.132133
-0.115692,0.343727,-0.134308
-0.120173,0.366585,-0.153797
-0.615381,0.419864,-0.127045
-0.635283,0.43428,-0.116866
-0.197719,0.270135,-0.167529
-0.143768,0.307023,-0.155065
-0.175692,0.243103,-0.159592
-0.156937,0.266862,-0.112781
-0.151858,0.289608,-0.108258
-0.103448,0.285105,-0.109678
-0.122831,0.300584,-0.0619315
-0.099694,0.308913,-0.103477
-0.109637,0.329347,-0.117075
-0.52321,0.584185,-0.144139
-0.56648,0.657193,-0.259306
-0.384099,0.367479,-0.120613
-0.152326,0.285117,-0.104872
-0.120377,0.316711,-0.110405
-0.155669,0.3436,-0.0567959
-0.283948,0.358149,-0.0746525
-0.528576,0.649814,-0.304207
-0.526826,0.612803,-0.261568
-0.202081,0.328408,-0.159278
-0.190755,0.303481,-0.126373
-0.134144,0.294389,-0.128878
-0.289856,0.348513,-0.111467
-0.587465,0.655887,-0.361359
-0.571105,0.585191,-0.248001
-0.151968,0.297506,-0.136477
-0.182135,0.299568,-0.0889892
-0.62571,0.537646,-0.163701
-0.671263,0.62384,-0.265404
-0.318481,0.272347,-0.158812
-0.151112,0.340969,-0.0906183
-0.584199,0.579719,-0.129353
-0.634571,0.668446,-0.290789
-0.387471,0.293759,-0.0849161
-0.171206,0.334742,-0.0884043
-0.130948,0.28518,-0.177773
-0.161767,0.30501,-0.172112
-0.571337,0.451446,-0.020778
-0.629244,0.535496,-0.0477847
-0.265606,0.306194,-0.151107
-0.16713,0.310038,-0.131663
-0.1287,0.293272,-0.106292
-0.230033,0.325452,-0.111795
-0.623734,0.644185,-0.288506
-0.607101,0.574546,-0.191917
-0.135036,0.262856,-0.0964888
-0.121458,0.281591,-0.0543111
-0.12643,0.311107,-0.0681625
-0.1174,0.302229,-0.162614
-0.631492,0.513798,-0.17497
-0.649395,0.535126,-0.198702
-0.222626,0.294543,-0.145613
-0.140194,0.295572,-0.131865
-0.104216,0.347936,-0.105106
-0.289209,0.285162,-0.137087
-0.641775,0.520992,-0.184936
-0.611196,0.447133,-0.157599
-0.17375,0.326876,-0.126114
-0.0693288,0.357968,-0.144473
-0.190576,0.26843,-0.149604
-0.676474,0.333405,-0.288864
-0.650464,0.278074,-0.245248
-0.192522,0.261211,-0.0579496
-0.174841,0.325779,-0.12418
-0.172637,0.292038,-0.147827
-0.655747,0.284442,-0.298775
-0.708258,0.296011,-0.285647
-0.249004,0.148327,-0.237292
-0.229392,0.322798,-0.141823
-0.14799,0.345787,-0.126966
-0.468888,0.165534,-0.228828
-0.725877,0.278301,-0.308294
-0.426751,0.176451,-0.26921
-0.122574,0.360845,-0.13632
-0.21673,0.215089,-0.146269
-0.645966,0.406885,-0.327551
-0.664952,0.407557,-0.340414
-0.307471,0.318587,-0.0790382
-0.165458,0.336307,-0.119074
-0.211281,0.287554,-0.143369
-0.549531,0.480523,-0.25388
-0.486971,0.383935,-0.175218
-0.169324,0.313962,-0.188066
-0.246504,0.361328,-0.0684592
-0.219593,0.290623,-0.106597
-0.213053,0.232622,-0.0980685
-0.158599,0.331809,-0.141414
-0.385891,0.371233,-0.0502305
-0.533134,0.53197,-0.0952702
-0.3273,0.340129,-0.0713852
-0.223744,0.266722,-0.0697987
-0.23129,0.305141,-0.0838843
-0.260144,0.295702,-0.0827801
-0.15491,0.298702,-0.0933012
-0.162582,0.3095,-0.142879
-0.168274,0.276952,-0.0976723
-0.177965,0.377141,-0.0741164
-0.183322,0.361697,-0.0741907
-0.187166,0.308374,-0.042963
-0.116429,0.35698,-0.110326
-0.207492,0.387707,-0.0425848
-0.175526,0.324769,-0.111209
-0.179862,0.267827,-0.121064
-0.217106,0.355985,-0.0612598
-0.210305,0.361746,-0.0729905
-0.134794,0.383862,-0.128667
-0.191507,0.315542,-0.0936951
-0.245683,0.2919,-0.10756
-0.145731,0.246157,-0.145494
-0.229955,0.3043,-0.0638367
-0.264147,0.330455,-0.0771495
-0.151648,0.343738,-0.0873058
-0.22325,0.310959,-0.124565
-0.23335,0.274272,-0.125891
-0.15642,0.30564,-0.136957
-0.206699,0.348024,-0.127312
-0.21493,0.325612,-0.168497
-0.206579,0.297768,-0.168192
-0.24111,0.280696,-0.179821
-0.222184,0.362115,-0.111394
-0.263437,0.302217,-0.15434
-0.17184,0.280889,-0.140225
-0.177404,0.333324,-0.151537
-0.20757,0.329796,-0.162716
-0.141837,0.263266,-0.150169
-0.231754,0.262455,-0.201993
-0.208316,0.304039,-0.158034
-0.130207,0.294437,-0.204962
-0.169343,0.301952,-0.180594
-0.120189,0.303803,-0.178571
-0.12215,0.255477,-0.111737
-0.15913,0.279116,-0.158962
-0.196633,0.28781,-0.110789
-0.12017,0.255959,-0.122792
-0.0963056,0.251545,-0.12128
-0.155286,0.270739,-0.158912
-0.169452,0.323042,-0.15325
-0.149481,0.258651,-0.132443
-0.170763,0.298041,-0.07838
-0.0954166,0.246683,-0.106923
-0.193394,0.28197,-0.0964973
-0.155248,0.314026,-0.158054
-0.181385,0.330011,-0.138008
-0.11506,0.372235,-0.0736367
-0.129679,0.372352,-0.0491097
-0.169755,0.317132,-0.115001
-0.145508,0.354029,-0.148206
-0.189881,0.296981,-0.130774
-0.262777,0.285553,-0.087053
-0.134227,0.294933,-0.140803
-0.181987,0.240561,-0.188938
-0.151899,0.242198,-0.164737
-0.185366,0.272036,-0.0971134
-0.140004,0.289839,-0.123206
-0.160754,0.320168,-0.0995205
-0.169171,0.326317,-0.148343
-0.20898,0.275531,-0.152099
-0.136075,0.295931,-0.135139
-0.132863,0.35818,-0.113136
-0.113638,0.371506,-0.159193
-0.169408,0.349341,-0.117226
-0.161515,0.362451,-0.121202
-0.176747,0.363681,-0.0813538
-0.12893,0.351088,-0.114205
-0.123498,0.342331,-0.120646
-0.116988,0.378867,-0.105177
-0.112072,0.335386,-0.133083
-0.163429,0.350902,-0.10329
-0.499197,0.23637,-0.214927
-0.593086,0.274004,-0.227944
-0.168551,0.251632,-0.173874
-0.163359,0.343464,-0.155367
-0.204338,0.295688,-0.164816
-0.123864,0.281928,-0.111209
-0.118624,0.383783,-0.119042
-0.165904,0.383622,-0.12112
-0.131372,0.340365,-0.0973694
-0.141089,0.303063,-0.102656
-0.204589,0.25999,-0.140937
-0.709061,0.418848,-0.16042
-0.66406,0.307517,-0.128901
-0.160917,0.317027,-0.173029
-0.109014,0.319421,-0.123317
-0.122387,0.328469,-0.133202
-0.100539,0.258083,-0.181798
-0.0974374,0.334033,-0.152142
-0.0683878,0.289203,-0.15414
-0.135172,0.354951,-0.0685773
-0.473903,0.294378,-0.0958623
-0.732599,0.564736,-0.102351
-0.607527,0.290858,-0.0659066
-0.152808,0.323122,-0.194931
-0.119486,0.309661,-0.148129
-0.122041,0.254052,-0.0970898
-0.15607,0.276841,-0.0793289
-0.155848,0.302409,-0.118098
-0.158218,0.358321,-0.169053
-0.192298,0.370693,-0.131555
-0.109532,0.334457,-0.14059
-0.489083,0.442375,-0.0736338
-0.645562,0.693025,-0.281751
-0.559814,0.46046,-0.0542787
-0.165401,0.304935,-0.099583
-0.112265,0.329479,-0.0961354
-0.0898308,0.377133,-0.0870727
-0.112775,0.36026,-0.0985785
-0.147966,0.391151,-0.114906
-0.240412,0.277074,-0.168167
-0.732668,0.452998,-0.0378233
-0.710526,0.384097,-0.0482444
-0.170597,0.300822,-0.135815
-0.122897,0.309827,-0.138474
-0.141656,0.337201,-0.119012
-0.140984,0.359775,-0.124842
-0.700512,0.469102,-0.0256145
-0.749273,0.570391,-0.0596733
-0.304491,0.163678,-0.172891
-0.154996,0.334518,-0.189237
-0.14291,0.355052,-0.148962
-0.166879,0.310701,-0.217305
-0.149259,0.420218,-0.172732
-0.203321,0.287942,-0.174007
-0.697415,0.472589,-0.0513569
-0.745647,0.592952,-0.140202
-0.384318,0.268326,-0.225806
-0.175399,0.368161,-0.124553
-0.122213,0.299983,-0.122094
-0.141374,0.320389,-0.149345
-0.185032,0.256362,-0.178771
-0.186931,0.329496,-0.137529
-0.126407,0.350214,-0.100301
-0.547159,0.28173,-0.128858
-0.730501,0.553868,-0.158766
-0.552939,0.245737,-0.119313
-0.121818,0.289641,-0.105475
-0.0952113,0.339988,-0.127835
-0.104907,0.313406,-0.148099
-0.181425,0.331076,-0.140858
-0.16747,0.305447,-0.101318
-0.302006,0.237323,-0.142817
-0.684693,0.364957,-0.272821
-0.666177,0.311629,-0.238866
-0.170788,0.215445,-0.208381
-0.13179,0.281764,-0.12239
-0.187552,0.316728,-0.116762
-0.134277,0.318453,-0.150812
-0.639942,0.490954,-0.116763
-0.687275,0.590132,-0.220728
-0.394545,0.2523,-0.179079
-0.351503,0.31962,-0.128579
-0.254392,0.327322,-0.0838228
-0.182366,0.284631,-0.0837566
-0.183283,0.300758,-0.0994617
-0.169031,0.342,-0.0758236
-0.0771775,0.315272,-0.145758
-0.0993332,0.346616,-0.150312
-0.472255,0.547829,-0.124687
-0.554826,0.702346,-0.34536
-0.510235,0.56613,-0.130817
-0.236635,0.297695,-0.116026
-0.416112,0.347334,0.00058047
-0.312896,0.326634,-0.0563675
-0.247963,0.349369,-0.125391
-0.423264,0.300234,-0.179704
-0.638441,0.413705,-0.267763
-0.4657,0.254524,-0.180661
-0.220324,0.251851,-0.0981784
-0.132123,0.309579,-0.166986
-0.232327,0.248464,-0.20716
-0.217136,0.210985,-0.144183
-0.318196,0.329688,-0.0668993
-0.603997,0.655791,-0.21295
-0.583134,0.576243,-0.141383
-0.226898,0.282652,-0.140717
-0.278689,0.257518,-0.0966718
-0.300405,0.264813,-0.00333574
-0.11723,0.236745,-0.10504
-0.150796,0.316692,-0.131266
-0.173611,0.286146,-0.160474
-0.170599,0.288401,-0.142535
-0.554989,0.675174,-0.293859
-0.558468,0.674131,-0.299234
-0.336493,0.282541,-0.116184
-0.25114,0.252152,-0.133887
-0.0918897,0.33566,-0.140425
-0.10012,0.355811,-0.158462
-0.0948978,0.349521,-0.110282
-0.0733234,0.338585,-0.11625
-0.115596,0.350283,-0.20369
-0.534651,0.450351,-0.126222
-0.613863,0.589824,-0.276981
-0.466118,0.340135,-0.20066
-0.287165,0.280206,-0.230675
-0.187409,0.341716,-0.158605
-0.161626,0.386471,-0.035639
-0.114829,0.37403,-0.0760251
-0.0768339,0.348563,-0.109232
-0.167398,0.302896,-0.15807
-0.173412,0.314032,-0.188551
-0.176246,0.319859,-0.187571
-0.593387,0.482789,-0.225176
-0.615775,0.506051,-0.265988
-0.23664,0.28115,-0.165296
-0.133312,0.279255,-0.181502
-0.225148,0.272596,-0.141492
-0.134681,0.316617,-0.115536
-0.18455,0.338449,-0.126616
-0.284319,0.302977,-0.156763
-0.65501,0.455424,-0.283132
-0.619448,0.358522,-0.227503
-0.133766,0.314377,-0.181059
-0.155703,0.301134,-0.12011
-0.189383,0.353996,-0.167969
-0.150459,0.357676,-0.21592
-0.234472,0.378378,-0.103741
-0.219251,0.283626,-0.074481
-0.27206,0.303659,-0.0524347
-0.37117,0.412653,-0.00494351
-0.196404,0.347257,-0.0529741
-0.185643,0.341932,-0.0831883
-0.669777,0.396437,-0.151951
-0.68012,0.39409,-0.168243
-0.226154,0.262499,-0.15126
-0.147723,0.25946,-0.116746
-0.196958,0.227891,-0.129283
-0.192264,0.297588,-0.137487
-0.168205,0.380256,-0.103177
-0.205264,0.3352,-0.126177
-0.188225,0.256043,-0.142337
-0.620212,0.501888,-0.0452356
-0.676936,0.605021,-0.153267
-0.364031,0.240283,-0.13442
-0.243444,0.299082,-0.0937593
-0.174263,0.264682,-0.0964663
-0.104712,0.294765,-0.124796
-0.160305,0.285135,-0.151072
-0.162556,0.291726,-0.16582
-0.223544,0.276671,-0.159846
-0.267873,0.306866,-0.0962839
-0.162635,0.287781,-0.11195
-0.507893,0.381555,-0.0454344
-0.662349,0.606057,-0.145783
-0.500976,0.288355,-0.0517504
-0.162048,0.32611,-0.136795
-0.105292,0.338542,-0.146777
-0.140365,0.368836,-0.0838282
-0.18495,0.318547,-0.125415
-0.178868,0.275042,-0.11947
-0.183984,0.258582,-0.11349
-0.217169,0.220354,-0.12001
-0.365526,0.243906,-0.138207
-0.657186,0.356172,-0.0538512
-0.670645,0.35248,-0.0659075
-0.200162,0.194521,-0.195909
-0.157397,0.288005,-0.11181
-0.0747333,0.326551,-0.115525
-0.0818688,0.321613,-0.105441
-0.199857,0.285902,-0.133339
-0.219272,0.336828,-0.125907
-0.163938,0.376168,-0.158649
-0.597339,0.329798,-0.138065
-0.729478,0.532394,-0.209982
-0.483726,0.18066,-0.174627
-0.164943,0.346498,-0.0755504
-0.128504,0.288574,-0.162243
-0.161301,0.315042,-0.193051
-0.188446,0.329733,-0.174004
-0.118631,0.377067,-0.132115
-0.202642,0.248065,-0.183652
-0.218814,0.295169,-0.142046
-0.631519,0.4036,-0.144128
-0.707806,0.489448,-0.188792
-0.31357,0.233312,-0.190732
-0.154172,0.342587,-0.169882
-0.190552,0.346443,-0.144374
-0.121094,0.324538,-0.0945766
-0.116796,0.298729,-0.144468
-0.177302,0.244115,-0.156265
-0.225678,0.238346,-0.142683
-0.189668,0.345352,-0.105738
-0.231991,0.269091,-0.182829
-0.598396,0.269942,-0.133614
-0.705437,0.417581,-0.148376
-0.353246,0.278416,-0.240354
-0.142995,0.34658,-0.175512
-0.155823,0.320866,-0.170202
