# data/predictors/_/HBSe_20161221T010133.prd:
# className='', T=38265, P=36
k1,k2
-0.664952,0.407557
-0.307471,0.318587
-0.165458,0.336307
-0.211281,0.287554
-0.549531,0.480523
-0.486971,0.383935
-0.169324,0.313962
-0.246504,0.361328
-0.219593,0.290623
-0.213053,0.232622
-0.158599,0.331809
-0.385891,0.371233
-0.533134,0.53197
-0.3273,0.340129
-0.223744,0.266722
-0.23129,0.305141
-0.260144,0.295702
-0.15491,0.298702
-0.162582,0.3095
-0.168274,0.276952
-0.177965,0.377141
-0.183322,0.361697
-0.187166,0.308374
-0.116429,0.35698
-0.207492,0.387707
-0.175526,0.324769
-0.179862,0.267827
-0.217106,0.355985
-0.210305,0.361746
-0.134794,0.383862
-0.191507,0.315542
-0.245683,0.2919
-0.145731,0.246157
-0.229955,0.3043
-0.264147,0.330455
-0.151648,0.343738
-0.22325,0.310959
-0.23335,0.274272
-0.15642,0.30564
-0.206699,0.348024
-0.21493,0.325612
-0.206579,0.297768
-0.24111,0.280696
-0.222184,0.362115
-0.263437,0.302217
-0.17184,0.280889
-0.177404,0.333324
-0.20757,0.329796
-0.141837,0.263266
-0.231754,0.262455
-0.208316,0.304039
-0.130207,0.294437
-0.169343,0.301952
-0.120189,0.303803
-0.12215,0.255477
-0.15913,0.279116
-0.196633,0.28781
-0.12017,0.255959
-0.0963056,0.251545
-0.155286,0.270739
-0.169452,0.323042
-0.149481,0.258651
-0.170763,0.298041
-0.0954166,0.246683
-0.193394,0.28197
-0.155248,0.314026
-0.181385,0.330011
-0.11506,0.372235
-0.129679,0.372352
-0.169755,0.317132
-0.145508,0.354029
-0.189881,0.296981
-0.262777,0.285553
-0.134227,0.294933
-0.181987,0.240561
-0.151899,0.242198
-0.185366,0.272036
-0.140004,0.289839
-0.160754,0.320168
-0.169171,0.326317
-0.20898,0.275531
-0.136075,0.295931
-0.132863,0.35818
-0.113638,0.371506
-0.169408,0.349341
-0.161515,0.362451
-0.176747,0.363681
-0.12893,0.351088
-0.123498,0.342331
-0.116988,0.378867
-0.112072,0.335386
-0.163429,0.350902
-0.499197,0.23637
-0.593086,0.274004
-0.168551,0.251632
-0.163359,0.343464
-0.204338,0.295688
-0.123864,0.281928
-0.118624,0.383783
-0.165904,0.383622
-0.131372,0.340365
-0.141089,0.303063
-0.204589,0.25999
-0.709061,0.418848
-0.66406,0.307517
-0.160917,0.317027
-0.109014,0.319421
-0.122387,0.328469
-0.100539,0.258083
-0.0974374,0.334033
-0.0683878,0.289203
-0.135172,0.354951
-0.473903,0.294378
-0.732599,0.564736
-0.607527,0.290858
-0.152808,0.323122
-0.119486,0.309661
-0.122041,0.254052
-0.15607,0.276841
-0.155848,0.302409
-0.158218,0.358321
-0.192298,0.370693
-0.109532,0.334457
-0.489083,0.442375
-0.645562,0.693025
-0.559814,0.46046
-0.165401,0.304935
-0.112265,0.329479
-0.0898308,0.377133
-0.112775,0.36026
-0.147966,0.391151
-0.240412,0.277074
-0.732668,0.452998
-0.710526,0.384097
-0.170597,0.300822
-0.122897,0.309827
-0.141656,0.337201
-0.140984,0.359775
-0.700512,0.469102
-0.749273,0.570391
-0.304491,0.163678
-0.154996,0.334518
-0.14291,0.355052
-0.166879,0.310701
-0.149259,0.420218
-0.203321,0.287942
-0.697415,0.472589
-0.745647,0.592952
-0.384318,0.268326
-0.175399,0.368161
-0.122213,0.299983
-0.141374,0.320389
-0.185032,0.256362
-0.186931,0.329496
-0.126407,0.350214
-0.547159,0.28173
-0.730501,0.553868
-0.552939,0.245737
-0.121818,0.289641
-0.0952113,0.339988
-0.104907,0.313406
-0.181425,0.331076
-0.16747,0.305447
-0.302006,0.237323
-0.684693,0.364957
-0.666177,0.311629
-0.170788,0.215445
-0.13179,0.281764
-0.187552,0.316728
-0.134277,0.318453
-0.639942,0.490954
-0.687275,0.590132
-0.394545,0.2523
-0.351503,0.31962
-0.254392,0.327322
-0.182366,0.284631
-0.183283,0.300758
-0.169031,0.342
-0.0771775,0.315272
-0.0993332,0.346616
-0.472255,0.547829
-0.554826,0.702346
-0.510235,0.56613
-0.236635,0.297695
-0.416112,0.347334
-0.312896,0.326634
-0.247963,0.349369
-0.423264,0.300234
-0.638441,0.413705
-0.4657,0.254524
-0.220324,0.251851
-0.132123,0.309579
-0.232327,0.248464
-0.217136,0.210985
-0.318196,0.329688
-0.603997,0.655791
-0.583134,0.576243
-0.226898,0.282652
-0.278689,0.257518
-0.300405,0.264813
-0.11723,0.236745
-0.150796,0.316692
-0.173611,0.286146
-0.170599,0.288401
-0.554989,0.675174
-0.558468,0.674131
-0.336493,0.282541
-0.25114,0.252152
-0.0918897,0.33566
-0.10012,0.355811
-0.0948978,0.349521
-0.0733234,0.338585
-0.115596,0.350283
-0.534651,0.450351
-0.613863,0.589824
-0.466118,0.340135
-0.287165,0.280206
-0.187409,0.341716
-0.161626,0.386471
-0.114829,0.37403
-0.0768339,0.348563
-0.167398,0.302896
-0.173412,0.314032
-0.176246,0.319859
-0.593387,0.482789
-0.615775,0.506051
-0.23664,0.28115
-0.133312,0.279255
-0.225148,0.272596
-0.134681,0.316617
-0.18455,0.338449
-0.284319,0.302977
-0.65501,0.455424
-0.619448,0.358522
-0.133766,0.314377
-0.155703,0.301134
-0.189383,0.353996
-0.150459,0.357676
-0.234472,0.378378
-0.219251,0.283626
-0.27206,0.303659
-0.37117,0.412653
-0.196404,0.347257
-0.185643,0.341932
-0.669777,0.396437
-0.68012,0.39409
-0.226154,0.262499
-0.147723,0.25946
-0.196958,0.227891
-0.192264,0.297588
-0.168205,0.380256
-0.205264,0.3352
-0.188225,0.256043
-0.620212,0.501888
-0.676936,0.605021
-0.364031,0.240283
-0.243444,0.299082
-0.174263,0.264682
-0.104712,0.294765
-0.160305,0.285135
-0.162556,0.291726
-0.223544,0.276671
-0.267873,0.306866
-0.162635,0.287781
-0.507893,0.381555
-0.662349,0.606057
-0.500976,0.288355
-0.162048,0.32611
-0.105292,0.338542
-0.140365,0.368836
-0.18495,0.318547
-0.178868,0.275042
-0.183984,0.258582
-0.217169,0.220354
-0.365526,0.243906
-0.657186,0.356172
-0.670645,0.35248
-0.200162,0.194521
-0.157397,0.288005
-0.0747333,0.326551
-0.0818688,0.321613
-0.199857,0.285902
-0.219272,0.336828
-0.163938,0.376168
-0.597339,0.329798
-0.729478,0.532394
-0.483726,0.18066
-0.164943,0.346498
-0.128504,0.288574
-0.161301,0.315042
-0.188446,0.329733
-0.118631,0.377067
-0.202642,0.248065
-0.218814,0.295169
-0.631519,0.4036
-0.707806,0.489448
-0.31357,0.233312
-0.154172,0.342587
-0.190552,0.346443
-0.121094,0.324538
-0.116796,0.298729
-0.177302,0.244115
-0.225678,0.238346
-0.189668,0.345352
-0.231991,0.269091
-0.598396,0.269942
-0.705437,0.417581
-0.353246,0.278416
-0.142995,0.34658
-0.155823,0.320866
-0.179429,0.344057
-0.192406,0.348314
-0.126934,0.326597
-0.202153,0.254103
-0.263017,0.316006
-0.10106,0.314363
-0.102633,0.32389
-0.149427,0.337617
-0.159889,0.355955
-0.252538,0.323926
-0.631171,0.546958
-0.616573,0.474337
-0.263806,0.22497
-0.225041,0.29029
-0.215503,0.327247
-0.309594,0.309194
-0.252041,0.30425
-0.228022,0.31403
-0.133632,0.317002
-0.090326,0.324983
-0.181625,0.282937
-0.203354,0.362154
-0.188177,0.290544
-0.177262,0.291059
-0.191895,0.337612
-0.545046,0.120726
-0.702182,0.15372
-0.317555,0.239862
-0.192058,0.31987
-0.118759,0.267963
-0.146537,0.354424
-0.158154,0.36701
-0.269368,0.342792
-0.189141,0.33071
-0.20842,0.321584
-0.31148,0.312591
-0.241811,0.340902
-0.134118,0.33747
-0.106056,0.354035
-0.137907,0.352924
-0.0933837,0.356281
-0.195378,0.328415
-0.527207,0.665307
-0.532954,0.66062
-0.255032,0.30004
-0.284128,0.318714
-0.147357,0.340768
-0.126162,0.380454
-0.102798,0.327409
-0.146651,0.330477
-0.158731,0.344107
-0.132423,0.364029
-0.171307,0.311429
-0.177649,0.266101
-0.167963,0.364266
-0.201317,0.306416
-0.562903,0.654722
-0.590396,0.710138
-0.336872,0.299365
-0.126353,0.34482
-0.18854,0.372858
-0.199336,0.312493
-0.156077,0.269498
-0.121323,0.333284
-0.136447,0.356609
-0.166135,0.350533
-0.182536,0.404018
-0.187421,0.372013
-0.188962,0.307532
-0.167426,0.293095
-0.50311,0.307284
-0.751402,0.596573
-0.586501,0.272545
-0.204814,0.317084
-0.208654,0.380651
-0.165435,0.438044
-0.12752,0.398951
-0.191222,0.321151
-0.178099,0.290396
-0.093557,0.349142
-0.138416,0.332996
-0.160676,0.317439
-0.674189,0.259749
-0.786401,0.467778
-0.407594,0.24675
-0.145757,0.290377
-0.124392,0.31599
-0.135406,0.355547
-0.102347,0.33589
-0.15731,0.330623
-0.134907,0.345343
-0.146673,0.396354
-0.459358,0.350305
-0.730662,0.631615
-0.611489,0.338764
-0.181464,0.279187
-0.136013,0.33183
-0.177692,0.37117
-0.152964,0.323421
-0.15587,0.296444
-0.175716,0.364583
-0.134733,0.319122
-0.231563,0.363769
-0.495895,0.477638
-0.595326,0.613938
-0.417863,0.390825
-0.184024,0.389086
-0.160772,0.341296
-0.121667,0.324458
-0.120567,0.335114
-0.17893,0.369684
-0.16039,0.349872
-0.141541,0.32484
-0.349257,0.364867
-0.576876,0.651773
-0.512279,0.514002
-0.234157,0.421823
-0.269575,0.439348
-0.282729,0.491996
-0.207442,0.296104
-0.630027,0.525386
-0.6654,0.586131
-0.23838,0.205458
-0.112604,0.278843
-0.155605,0.269284
-0.216868,0.276465
-0.160378,0.39848
-0.226115,0.375141
-0.590069,0.66899
-0.578765,0.614037
-0.21045,0.284933
-0.262799,0.301648
-0.172756,0.335721
-0.132566,0.345364
-0.181632,0.328036
-0.173415,0.339562
-0.125011,0.316963
-0.137868,0.425342
-0.480745,0.537177
-0.53561,0.607374
-0.335955,0.344266
-0.586102,0.344064
-0.702906,0.481986
-0.343103,0.255847
-0.166028,0.344707
-0.118077,0.303234
-0.137688,0.317916
-0.159502,0.315251
-0.126025,0.381262
-0.155646,0.385829
-0.2329,0.309639
-0.189476,0.381816
-0.502701,0.377169
-0.598756,0.445925
-0.301436,0.221206
-0.144863,0.329363
-0.129152,0.321528
-0.143565,0.331933
-0.152276,0.298169
-0.112129,0.297985
-0.136314,0.324183
-0.151526,0.307606
-0.116198,0.291055
-0.2225,0.344908
-0.282762,0.395021
-0.201678,0.330493
-0.163122,0.313027
-0.1597,0.316413
-0.199255,0.33109
-0.188842,0.312728
-0.143202,0.323339
-0.17551,0.373041
-0.157174,0.350778
-0.174518,0.253315
-0.213176,0.330342
-0.145121,0.339112
-0.116887,0.342781
-0.123373,0.32711
-0.179048,0.347916
-0.14207,0.333961
-0.19605,0.323881
-0.151192,0.301267
-0.131476,0.313631
-0.176926,0.383061
-0.125711,0.328798
-0.200547,0.297293
-0.197237,0.3361
-0.107235,0.34565
-0.218285,0.363714
-0.213033,0.321251
-0.151089,0.325478
-0.131712,0.33172
-0.124241,0.40037
-0.154496,0.358334
-0.134805,0.312487
-0.181115,0.358881
-0.198425,0.361268
-0.0852814,0.290317
-0.138154,0.270859
-0.219515,0.298535
-0.166851,0.321753
-0.203455,0.281461
-0.156903,0.31944
-0.114885,0.322897
-0.108864,0.319841
-0.160314,0.308967
-0.183921,0.331096
-0.144033,0.354181
-0.153109,0.318631
-0.121018,0.370831
-0.14736,0.320996
-0.125862,0.30419
-0.174265,0.302922
-0.214715,0.320612
-0.12439,0.361645
-0.182816,0.368861
-0.119678,0.379869
-0.170888,0.325443
-0.162661,0.341128
-0.137108,0.324342
-0.150596,0.308514
-0.165334,0.335813
-0.17676,0.343523
-0.173763,0.375311
-0.116636,0.329884
-0.146944,0.300615
-0.171414,0.338789
-0.146061,0.348883
-0.122938,0.349533
-0.157064,0.345489
-0.137177,0.298092
-0.122823,0.339968
-0.135255,0.299964
-0.180957,0.388872
-0.155072,0.329088
-0.170216,0.213901
-0.140365,0.327194
-0.083092,0.361213
-0.111863,0.374098
-0.141624,0.337615
-0.170937,0.318259
-0.248028,0.260949
-0.48856,0.0545576
-0.709,0.0301562
-0.355648,0.159658
-0.388742,0.184778
-0.448722,0.224138
-0.435051,0.253645
-0.385993,0.324708
-0.437711,0.415647
-0.366943,0.364896
-0.457826,0.221323
-0.607174,0.261228
-0.649388,0.356387
-0.613335,0.367684
-0.634346,0.366565
-0.597823,0.338783
-0.568599,0.371269
-0.567111,0.435425
-0.508676,0.426643
-0.479454,0.431584
-0.504859,0.533061
-0.486055,0.562359
-0.459796,0.493974
-0.507377,0.34867
-0.479677,0.284005
-0.468649,0.317644
-0.536184,0.392698
-0.576919,0.432689
-0.590965,0.339958
-0.614557,0.363943
-0.430425,0.159906
-0.558657,0.0841003
-0.520346,0.219853
-0.606298,0.22664
-0.643899,0.214859
-0.666829,0.234762
-0.672393,0.255366
-0.682967,0.316348
-0.696481,0.382311
-0.743739,0.368923
-0.762739,0.395814
-0.765131,0.420777
-0.772479,0.424422
-0.785043,0.463136
-0.796771,0.468327
-0.809963,0.432215
-0.832334,0.433997
-0.827259,0.304304
-0.789314,0.236295
-0.776338,0.112835
-0.825084,0.137884
-0.823832,0.0628936
-0.800756,0.0176634
-0.767848,0.043084
-0.632435,0.0085282
-0.486419,0.0548155
-0.392954,0.115306
-0.270856,0.137414
-0.20698,0.248981
-0.222625,0.287527
-0.10988,0.253615
-0.206813,0.256246
-0.225686,0.291609
-0.18628,0.337945
-0.165367,0.299118
-0.152353,0.315794
-0.124512,0.307058
-0.13635,0.291782
-0.157247,0.317598
-0.217853,0.367816
-0.235578,0.399492
-0.200891,0.338847
-0.2232,0.322055
-0.262363,0.32888
-0.219484,0.318358
-0.213411,0.348673
-0.224947,0.327884
-0.212486,0.32046
-0.219839,0.333002
-0.179122,0.328376
-0.176545,0.33587
-0.189661,0.371039
-0.181144,0.296003
-0.198778,0.296759
-0.182781,0.308779
-0.139899,0.283454
-0.0958698,0.280004
-0.131382,0.350106
-0.119998,0.316145
-0.127133,0.341509
-0.147212,0.332497
-0.147372,0.312211
-0.208746,0.334046
-0.198878,0.295405
-0.128434,0.291616
-0.138676,0.345821
-0.157071,0.347181
-0.13095,0.309264
-0.116403,0.258328
-0.147268,0.288869
-0.200382,0.274126
-0.224338,0.299617
-0.214299,0.351712
-0.179753,0.347655
-0.208858,0.291836
-0.193027,0.257521
-0.214301,0.29386
-0.1998,0.307012
-0.224109,0.156096
-0.269114,0.19355
-0.167661,0.252822
-0.126907,0.222679
-0.120809,0.304057
-0.156205,0.366076
-0.100615,0.41994
-0.150917,0.382045
-0.173805,0.337092
-0.0955898,0.297395
-0.120242,0.347402
-0.169907,0.363872
-0.117043,0.313533
-0.060155,0.269747
-0.0802029,0.359723
-0.0954418,0.369775
-0.114295,0.355962
-0.11819,0.374744
-0.15142,0.267239
-0.185106,0.364593
-0.165768,0.323235
-0.128687,0.346635
-0.105783,0.289805
-0.118031,0.331826
-0.148082,0.305626
-0.090541,0.297256
-0.0944842,0.301037
-0.156116,0.297238
-0.180977,0.328668
-0.154307,0.341483
-0.162182,0.365608
-0.123316,0.29453
-0.0581011,0.323961
-0.0515028,0.288663
-0.16202,0.301117
-0.185401,0.326059
-0.18017,0.334234
-0.119968,0.302892
-0.152165,0.296009
-0.129437,0.308399
-0.13495,0.34185
-0.151221,0.31936
-0.133427,0.325586
-0.15194,0.313155
-0.156052,0.301565
-0.144674,0.335329
-0.110951,0.313309
-0.113996,0.312925
-0.161519,0.322209
-0.179793,0.341783
-0.182701,0.311192
-0.145354,0.32711
-0.192386,0.341907
-0.17211,0.296149
-0.160342,0.28629
-0.17791,0.295837
-0.163738,0.334616
-0.161467,0.344649
-0.165481,0.380315
-0.126254,0.367322
-0.161477,0.320043
-0.141033,0.25524
-0.188647,0.309918
-0.295022,0.265655
-0.40161,0.133084
-0.608513,0.0470033
-0.770919,0.0851926
-0.805222,0.155661
-0.769565,0.150444
-0.75712,0.253777
-0.749553,0.376179
-0.559281,0.511595
-0.490716,0.575131
-0.50034,0.542055
-0.558528,0.60599
-0.500113,0.664443
-0.474497,0.692171
-0.468612,0.672432
-0.449328,0.634086
-0.479368,0.500651
-0.419148,0.411219
-0.515009,0.213312
-0.563202,0.250343
-0.533929,0.279963
-0.478132,0.366077
-0.557936,0.510269
-0.583173,0.56497
-0.555469,0.550105
-0.543436,0.522203
-0.579778,0.511854
-0.547003,0.587805
-0.448336,0.439491
-0.396041,0.363478
-0.508126,0.484137
-0.567372,0.488089
-0.54507,0.565898
-0.554259,0.547118
-0.586526,0.525634
-0.472438,0.372126
-0.506168,0.387342
-0.591951,0.432985
-0.592161,0.356482
-0.470744,0.328467
-0.416963,0.317878
-0.351574,0.341475
