index,cardinality,distortion
0,9,0.041206
1,9,0.047307
2,10,0.054621
3,20,0.055010
4,27,0.049048
5,31,0.052419
6,29,0.058806
7,29,0.060127
8,24,0.049276
9,19,0.054392
10,28,0.054225
11,23,0.061341
12,24,0.063586
13,17,0.062928
14,27,0.058454
15,13,0.059544
16,33,0.050874
17,32,0.052141
18,28,0.059668
19,29,0.069956
20,26,0.058106
21,24,0.072605
22,10,0.093023
23,12,0.089427
24,19,0.059943
25,37,0.065819
26,11,0.081725
27,13,0.062866
28,27,0.064962
29,21,0.061142
30,16,0.076524
31,13,0.059095
32,22,0.057656
33,24,0.060131
34,19,0.070915
35,25,0.060228
36,30,0.056529
37,41,0.070049
38,28,0.051873
39,20,0.070504
40,25,0.059828
41,29,0.065431
42,23,0.069530
43,33,0.064609
44,29,0.065325
45,14,0.068753
46,19,0.065685
47,9,0.085122
48,24,0.069838
49,18,0.071023
50,21,0.074375
51,18,0.081687
52,20,0.080015
53,28,0.073456
54,34,0.067364
55,26,0.067218
56,17,0.073780
57,14,0.096426
58,16,0.079419
59,21,0.107285
60,10,0.093158
61,11,0.071997
62,17,0.092279
63,17,0.078636
64,23,0.058553
65,25,0.055914
66,34,0.059161
67,39,0.051127
68,29,0.057160
69,27,0.069792
70,24,0.078273
71,23,0.059269
72,6,0.110107
73,4,0.083655
74,4,0.085659
75,5,0.131337
76,14,0.127513
77,5,0.081696
78,4,0.041669
79,10,0.091266
80,66,0.054395
81,55,0.058032
82,47,0.054911
83,57,0.056487
84,67,0.052222
85,80,0.051993
86,55,0.059568
87,25,0.092969
88,58,0.052981
89,55,0.052601
90,39,0.052898
91,32,0.067650
92,41,0.058073
93,58,0.060479
94,47,0.061635
95,35,0.074303
96,29,0.054673
97,37,0.057599
98,23,0.066694
99,6,0.108278
100,30,0.059682
101,26,0.073171
102,27,0.069137
103,26,0.072366
104,22,0.072069
105,19,0.065303
106,21,0.058623
107,17,0.076625
108,19,0.070246
109,11,0.090017
110,24,0.064422
111,20,0.076932
112,31,0.086008
113,16,0.081646
114,30,0.067482
115,20,0.085328
116,27,0.064367
117,14,0.071124
118,17,0.068313
119,12,0.074720
120,21,0.085332
121,23,0.095909
122,28,0.073607
123,15,0.106537
124,20,0.076831
125,12,0.094779
126,5,0.085135
127,4,0.063868
128,46,0.063981
129,72,0.067131
130,52,0.063722
131,32,0.073594
132,44,0.072454
133,45,0.070782
134,62,0.060309
135,50,0.067021
136,46,0.064763
137,32,0.075269
138,57,0.064747
139,43,0.064118
140,43,0.080798
141,53,0.081310
142,12,0.077366
143,17,0.081421
144,3,0.043330
145,5,0.079814
146,12,0.075995
147,14,0.103094
148,17,0.123771
149,13,0.083762
150,12,0.145789
151,17,0.118936
152,61,0.069881
153,45,0.066028
154,55,0.066165
155,44,0.078096
156,11,0.057793
157,11,0.059472
158,11,0.116308
159,15,0.111519
160,44,0.067795
161,34,0.063299
162,41,0.072847
163,31,0.067928
164,44,0.073347
165,40,0.082511
166,41,0.076616
167,52,0.074700
168,31,0.079597
169,33,0.074619
170,45,0.077942
171,31,0.076380
172,31,0.078713
173,29,0.077926
174,36,0.076405
175,30,0.072021
176,46,0.070454
177,47,0.075055
178,28,0.083958
179,29,0.077699
180,48,0.070820
181,56,0.067412
182,34,0.068089
183,27,0.084437
184,54,0.067851
185,40,0.076564
186,58,0.070743
187,42,0.072083
188,54,0.069132
189,48,0.069857
190,51,0.075504
191,26,0.067542
192,29,0.068104
193,37,0.076857
194,35,0.075969
195,41,0.072635
196,24,0.079354
197,21,0.087640
198,40,0.079848
199,32,0.072470
200,22,0.085782
201,31,0.077222
202,21,0.082562
203,13,0.081761
204,16,0.082415
205,19,0.089760
206,20,0.120356
207,17,0.098478
208,18,0.090246
209,26,0.080195
210,16,0.076927
211,12,0.087983
212,15,0.091099
213,14,0.084125
214,29,0.077919
215,23,0.111054
216,31,0.090713
217,24,0.094789
218,21,0.072302
219,12,0.110564
220,22,0.084601
221,29,0.086261
222,9,0.092029
223,8,0.091434
224,47,0.072322
225,35,0.070482
226,20,0.092375
227,20,0.083432
228,46,0.083118
229,36,0.075260
230,41,0.076203
231,40,0.085428
232,25,0.081785
233,32,0.083706
234,27,0.076043
235,24,0.085135
236,30,0.078174
237,16,0.080499
238,19,0.083588
239,15,0.074736
240,17,0.088577
241,27,0.077842
242,31,0.085496
243,19,0.068406
244,52,0.068975
245,39,0.065761
246,34,0.073740
247,19,0.070472
248,15,0.107606
249,29,0.083237
250,14,0.063206
251,10,0.050356
252,24,0.073196
253,30,0.082611
254,18,0.067045
255,21,0.078648
256,18,0.074818
257,44,0.068844
258,49,0.076410
259,41,0.087331
260,97,0.049055
261,110,0.051449
262,105,0.051794
263,81,0.060680
264,126,0.046572
265,65,0.070428
266,123,0.048767
267,84,0.055268
268,52,0.065795
269,38,0.075127
270,19,0.108050
271,5,0.168484
272,169,0.043733
273,148,0.048336
274,54,0.070174
275,67,0.062910
276,97,0.051467
277,97,0.056774
278,55,0.066688
279,52,0.068646
280,46,0.075657
281,50,0.079057
282,51,0.070825
283,52,0.073911
284,43,0.070683
285,40,0.090627
286,53,0.081162
287,26,0.064574
288,51,0.068904
289,49,0.076614
290,49,0.075941
291,51,0.077838
292,28,0.078834
293,12,0.074487
294,30,0.077036
295,24,0.087557
296,83,0.066743
297,56,0.068395
298,51,0.071767
299,52,0.069164
300,26,0.088026
301,31,0.087243
302,21,0.089063
303,16,0.094952
304,49,0.067474
305,64,0.066969
306,19,0.094501
307,29,0.076514
308,47,0.082053
309,49,0.071592
310,44,0.076466
311,35,0.078315
312,20,0.072833
313,33,0.073089
314,22,0.085250
315,20,0.080042
316,16,0.119851
317,26,0.074897
318,17,0.084287
319,10,0.109486
320,124,0.051636
321,73,0.058359
322,86,0.056212
323,72,0.060775
324,61,0.071520
325,48,0.073198
326,11,0.084330
327,30,0.105621
328,40,0.070558
329,52,0.065319
330,65,0.062273
331,53,0.075106
332,44,0.086636
333,41,0.080449
334,32,0.086279
335,33,0.084200
336,46,0.069420
337,44,0.074367
338,49,0.072621
339,56,0.083354
340,50,0.078772
341,55,0.071733
342,38,0.086675
343,32,0.085195
344,44,0.076551
345,37,0.082212
346,29,0.078508
347,27,0.075682
348,55,0.073019
349,33,0.069851
350,12,0.096872
351,36,0.065800
352,27,0.062913
353,22,0.081680
354,19,0.082890
355,19,0.069974
356,63,0.066750
357,42,0.070413
358,34,0.079468
359,36,0.087429
360,25,0.085812
361,23,0.080007
362,22,0.087683
363,20,0.088492
364,18,0.095604
365,14,0.080485
366,17,0.092247
367,19,0.075240
368,30,0.084026
369,29,0.078820
370,42,0.076359
371,27,0.082430
372,18,0.074953
373,26,0.073660
374,44,0.073143
375,37,0.084174
376,62,0.071492
377,53,0.066810
378,41,0.080141
379,18,0.071255
380,8,0.104096
381,11,0.102043
382,37,0.078626
383,25,0.090341
384,6,0.092603
385,8,0.062334
386,10,0.050959
387,7,0.068448
388,7,0.066632
389,3,0.074531
390,12,0.084945
391,9,0.060988
392,11,0.057559
393,18,0.060166
394,27,0.086296
395,10,0.062674
396,3,0.032863
397,2,0.078321
398,7,0.111607
399,7,0.104979
400,7,0.125872
401,10,0.102647
402,23,0.104517
403,22,0.096357
404,10,0.082461
405,2,0.028196
406,16,0.106128
407,8,0.121843
408,4,0.087083
409,3,0.075546
410,7,0.066117
411,3,0.042601
412,2,0.058091
413,3,0.050076
414,3,0.068470
415,4,0.101380
416,4,0.092607
417,2,0.095254
418,5,0.070224
419,4,0.103842
420,4,0.072299
421,4,0.117085
422,3,0.077346
423,5,0.083790
424,9,0.077414
425,9,0.067494
426,16,0.094537
427,12,0.102792
428,4,0.114322
429,4,0.097759
430,5,0.109680
431,3,0.093151
432,5,0.079150
433,4,0.082992
434,3,0.081397
435,4,0.080727
436,2,0.028078
437,4,0.066850
438,8,0.134598
439,3,0.118297
440,8,0.078060
441,10,0.084171
442,4,0.128477
443,6,0.120787
444,7,0.125897
445,4,0.070448
446,5,0.155542
447,2,0.101255
448,26,0.081033
449,22,0.080951
450,27,0.088418
451,36,0.080413
452,40,0.080017
453,22,0.090236
454,29,0.087287
455,25,0.075830
456,28,0.093068
457,24,0.087553
458,29,0.070320
459,31,0.069550
460,26,0.074979
461,49,0.080577
462,32,0.082720
463,28,0.078753
464,38,0.072862
465,20,0.086648
466,32,0.080559
467,24,0.068060
468,14,0.083442
469,22,0.078701
470,36,0.073840
471,25,0.073228
472,50,0.075309
473,40,0.083285
474,29,0.068005
475,44,0.073675
476,49,0.072684
477,35,0.077655
478,40,0.080180
479,31,0.082886
480,34,0.076930
481,39,0.066434
482,24,0.073103
483,25,0.071920
484,20,0.085223
485,23,0.075344
486,23,0.078148
487,15,0.069736
488,16,0.082685
489,22,0.074027
490,29,0.080308
491,31,0.079474
492,4,0.039263
493,12,0.102603
494,20,0.072228
495,22,0.084871
496,57,0.071749
497,45,0.068525
498,42,0.071659
499,40,0.069496
500,19,0.075647
501,25,0.073703
502,34,0.077438
503,28,0.077624
504,28,0.094032
505,27,0.074622
506,25,0.064837
507,34,0.079671
508,39,0.076168
509,34,0.075599
510,34,0.078751
511,12,0.071942
512,7,0.151208
513,10,0.138986
514,10,0.172822
515,16,0.172193
516,6,0.104848
517,6,0.092321
518,10,0.063688
519,12,0.089277
520,5,0.158679
521,7,0.165033
522,11,0.151322
523,7,0.168010
524,10,0.150397
525,11,0.070369
526,11,0.130164
527,10,0.115598
528,2,0.028367
529,6,0.071710
530,5,0.132727
531,11,0.167995
532,5,0.168352
533,5,0.146766
534,17,0.155730
535,16,0.159084
536,8,0.139447
537,9,0.187908
538,11,0.173623
539,5,0.108081
540,11,0.148465
541,7,0.171637
542,6,0.130605
543,5,0.190312
544,3,0.076768
545,5,0.088934
546,7,0.222969
547,3,0.155694
548,10,0.105918
549,8,0.157329
550,10,0.178952
551,7,0.122921
552,6,0.197629
553,4,0.140123
554,11,0.130164
555,5,0.111572
556,7,0.146571
557,6,0.082074
558,5,0.107930
559,10,0.090565
560,10,0.117632
561,10,0.149141
562,8,0.113381
563,11,0.118505
564,10,0.154800
565,14,0.137377
566,20,0.110534
567,10,0.144018
568,6,0.077755
569,12,0.068558
570,5,0.072109
571,6,0.083297
572,7,0.056605
573,12,0.071644
574,7,0.093974
575,10,0.056023
576,3,0.074952
577,2,0.062836
578,2,0.064331
579,3,0.104662
580,5,0.052941
581,5,0.083062
582,4,0.063294
583,4,0.103173
584,3,0.035407
585,4,0.073414
586,2,0.028549
587,3,0.017194
588,10,0.123700
589,8,0.101976
590,6,0.148924
591,8,0.116972
592,10,0.109322
593,13,0.115631
594,10,0.103846
595,35,0.107875
596,7,0.074270
597,3,0.073077
598,4,0.080022
599,4,0.087588
600,2,0.045735
601,4,0.043486
602,2,0.042681
603,3,0.043174
604,4,0.070498
605,4,0.048557
606,3,0.080094
607,1,-0.000000
608,2,0.110751
609,2,0.032919
610,4,0.071176
611,4,0.070263
612,3,0.110226
613,4,0.115788
614,7,0.071923
615,4,0.097469
616,2,0.021008
617,3,0.070937
618,3,0.022303
619,3,0.060256
620,3,0.077247
621,2,0.053333
622,3,0.046801
623,6,0.097361
624,1,-0.000000
625,1,-0.000000
626,4,0.042236
627,4,0.109179
628,9,0.103807
629,4,0.046554
630,2,0.128593
631,1,0.000000
632,5,0.096788
633,5,0.096360
634,5,0.041239
635,2,0.046112
636,2,0.145079
637,3,0.139381
638,3,0.032586
639,3,0.120036
640,5,0.075566
641,6,0.077700
642,7,0.059437
643,2,0.108530
644,8,0.095727
645,9,0.065298
646,11,0.118067
647,9,0.099013
648,8,0.085497
649,4,0.080392
650,3,0.076417
651,2,0.030365
652,4,0.062483
653,4,0.059624
654,1,0.000000
655,3,0.036862
656,6,0.117764
657,5,0.114194
658,3,0.109640
659,2,0.052710
660,31,0.095314
661,24,0.118398
662,8,0.153648
663,16,0.116803
664,7,0.149611
665,5,0.107959
666,9,0.092944
667,7,0.089217
668,19,0.088023
669,21,0.093217
670,7,0.076135
671,5,0.111221
672,6,0.085352
673,12,0.085564
674,7,0.206415
675,3,0.040220
676,2,0.016549
677,3,0.054129
678,7,0.093223
679,6,0.075378
680,16,0.072235
681,7,0.074536
682,9,0.068768
683,5,0.083450
684,10,0.088334
685,4,0.061267
686,6,0.143799
687,4,0.129008
688,7,0.084262
689,8,0.051359
690,8,0.064171
691,8,0.093350
692,3,0.063740
693,5,0.051676
