index,cardinality,distortion
0,18,0.050927
1,29,0.063873
2,52,0.060667
3,64,0.064689
4,47,0.060239
5,50,0.060569
6,43,0.069956
7,29,0.072720
8,73,0.057195
9,57,0.073146
10,54,0.070874
11,18,0.119702
12,51,0.069643
13,26,0.087257
14,43,0.072889
15,33,0.077324
16,46,0.065728
17,37,0.073389
18,77,0.073543
19,50,0.071762
20,49,0.078680
21,63,0.072908
22,44,0.078561
23,23,0.085982
24,42,0.078957
25,49,0.089901
26,46,0.081633
27,60,0.078975
28,31,0.091528
29,35,0.106481
30,20,0.103278
31,26,0.095403
32,50,0.060802
33,60,0.060594
34,55,0.067825
35,48,0.079852
36,10,0.185854
37,10,0.143190
38,17,0.146805
39,12,0.105151
40,112,0.057278
41,100,0.062171
42,157,0.056378
43,60,0.084597
44,122,0.056046
45,81,0.062186
46,103,0.062952
47,59,0.077116
48,74,0.063626
49,35,0.090292
50,50,0.074303
51,48,0.079684
52,37,0.075043
53,34,0.076622
54,37,0.086054
55,29,0.082032
56,35,0.099418
57,56,0.082258
58,37,0.078462
59,29,0.077039
60,41,0.100843
61,32,0.096552
62,32,0.094631
63,9,0.095468
64,126,0.072900
65,96,0.072649
66,84,0.077827
67,106,0.068844
68,90,0.075405
69,114,0.072609
70,77,0.089379
71,30,0.093774
72,8,0.118811
73,24,0.112471
74,72,0.111580
75,33,0.137602
76,94,0.074004
77,85,0.078823
78,22,0.074225
79,25,0.150327
80,77,0.071219
81,84,0.080803
82,80,0.087089
83,85,0.080955
84,71,0.082951
85,71,0.084366
86,56,0.086263
87,67,0.085581
88,82,0.077928
89,69,0.088266
90,86,0.077002
91,63,0.084456
92,78,0.075837
93,114,0.079525
94,103,0.078210
95,73,0.080598
96,70,0.081116
97,72,0.080275
98,44,0.097184
99,72,0.087022
100,56,0.102477
101,34,0.099066
102,32,0.107051
103,37,0.131970
104,49,0.101731
105,28,0.104340
106,27,0.118399
107,30,0.112694
108,63,0.100084
109,40,0.116692
110,51,0.101756
111,19,0.117170
112,92,0.076825
113,63,0.098781
114,95,0.089536
115,87,0.089863
116,59,0.097965
117,49,0.088489
118,44,0.106706
119,30,0.081985
120,49,0.092257
121,38,0.094233
122,90,0.074764
123,57,0.082960
124,42,0.110002
125,22,0.068844
126,56,0.092141
127,40,0.087464
128,66,0.079425
129,90,0.082707
130,213,0.051592
131,169,0.062074
132,186,0.059071
133,211,0.053858
134,94,0.078947
135,20,0.145223
136,249,0.053738
137,96,0.073109
138,193,0.060707
139,106,0.071565
140,83,0.085507
141,99,0.079199
142,83,0.082823
143,76,0.087631
144,97,0.076243
145,100,0.085596
146,51,0.101313
147,56,0.094861
148,113,0.074957
149,115,0.076014
150,53,0.098343
151,36,0.117363
152,101,0.074106
153,57,0.092798
154,113,0.084284
155,83,0.088812
156,34,0.085572
157,43,0.094095
158,42,0.116071
159,24,0.100646
160,213,0.056392
161,127,0.065717
162,119,0.079753
163,44,0.117881
164,105,0.072674
165,118,0.074693
166,94,0.090501
167,65,0.092757
168,77,0.078965
169,98,0.080198
170,107,0.081096
171,72,0.087613
172,102,0.087873
173,61,0.096350
174,89,0.078975
175,55,0.087135
176,47,0.091655
177,37,0.085978
178,77,0.073897
179,66,0.090856
180,39,0.093986
181,44,0.109249
182,45,0.124387
183,34,0.097865
184,70,0.093959
185,74,0.086329
186,42,0.081841
187,54,0.085974
188,109,0.078572
189,59,0.087771
190,19,0.131653
191,70,0.088252
192,14,0.091788
193,16,0.084449
194,10,0.096535
195,21,0.095923
196,27,0.067001
197,23,0.087816
198,5,0.073552
199,14,0.135709
200,16,0.137290
201,45,0.110379
202,13,0.089257
203,23,0.119944
204,7,0.111029
205,10,0.068695
206,5,0.065338
207,7,0.111160
208,6,0.136741
209,8,0.102691
210,8,0.143324
211,8,0.099194
212,19,0.092950
213,27,0.116455
214,10,0.156926
215,8,0.152730
216,10,0.136166
217,7,0.123771
218,6,0.078989
219,7,0.161739
220,19,0.105913
221,10,0.141546
222,10,0.126526
223,7,0.161396
224,46,0.092016
