# data/codebooks/_/eps_0.0005_M_1024.cbook:
# P=36  size=1024  className='_'
k1,k2
-0.75043,-0.0896098
-0.710327,0.00448893
-0.638822,-0.0659681
-0.639915,-0.0315254
-0.755976,-0.0525686
-0.742265,0.013644
-0.66538,0.0258647
-0.711599,0.00981831
-0.480722,0.0375531
-0.509457,0.0738102
-0.506004,0.078456
-0.510541,0.142696
-0.68874,0.0343586
-0.596837,0.157531
-0.675529,0.0238571
-0.710609,0.0416145
-0.730078,0.0769308
-0.754893,0.140972
-0.784834,0.180005
-0.788751,0.131624
-0.741527,0.0411064
-0.698803,0.153626
-0.743883,0.280786
-0.814798,0.181264
-0.675406,0.124661
-0.657292,0.253884
-0.693574,0.288902
-0.749027,0.245299
-0.711984,0.415611
-0.662369,0.463141
-0.743966,0.421113
-0.756972,0.388225
-0.412571,0.104894
-0.500456,0.0243524
-0.271667,0.257463
-0.257581,0.329596
-0.194925,0.336413
-0.211799,0.374949
-0.247615,0.331135
-0.331842,0.30236
-0.302581,0.183724
-0.335781,0.143246
-0.243884,0.223578
-0.250615,0.327951
-0.274748,0.18267
-0.397836,0.110501
-0.38162,0.131221
-0.442221,0.195378
-0.505994,0.0532924
-0.572573,-0.00390533
-0.506901,0.108549
-0.554443,0.069371
-0.616772,-0.00696715
-0.701392,-0.0100185
-0.658199,0.099287
-0.633536,0.103874
-0.635853,0.278136
-0.707356,0.237656
-0.769193,0.148309
-0.717859,0.150258
-0.565427,0.3664
-0.649395,0.35658
-0.725666,0.292663
-0.81812,0.256406
-0.32603,0.27305
-0.382813,0.215443
-0.420646,0.270061
-0.383892,0.29044
-0.425794,0.166112
-0.448641,0.224236
-0.438283,0.270576
-0.463753,0.308111
-0.381977,0.277602
-0.317773,0.334705
-0.396213,0.281173
-0.413164,0.322741
-0.520838,0.331742
-0.510313,0.310551
-0.524345,0.316323
-0.525989,0.375726
-0.536874,0.192235
-0.557112,0.23738
-0.500809,0.306901
-0.541091,0.315369
-0.561331,0.343158
-0.581255,0.410729
-0.63017,0.417831
-0.650232,0.367514
-0.515601,0.244244
-0.554385,0.279744
-0.608025,0.271957
-0.602666,0.350155
-0.582383,0.260026
-0.59855,0.317945
-0.557058,0.278438
-0.615999,0.353714
-0.522202,0.361908
-0.496298,0.357921
-0.561409,0.480289
-0.578121,0.395219
-0.596408,0.506025
-0.614688,0.504561
-0.589543,0.532504
-0.631965,0.632539
-0.500262,0.57137
-0.619664,0.649422
-0.580105,0.651023
-0.571784,0.64855
-0.580271,0.508375
-0.541034,0.491187
-0.574739,0.639129
-0.644599,0.679622
-0.481528,0.326169
-0.489689,0.363937
-0.521663,0.421714
-0.565677,0.482405
-0.580579,0.50975
-0.623587,0.573969
-0.605457,0.475412
-0.665454,0.537212
-0.626439,0.485706
-0.623752,0.487016
-0.594406,0.354171
-0.650009,0.463346
-0.623865,0.569847
-0.690798,0.64661
-0.631124,0.545082
-0.688669,0.636701
-0.320985,0.201805
-0.343284,0.178062
-0.244219,0.245565
-0.291486,0.257905
-0.194963,0.238787
-0.235614,0.25317
-0.338344,0.254272
-0.301382,0.247185
-0.214807,0.252894
-0.272105,0.275737
-0.289347,0.243812
-0.379931,0.235102
-0.447185,0.265675
-0.406619,0.257459
-0.38703,0.335997
-0.472261,0.331355
-0.39973,0.330698
-0.468769,0.360329
-0.43262,0.391929
-0.404453,0.469117
-0.372235,0.288854
-0.4334,0.342047
-0.432087,0.375221
-0.438322,0.279827
-0.402359,0.318385
-0.425718,0.371441
-0.475046,0.377678
-0.484662,0.385201
-0.311483,0.355916
-0.30924,0.398646
-0.426063,0.409153
-0.39884,0.394943
-0.278231,0.246221
-0.309734,0.248012
-0.381623,0.216113
-0.277004,0.367756
-0.47609,0.198431
-0.522592,0.231252
-0.462635,0.319387
-0.504564,0.398679
-0.506086,0.343509
-0.488858,0.299367
-0.553507,0.401363
-0.535716,0.407984
-0.498513,0.327446
-0.578445,0.388019
-0.60994,0.365148
-0.627631,0.390226
-0.531159,0.405721
-0.48883,0.332882
-0.407572,0.296828
-0.458737,0.390003
-0.553048,0.530382
-0.589734,0.488767
-0.490789,0.561762
-0.57171,0.56391
-0.483442,0.372438
-0.572488,0.446607
-0.5518,0.458162
-0.55993,0.463319
-0.490118,0.402121
-0.53734,0.429805
-0.552831,0.474775
-0.567615,0.510676
-0.488938,0.454247
-0.458453,0.421063
-0.463815,0.547877
-0.465432,0.560037
-0.502072,0.480776
-0.358707,0.416416
-0.117067,0.486538
-0.438058,0.504339
-0.41568,0.382648
-0.320578,0.426222
-0.467511,0.429881
-0.518109,0.56556
-0.494318,0.590744
-0.382042,0.651489
-0.582904,0.664438
-0.57154,0.586206
-0.660014,0.376565
-0.726614,0.581601
-0.593273,0.486582
-0.727922,0.458663
-0.453908,0.419343
-0.467367,0.501788
