# data/codebooks/_/eps_0.0005_M_0512.cbook:
# P=36  size=512  className='_'
k1,k2
-0.718698,-0.0695866
-0.651777,-0.0501816
-0.74762,-0.00393019
-0.688852,0.0197974
-0.492286,0.0553385
-0.525177,0.0979388
-0.665505,0.0798663
-0.69464,0.0279665
-0.738003,0.137538
-0.791497,0.154071
-0.718064,0.100446
-0.779879,0.22285
-0.680246,0.208932
-0.724281,0.26468
-0.703217,0.436048
-0.740771,0.403525
-0.444507,0.0704248
-0.278616,0.283956
-0.205146,0.380139
-0.303419,0.317494
-0.312429,0.162208
-0.246884,0.246924
-0.32246,0.151977
-0.397879,0.143126
-0.51564,0.0380291
-0.526774,0.0772899
-0.663137,-0.0117526
-0.650633,0.0826327
-0.695001,0.234969
-0.750238,0.153539
-0.615153,0.319266
-0.77051,0.287267
-0.352017,0.240199
-0.390204,0.275298
-0.440122,0.203037
-0.460452,0.270569
-0.336975,0.270279
-0.432814,0.3149
-0.514404,0.317499
-0.524047,0.349959
-0.541021,0.222043
-0.529467,0.305844
-0.573656,0.383882
-0.640649,0.405116
-0.543993,0.256095
-0.609402,0.316454
-0.593037,0.296218
-0.589545,0.313416
-0.514657,0.356079
-0.575406,0.425861
-0.598393,0.478565
-0.621139,0.594972
-0.553269,0.58931
-0.582213,0.648188
-0.567988,0.504006
-0.609545,0.652356
-0.499019,0.357133
-0.538426,0.444015
-0.595318,0.538209
-0.6401,0.508282
-0.610136,0.493811
-0.631342,0.42392
-0.658739,0.614215
-0.666942,0.595463
-0.321076,0.188601
-0.268707,0.25179
-0.22443,0.239034
-0.342965,0.253804
-0.240555,0.269337
-0.336845,0.249386
-0.419935,0.26079
-0.435826,0.321008
-0.447281,0.346979
-0.418476,0.407491
-0.413756,0.314931
-0.443871,0.314868
-0.404766,0.333767
-0.47678,0.384444
-0.311404,0.378287
-0.413166,0.398043
-0.314439,0.241148
-0.364999,0.261896
-0.481605,0.210855
-0.483593,0.338229
-0.508046,0.319235
-0.533446,0.406165
-0.544383,0.354037
-0.621109,0.392222
-0.49976,0.364767
-0.452414,0.373256
-0.578099,0.490265
-0.546232,0.565627
-0.535284,0.413109
-0.5549,0.46379
-0.539347,0.427642
-0.563085,0.505398
-0.474832,0.429152
-0.472539,0.555918
-0.461568,0.462499
-0.388727,0.497126
-0.39372,0.38584
-0.507528,0.519897
-0.433646,0.63745
-0.531751,0.604399
-0.719073,0.506552
-0.714271,0.43458
-0.458008,0.467944
-0.442541,0.54381
-0.478961,0.534753
-0.570899,0.357353
-0.403352,0.634848
-0.399357,0.544852
-0.511593,0.393696
-0.542071,0.468127
-0.534286,0.500008
-0.579825,0.565617
-0.549024,0.388059
-0.657254,0.440228
-0.562041,0.331475
-0.621236,0.45237
-0.485395,0.469178
-0.506464,0.561214
-0.591708,0.508759
-0.633022,0.476677
-0.531886,0.38562
-0.581073,0.476303
-0.548042,0.49583
-0.56392,0.553605
-0.738113,0.0668823
-0.885767,0.131459
-0.725736,0.177791
-0.728492,0.209654
-0.649998,0.225051
-0.665465,0.273454
-0.629454,0.310071
-0.534392,0.389459
-0.664679,0.244521
-0.880123,0.183153
-0.73714,0.353479
-0.80776,0.290804
-0.695276,0.192814
-0.696444,0.205215
-0.465332,0.549851
-0.463111,0.701879
-0.427023,0.613866
-0.500219,0.63567
-0.512505,0.741626
-0.496115,0.566409
-0.121247,0.382635
-0.568252,0.764201
-0.625522,0.864356
-0.654396,0.828425
-0.481396,0.570498
-0.464285,0.581918
-0.596155,0.702344
-0.630182,0.76119
-0.544437,0.738652
-0.553859,0.624695
-0.523174,0.463596
-0.626408,0.727184
-0.622093,0.621379
-0.52888,0.543811
-0.542082,0.441645
-0.375244,0.433388
-0.471223,0.412979
-0.132569,0.404351
-0.494136,0.565791
-0.530086,0.575395
-0.586107,0.696393
-0.491606,0.676883
-0.558639,0.575172
-0.522902,0.608458
-0.60235,0.548842
-0.548826,0.760589
-0.436273,0.520846
-0.575787,0.518718
-0.564001,0.809059
-0.555015,0.856457
-0.414889,0.475542
-0.551867,0.796499
-0.582455,0.599248
-0.527298,0.626718
-0.579253,0.533498
-0.647524,0.620571
-0.210423,0.430836
-0.26653,0.490983
-0.537021,0.650231
-0.479749,0.607009
-0.465103,0.593689
-0.495169,0.580432
-0.540069,0.463072
-0.571725,0.663058
-0.344546,0.773909
-0.437752,0.776749
-0.465205,0.609037
-0.424096,0.555709
-0.242345,0.398917
-0.311658,0.396534
-0.41333,0.542241
-0.449326,0.486879
-0.63957,0.724722
-0.532807,0.66813
-0.360355,0.575073
-0.365057,0.59713
-0.600434,0.79896
-0.535338,0.648408
-0.459474,0.641526
-0.52309,0.730208
-0.643264,0.915209
-0.612095,0.81545
-0.490018,0.682017
-0.451509,0.754122
-0.462928,0.81721
-0.648,0.86124
-0.627521,0.802818
-0.487195,0.755477
-0.471338,0.420963
-0.549853,0.596431
-0.351237,0.494575
-0.539867,0.681884
-0.559607,0.678045
-0.56806,0.687582
-0.589086,0.719279
-0.490041,0.540716
-0.638166,0.82891
-0.59424,0.756127
-0.59414,0.720628
-0.583623,0.635467
-0.604345,0.779368
-0.422036,0.620386
-0.423151,0.601624
-0.508929,0.675595
-0.6179,0.815583
-0.634159,0.814479
-0.576841,0.670086
-0.599405,0.731947
-0.599746,0.771311
-0.595222,0.643707
-0.621915,0.766334
-0.606842,0.746409
-0.61891,0.624204
-0.647689,0.783241
-0.646168,0.812189
-0.620202,0.747434
-0.336677,0.484913
-0.388365,0.419652
-0.62033,0.835212
-0.435171,0.529778
-0.351919,0.415542
-0.411266,0.612531
-0.445242,0.528503
-0.395431,0.578929
-0.439916,0.436418
-0.490573,0.642965
-0.176415,0.433022
-0.507026,0.500556
-0.163926,0.273866
-0.165169,0.308435
-0.217328,0.256813
-0.199295,0.293392
-0.137917,0.31051
-0.168611,0.37338
-0.147386,0.285405
-0.149553,0.30079
-0.214288,0.235976
-0.199577,0.275755
-0.212156,0.290221
-0.213666,0.318618
-0.255569,0.253632
-0.293664,0.318671
-0.274644,0.266874
-0.327605,0.28754
-0.144953,0.26451
-0.142273,0.296186
-0.122307,0.275944
-0.116574,0.314503
-0.12481,0.336796
-0.138691,0.367831
-0.150553,0.327677
-0.171045,0.373
-0.149603,0.304358
-0.131458,0.29219
-0.151778,0.310108
-0.180254,0.34487
-0.152914,0.261108
-0.139383,0.287798
-0.165915,0.283519
-0.165587,0.306619
-0.182979,0.264316
-0.192474,0.278477
-0.172667,0.269722
-0.194031,0.286204
-0.156724,0.276069
-0.190775,0.272176
-0.217399,0.241275
-0.245856,0.262128
-0.192367,0.260031
-0.290419,0.261933
-0.194877,0.26478
-0.256425,0.305616
-0.263695,0.221662
-0.3059,0.253917
-0.435927,0.162842
-0.441612,0.194055
-0.227484,0.278138
-0.246348,0.283402
-0.22458,0.283558
-0.305991,0.311335
-0.251707,0.274939
-0.22133,0.352943
-0.264193,0.314161
-0.342478,0.395156
-0.286256,0.336742
-0.370786,0.344911
-0.437694,0.466169
-0.454655,0.46992
-0.366205,0.293776
-0.464806,0.366173
-0.421868,0.383784
-0.384301,0.444316
-0.515348,0.162782
-0.523456,0.148442
-0.539622,0.226689
-0.556394,0.302819
-0.333976,0.208525
-0.468289,0.223247
-0.514036,0.236621
-0.536819,0.269298
-0.403157,0.329159
-0.429492,0.421208
-0.498156,0.432238
-0.522995,0.433181
-0.422115,0.339674
-0.521557,0.405658
-0.467719,0.576295
-0.526494,0.600041
-0.514466,0.342541
-0.527307,0.32048
-0.540548,0.451912
-0.579961,0.437639
-0.520699,0.209684
-0.534158,0.312813
-0.476692,0.280372
-0.462106,0.383944
-0.32625,0.322783
-0.423659,0.407734
-0.50902,0.367224
-0.521077,0.493352
-0.522792,0.53779
-0.557896,0.507218
-0.584393,0.554572
-0.616471,0.478485
-0.491382,0.607033
-0.409945,0.543282
-0.274789,0.511502
-0.279783,0.515073
-0.544245,0.565766
-0.560881,0.513817
-0.393709,0.569249
-0.519069,0.76197
-0.707964,0.729241
-0.68463,0.641507
-0.389475,0.571154
-0.5017,0.656649
-0.372323,0.401828
-0.289195,0.551283
-0.555271,0.625741
-0.547952,0.569904
-0.285749,0.471488
-0.295011,0.509213
-0.44696,0.57686
-0.388267,0.622639
-0.463875,0.641872
-0.499635,0.722468
-0.565431,0.765344
-0.472175,0.679347
-0.413316,0.543938
-0.389531,0.535663
-0.431527,0.557642
-0.467467,0.564139
-0.468301,0.604176
