codeword,minDistortion
58,0.030094
58,0.039799
58,0.062794
58,0.049548
58,0.076838
45,0.054763
45,0.082933
58,0.066343
48,0.087337
49,0.050906
49,0.054150
58,0.061418
45,0.052997
45,0.054907
58,0.042847
58,0.035172
58,0.066122
45,0.069773
45,0.059172
49,0.041402
49,0.063695
45,0.040659
58,0.047702
45,0.064294
45,0.074511
58,0.050094
58,0.038381
58,0.032305
45,0.055727
45,0.081829
45,0.065460
58,0.041891
58,0.048333
58,0.052105
49,0.033459
49,0.071417
58,0.060337
58,0.045234
58,0.052757
48,0.059815
58,0.051168
58,0.042050
45,0.056445
58,0.045975
48,0.039249
44,0.062516
58,0.032499
58,0.042387
48,0.042508
58,0.060453
58,0.038471
58,0.043470
49,0.058682
49,0.048573
58,0.059312
58,0.058967
45,0.075136
58,0.035795
58,0.039790
58,0.046150
48,0.067130
58,0.049437
58,0.055890
58,0.044631
48,0.032047
44,0.053544
58,0.046676
58,0.058885
58,0.053197
58,0.049376
58,0.067205
58,0.049986
48,0.043097
58,0.061075
48,0.053411
49,0.061149
58,0.061038
58,0.052780
45,0.081781
45,0.056032
58,0.041031
58,0.035097
58,0.050708
45,0.063656
45,0.067893
58,0.052200
58,0.045292
48,0.082270
58,0.063410
58,0.028895
48,0.067680
58,0.051990
58,0.048623
47,0.039276
45,0.031495
58,0.065607
58,0.043938
58,0.049628
48,0.057932
58,0.047850
58,0.048905
58,0.046400
49,0.058832
48,0.063448
58,0.043703
45,0.078920
45,0.069560
58,0.056501
58,0.055424
3,0.212891
3,0.230631
62,0.238462
61,0.410673
12,0.366294
25,0.283773
24,0.215415
63,0.172298
63,0.178867
63,0.281335
28,0.270914
28,0.324778
27,0.360324
27,0.413932
26,0.362220
26,0.278752
26,0.451214
26,0.698714
23,0.528245
23,0.355384
23,0.334420
23,0.287842
23,0.487710
23,0.720100
26,0.726454
26,0.371680
26,0.442965
27,0.356807
28,0.428840
28,0.260308
29,0.304310
31,0.235157
24,0.345765
62,0.270407
62,0.287277
61,0.143075
26,0.266018
28,0.239113
28,0.279537
29,0.283288
30,0.410268
30,0.933187
3,0.458451
3,0.405595
57,0.411669
57,0.189815
57,0.093221
58,0.076399
58,0.052858
58,0.046056
49,0.059778
58,0.078561
45,0.074392
48,0.051248
58,0.043893
47,0.093896
47,0.084098
45,0.055153
48,0.057820
48,0.065750
58,0.056515
58,0.055465
45,0.053281
58,0.093032
45,0.072489
45,0.069868
45,0.054819
45,0.061320
45,0.048968
45,0.059140
45,0.114736
45,0.114191
45,0.148224
8,0.192645
45,0.177450
38,0.233194
2,0.249288
45,0.135636
37,0.129380
45,0.177920
38,0.146250
38,0.241100
45,0.163853
45,0.090458
45,0.082865
37,0.080311
45,0.051552
45,0.036192
45,0.064114
45,0.095300
44,0.119893
45,0.064635
58,0.062067
58,0.040198
58,0.061563
58,0.050969
45,0.063219
45,0.056871
45,0.042691
60,0.073942
58,0.065101
45,0.086689
60,0.097768
60,0.081689
58,0.084011
58,0.030879
58,0.043543
58,0.046772
58,0.052601
48,0.076116
58,0.058684
58,0.089775
45,0.064290
58,0.051248
45,0.038754
45,0.062992
45,0.055175
58,0.054770
58,0.050513
45,0.041227
45,0.053325
58,0.037824
45,0.070394
45,0.045292
49,0.048111
49,0.029992
58,0.077789
49,0.044329
45,0.046968
49,0.034508
45,0.055763
58,0.044443
48,0.050480
58,0.053454
58,0.032732
45,0.049396
49,0.032679
49,0.061565
58,0.034315
48,0.043591
58,0.055165
58,0.056771
48,0.038432
49,0.049146
58,0.042975
58,0.042920
58,0.028785
58,0.041507
48,0.077596
58,0.056982
47,0.048589
47,0.063741
49,0.060219
45,0.042010
58,0.065220
58,0.043520
46,0.043502
45,0.040512
45,0.055204
45,0.051886
45,0.063699
58,0.042897
45,0.046498
45,0.033206
58,0.074270
58,0.066044
49,0.050541
45,0.075751
47,0.065127
58,0.043418
58,0.070076
45,0.064032
58,0.046181
58,0.037731
58,0.060981
49,0.043849
48,0.035475
45,0.038059
58,0.050380
48,0.072058
58,0.081576
58,0.053522
47,0.048734
58,0.060652
58,0.067785
45,0.037645
49,0.068679
58,0.066015
45,0.037936
58,0.052481
45,0.044936
58,0.056625
58,0.047388
58,0.045848
48,0.063229
46,0.053420
46,0.090604
57,0.089587
3,0.359106
3,0.293238
61,0.314250
17,0.256881
8,0.303546
25,0.380367
24,0.242041
31,0.231202
31,0.413802
30,0.623599
30,0.419750
30,0.393690
30,0.263319
30,0.492309
29,0.531557
29,0.568745
30,0.426470
30,0.312366
30,0.250139
30,0.288653
30,0.422519
31,0.353271
31,0.216835
31,0.163381
31,0.159428
31,0.177765
31,0.251820
24,0.190233
24,0.292072
10,0.258835
10,0.213576
45,0.126537
45,0.113259
58,0.068721
58,0.070733
45,0.043404
45,0.039735
45,0.055533
37,0.049437
45,0.063863
45,0.075098
45,0.076706
37,0.136601
45,0.095931
45,0.057868
45,0.050326
45,0.045756
45,0.059125
45,0.039210
45,0.054696
45,0.059796
45,0.041994
45,0.072880
45,0.055082
45,0.058508
45,0.065000
45,0.087574
45,0.074348
37,0.103769
35,0.085340
32,0.106916
45,0.102063
45,0.062560
45,0.078697
45,0.055016
45,0.092732
45,0.177796
31,0.222918
35,0.164136
31,0.206566
45,0.177933
45,0.197660
45,0.135477
58,0.107862
45,0.073322
45,0.068291
58,0.127292
58,0.193253
61,0.262365
49,0.116584
49,0.076839
58,0.072658
49,0.049662
49,0.109424
58,0.069059
58,0.049244
58,0.044074
58,0.035283
58,0.044838
47,0.072613
47,0.061720
45,0.061939
58,0.037737
45,0.044612
45,0.088552
49,0.044544
45,0.031754
58,0.054377
58,0.069528
58,0.066863
58,0.052239
58,0.066492
58,0.035889
60,0.057646
62,0.065986
62,0.107252
45,0.026064
45,0.062338
45,0.042962
47,0.039513
37,0.128854
15,0.187492
15,0.217068
45,0.049761
45,0.079959
45,0.083513
45,0.041596
45,0.075505
45,0.035542
45,0.048722
45,0.044840
45,0.035623
15,0.236199
15,0.484929
63,0.105937
58,0.062478
58,0.044930
45,0.067555
59,0.103753
15,0.592971
15,0.342498
45,0.049479
45,0.033079
45,0.024808
59,0.094613
15,0.600170
15,0.240811
58,0.041019
44,0.053394
15,0.236770
15,0.445209
62,0.083312
48,0.044683
15,0.283701
15,0.563531
61,0.112059
58,0.043600
58,0.048974
58,0.033714
15,0.215684
15,0.276524
59,0.054642
58,0.045692
58,0.039081
60,0.080084
15,0.580231
15,0.315410
32,0.114078
58,0.046802
58,0.044084
45,0.056519
15,0.298486
15,0.327780
36,0.207948
48,0.075498
48,0.055836
59,0.055124
15,0.311125
15,0.173294
45,0.031450
47,0.064920
58,0.051350
15,0.403969
15,0.271186
36,0.180806
45,0.041261
45,0.048918
15,0.215905
15,0.294900
59,0.102765
45,0.073084
44,0.095795
62,0.151194
15,0.475905
62,0.128215
45,0.044242
60,0.073344
15,0.291064
15,0.282158
36,0.399242
45,0.063176
58,0.062991
15,0.195415
15,0.124599
58,0.039536
58,0.094397
58,0.076521
58,0.051536
58,0.050125
62,0.112876
15,0.183029
59,0.087144
44,0.078497
58,0.036029
60,0.063922
45,0.062739
58,0.039314
58,0.046713
58,0.046156
58,0.048068
45,0.061834
45,0.053002
58,0.076000
58,0.049353
45,0.058698
58,0.039250
58,0.039510
58,0.058555
58,0.036058
58,0.067393
58,0.066884
58,0.076602
58,0.060901
45,0.048229
58,0.042296
58,0.042032
58,0.032313
58,0.049410
58,0.041756
58,0.040849
60,0.040007
58,0.049049
59,0.075410
58,0.080077
58,0.045944
58,0.053212
58,0.034982
59,0.082768
58,0.093186
58,0.070157
58,0.060911
45,0.027060
58,0.049924
45,0.062699
45,0.048188
45,0.074854
45,0.043386
45,0.072807
58,0.039828
45,0.085265
46,0.069326
33,0.043458
58,0.091563
58,0.046974
58,0.057193
58,0.049106
48,0.062322
58,0.046387
45,0.032460
45,0.048245
35,0.054153
45,0.051812
45,0.057696
45,0.058275
45,0.062705
45,0.057632
45,0.049532
45,0.050797
37,0.109331
