# data/codebooks/_/eps_0.0005_M_1024.cbook:
# P=36  size=1024  className='_'
k1,k2,k3
-0.0899585,0.403228,-0.114592
-0.0890969,0.368754,-0.0959758
-0.091985,0.399936,-0.0989339
-0.103705,0.371592,-0.0557187
-0.118515,0.402589,-0.0696329
-0.0258567,0.343397,-0.134475
0.0194641,0.333157,-0.19465
0.114587,0.363797,-0.213731
-0.0191478,0.355034,-0.173897
0.0666173,0.377961,-0.181036
0.0798739,0.435099,-0.247129
0.00792603,0.361007,-0.168357
0.0582428,0.414124,-0.227561
-0.0573623,0.301664,-0.174463
0.0460606,0.373451,-0.316722
0.0362039,0.411779,-0.235506
-0.00685981,0.353257,-0.317669
0.0550136,0.439837,-0.269192
-0.00709891,0.395342,-0.244121
0.00955475,0.419814,-0.226307
0.106603,0.542141,-0.313862
0.0516285,0.457935,-0.257565
0.000629551,0.440732,-0.241715
0.0191919,0.443583,-0.241935
-0.0209067,0.453004,-0.23529
-0.0100731,0.415269,-0.13487
0.00924909,0.486694,-0.260948
-0.084106,0.385006,-0.131322
-0.0177518,0.474193,-0.177581
0.0472639,0.470008,-0.0872609
-0.0572573,0.506354,-0.0616116
-0.0880204,0.576232,-0.120661
-0.0632287,0.637353,-0.16444
-0.137126,0.509648,-0.107753
-0.148667,0.44396,-0.113732
-0.077166,0.316489,-0.0831912
-0.0876178,0.412452,-0.109924
-0.0552564,-0.0476515,-0.39784
0.287253,0.286677,-0.19369
-0.177523,0.764902,0.0422175
0.407107,0.423168,-0.371033
-0.118619,0.32278,-0.00573559
-0.0840328,0.305123,0.0344346
-0.0627435,0.556616,0.114774
-0.0648259,0.515662,0.0548308
0.175948,0.295886,0.00236607
0.0827772,0.272239,-0.0712753
-0.0286464,0.457919,0.109949
0.161063,0.32913,-0.0295837
-0.0451447,0.401233,0.0435029
-0.133089,0.369441,-0.0952833
-0.000572534,0.376981,0.0168413
0.114711,0.277113,-0.126009
-0.0553634,0.311739,-0.0575678
-0.0327632,0.286658,-0.0332707
-0.00927527,0.279184,-0.0115975
0.017307,0.263905,-0.0263104
0.0602557,0.322567,-0.0697292
0.028871,0.258469,-0.0240053
0.213281,0.200266,0.0222238
0.264512,0.379146,-0.00278274
0.273172,0.158285,-0.0296136
0.107975,0.225358,-0.0186014
0.13331,0.212101,-0.0462326
0.112398,0.200735,-0.0299247
0.185979,0.209374,-0.0698359
0.112874,0.24002,-0.0583861
0.383779,0.235534,-0.147234
0.292886,0.414864,-0.143046
0.00696744,0.51158,-0.206595
0.0506529,0.58327,-0.28157
-0.00988278,0.546929,-0.254265
-0.00631894,0.559211,-0.221733
0.0295606,0.604988,-0.189312
0.017058,0.634643,-0.266472
-0.0129991,0.566486,-0.18406
0.0754921,0.583455,-0.152231
-0.107953,0.440942,-0.234252
-0.0748262,0.522527,-0.275708
-0.0136805,0.568451,-0.179531
-0.0360059,0.586358,-0.195371
-0.0235288,0.607995,-0.158928
-0.0529104,0.525275,-0.151781
-0.0723172,0.497399,-0.106732
0.0275792,0.706789,-0.0256344
0.235643,0.234436,-0.120815
0.276704,0.321481,-0.104855
0.0704996,0.22437,-0.0331049
-0.00263796,0.282598,-0.0738671
0.184276,0.254279,-0.134127
0.15685,0.279398,-0.150183
0.319035,0.364863,-0.249472
0.322701,0.457195,-0.294619
-0.0143534,0.300954,-0.105676
0.170437,0.303459,-0.169048
0.0410619,0.297008,-0.118449
0.0803152,0.310318,-0.169802
0.142915,0.318665,-0.235017
0.0634831,0.333921,-0.178118
0.180166,0.364137,-0.138334
0.234169,0.443618,-0.27988
-0.661619,-0.122592,-0.344578
-0.561302,-0.0390748,-0.30875
-0.761478,0.0193929,-0.370495
-0.719763,0.0860603,-0.512905
-0.848543,0.0101869,-0.303881
-0.829153,-0.0227635,-0.310835
-0.729611,0.0536891,-0.307786
-0.719943,0.158134,-0.278545
-0.642245,0.0262224,-0.235602
-0.684516,0.0377987,-0.244436
-0.601127,0.171401,-0.153066
-0.608997,0.124437,-0.23615
-0.542725,0.19598,-0.443862
-0.464981,0.321406,-0.299258
-0.581679,0.252101,-0.25817
-0.553926,0.341966,-0.301983
-0.375018,0.140904,-0.30668
-0.531608,0.0523032,-0.317195
-0.192433,0.273287,-0.196101
-0.283671,0.232434,-0.23297
-0.248626,0.217676,-0.227143
-0.0782529,0.268161,-0.151859
-0.205973,0.280839,-0.17218
-0.30736,0.222714,-0.304891
-0.625086,0.0494122,-0.319443
-0.526956,0.145409,-0.243183
-0.391734,0.176714,-0.224547
-0.530951,0.112031,-0.29731
-0.516758,0.372227,-0.0382846
-0.442845,0.452531,-0.0316983
-0.471951,0.642631,0.0419197
-0.522066,0.627763,0.0483738
-0.130797,0.3295,-0.119615
-0.131101,0.355547,-0.103872
-0.171626,0.3084,-0.127317
-0.14246,0.342904,-0.109043
-0.149715,0.324416,-0.109984
-0.138997,0.322748,-0.127899
-0.120973,0.336148,-0.1003
-0.122172,0.363527,-0.119093
-0.199099,0.277736,-0.142778
-0.228658,0.281969,-0.150837
-0.197971,0.303873,-0.12722
-0.218455,0.297944,-0.130804
-0.259034,0.31785,-0.10388
-0.268197,0.316891,-0.0989539
-0.168482,0.305824,-0.141244
-0.228348,0.2478,-0.160579
-0.131621,0.182694,-0.141765
-0.155145,0.251953,-0.14153
-0.157215,0.267264,-0.216594
-0.186228,0.323392,-0.193604
-0.217798,0.2748,-0.151383
-0.208111,0.284471,-0.156296
-0.236447,0.281389,-0.11969
-0.243565,0.284824,-0.134114
-0.264176,0.234115,-0.175796
-0.261244,0.244502,-0.161538
-0.245191,0.254537,-0.158365
-0.30605,0.231387,-0.176945
-0.263215,0.233283,-0.154301
-0.284084,0.247944,-0.167145
-0.290608,0.250233,-0.152968
-0.384672,0.237417,-0.139743
-0.250536,0.188787,-0.126534
-0.281986,0.219136,-0.185399
-0.270503,0.303396,-0.118201
-0.313083,0.286598,-0.136402
-0.291627,0.234089,-0.173378
-0.274298,0.24759,-0.17935
-0.395836,0.239041,-0.160757
-0.401266,0.259152,-0.159084
-0.230734,0.263263,-0.160375
-0.235637,0.276088,-0.145421
-0.249052,0.262159,-0.156056
-0.247685,0.276995,-0.150566
-0.198787,0.289761,-0.148934
-0.234739,0.289015,-0.151199
-0.226575,0.269854,-0.13494
-0.240256,0.262819,-0.181999
-0.333452,0.252882,-0.1426
-0.355166,0.267663,-0.152059
-0.336569,0.281475,-0.132295
-0.390771,0.276426,-0.137449
-0.318347,0.228502,-0.171105
-0.332414,0.265002,-0.154517
-0.349979,0.258621,-0.147567
-0.395708,0.26314,-0.156549
-0.302996,0.261237,-0.136531
-0.312601,0.262529,-0.137462
-0.31311,0.251759,-0.160192
-0.326222,0.274885,-0.149616
-0.351272,0.285971,-0.114953
-0.381189,0.289745,-0.10267
-0.394079,0.265455,-0.136334
-0.487745,0.245937,-0.125684
-0.247979,0.245713,-0.15915
-0.267865,0.279362,-0.152456
-0.285409,0.236808,-0.181467
-0.274418,0.253756,-0.170066
-0.325577,0.24135,-0.145011
-0.328131,0.279539,-0.112705
-0.347978,0.285881,-0.154899
-0.354717,0.261732,-0.142794
-0.293647,0.241647,-0.117908
-0.305408,0.273428,-0.16652
-0.316245,0.271428,-0.114572
-0.353188,0.288178,-0.136901
-0.336327,0.310905,-0.100414
-0.373165,0.296827,-0.121168
-0.357238,0.241884,-0.148767
-0.443127,0.290759,-0.123363
-0.273269,0.23877,-0.167358
-0.345207,0.261569,-0.148733
-0.389966,0.207265,-0.196667
-0.436185,0.300375,-0.116836
-0.353699,0.204191,-0.18215
-0.409319,0.199997,-0.192066
-0.493099,0.211857,-0.192934
-0.553492,0.2315,-0.172129
-0.408771,0.247719,-0.126331
-0.469592,0.244743,-0.165758
-0.442169,0.276897,-0.105892
-0.471249,0.369112,-0.0277726
-0.43278,0.249942,-0.136921
-0.493625,0.277549,-0.11035
-0.544004,0.266101,-0.175165
-0.531698,0.428968,-0.0800892

