codeword,minDistortion
6,0.044070
6,0.047768
6,0.082902
6,0.070495
6,0.098757
5,0.068684
5,0.122568
5,0.099225
4,0.115206
6,0.057699
6,0.063467
6,0.074672
6,0.068415
5,0.074252
5,0.068510
5,0.064477
6,0.079451
6,0.083449
6,0.063533
6,0.047222
6,0.059619
6,0.067102
6,0.080128
5,0.083913
6,0.097892
6,0.078300
6,0.064322
6,0.043002
6,0.074714
6,0.085905
4,0.107056
6,0.058821
6,0.057128
6,0.076594
6,0.038296
6,0.082187
6,0.074175
6,0.074551
6,0.074639
6,0.067990
5,0.068048
5,0.051977
5,0.068819
6,0.056731
6,0.055600
4,0.099231
5,0.069706
7,0.074927
6,0.062445
6,0.080169
6,0.043028
6,0.049856
6,0.062493
6,0.047576
6,0.081088
5,0.085238
4,0.095995
7,0.069329
5,0.069368
6,0.042784
6,0.093789
6,0.072545
6,0.079108
6,0.063497
6,0.044163
4,0.082780
6,0.057417
6,0.060144
7,0.090881
6,0.065649
6,0.070187
6,0.064176
6,0.057819
6,0.060898
6,0.059934
6,0.062747
6,0.054710
6,0.072008
6,0.109052
6,0.078042
6,0.057333
6,0.044389
6,0.060922
5,0.097922
6,0.097741
5,0.082819
6,0.074090
6,0.104869
6,0.089623
6,0.051049
6,0.074883
6,0.062008
6,0.057849
5,0.051730
5,0.054948
6,0.103210
5,0.079899
6,0.058611
6,0.054484
6,0.054812
5,0.078298
6,0.066643
6,0.063116
6,0.084078
6,0.060169
7,0.100970
5,0.087498
5,0.077731
7,0.066261
7,0.256043
7,0.384818
7,0.328323
7,0.575605
1,0.685643
7,0.431361
7,0.356281
7,0.181008
7,0.212986
7,0.391877
3,0.621190
3,0.793022
3,0.800667
1,0.929917
5,0.505711
7,0.539786
6,0.876410
6,0.904655
6,0.762631
5,0.956552
3,1.273210
1,1.342093
3,1.467458
3,1.327952
3,1.279004
3,0.896480
7,0.607965
3,0.846532
3,1.031618
3,0.921371
3,0.534677
7,0.374457
7,0.383123
7,0.296625
7,0.315631
7,0.160872
7,0.365015
1,0.785508
1,0.893166
1,1.078879
1,1.364157
1,1.207254
1,0.685459
1,0.708986
1,0.654588
0,0.377615
7,0.154066
7,0.094508
6,0.057018
6,0.051795
6,0.069958
6,0.089424
6,0.094786
6,0.057642
6,0.058121
5,0.120593
5,0.099352
6,0.067457
6,0.075143
6,0.068528
6,0.076129
6,0.081251
6,0.085073
5,0.118855
5,0.091029
5,0.090542
5,0.095820
4,0.080342
5,0.077806
5,0.101882
4,0.173286
4,0.150199
4,0.204382
5,0.287605
5,0.250166
4,0.299081
4,0.278318
4,0.148389
4,0.162448
4,0.216558
5,0.197100
4,0.326827
4,0.201697
4,0.152153
4,0.111147
4,0.086538
5,0.100806
5,0.079326
5,0.108319
4,0.094072
4,0.138646
4,0.080903
5,0.090168
6,0.079758
5,0.093061
5,0.078066
5,0.114338
4,0.091906
7,0.071607
4,0.087638
5,0.100825
6,0.125817
7,0.131376
4,0.107121
6,0.110535
6,0.056750
5,0.061588
5,0.069215
5,0.081139
6,0.111070
6,0.084066
6,0.093695
5,0.102877
6,0.059048
5,0.055952
4,0.084752
6,0.069743
6,0.062316
7,0.086482
6,0.067575
6,0.074353
6,0.063720
5,0.108691
5,0.070409
6,0.056495
6,0.034840
7,0.092939
6,0.053912
6,0.053874
6,0.028246
6,0.074797
5,0.062015
6,0.075350
6,0.085922
5,0.046828
6,0.057915
6,0.041758
6,0.073645
6,0.052107
6,0.054596
6,0.057412
6,0.053920
6,0.039496
6,0.059253
6,0.070633
6,0.062275
6,0.047876
