index,cardinality,distortion
0,115,0.111600
1,104,0.095820
2,85,0.121830
3,87,0.146871
4,144,0.091257
5,284,0.085195
6,275,0.090348
7,178,0.103030
8,195,0.089295
9,174,0.088533
10,140,0.097235
11,78,0.129074
12,174,0.108639
13,140,0.132840
14,94,0.153837
15,70,0.171751
16,146,0.135505
17,169,0.130440
18,147,0.172382
19,79,0.184441
20,91,0.139525
21,162,0.123113
22,206,0.112626
23,124,0.129151
24,136,0.107281
25,231,0.108325
26,142,0.131591
27,133,0.122770
28,107,0.137980
29,173,0.108591
30,155,0.130856
31,198,0.126358
32,252,0.106084
33,150,0.117366
34,154,0.124830
35,175,0.101849
36,336,0.073831
37,350,0.089684
38,281,0.080122
39,284,0.094005
40,297,0.083431
41,277,0.091221
42,319,0.093675
43,312,0.104631
44,277,0.098347
45,218,0.112201
46,307,0.094211
47,302,0.095523
48,177,0.127009
49,220,0.116958
50,306,0.087224
51,364,0.082779
52,239,0.083486
53,261,0.081953
54,152,0.115027
55,117,0.140773
56,246,0.078097
57,330,0.071891
58,245,0.079633
59,248,0.088962
60,303,0.078030
61,242,0.080357
62,180,0.082200
63,110,0.121540
64,215,0.082313
65,319,0.089171
66,249,0.097196
67,288,0.103420
68,306,0.092071
69,329,0.092147
70,337,0.086669
71,233,0.104412
72,247,0.096609
73,249,0.111288
74,184,0.133896
75,152,0.152889
76,184,0.123071
77,159,0.140563
78,223,0.110865
79,130,0.148330
80,218,0.116250
81,236,0.112710
82,185,0.123921
83,217,0.115606
84,169,0.155926
85,107,0.180082
86,112,0.138610
87,122,0.161180
88,238,0.098074
89,191,0.131417
90,193,0.119287
91,142,0.166145
92,174,0.124150
93,155,0.145425
94,102,0.169440
95,51,0.226139
96,59,0.135304
97,46,0.160467
98,128,0.117800
99,112,0.143002
100,75,0.152343
101,88,0.164668
102,59,0.153223
103,97,0.153469
104,74,0.244474
105,42,0.216040
106,49,0.168851
107,80,0.197007
108,86,0.145562
109,69,0.135895
110,103,0.147576
111,71,0.157750
112,252,0.111252
113,194,0.113214
114,122,0.124633
115,104,0.122301
116,161,0.122029
117,75,0.152699
118,142,0.115044
119,107,0.130064
120,304,0.088344
121,149,0.123184
122,187,0.105698
123,102,0.135050
124,136,0.115697
125,95,0.136513
126,102,0.124142
127,90,0.133727
128,487,0.072819
129,486,0.071872
130,206,0.109124
131,283,0.100849
132,201,0.106733
133,195,0.097640
134,194,0.133120
135,154,0.112273
136,136,0.123414
137,103,0.143279
138,304,0.093597
139,145,0.132278
140,310,0.097169
141,291,0.094543
142,279,0.090826
143,242,0.106121
144,100,0.125590
145,111,0.109025
146,62,0.158087
147,82,0.181983
148,147,0.140012
149,179,0.114176
150,88,0.161982
151,145,0.141292
152,146,0.149268
153,280,0.102812
154,244,0.095427
155,278,0.101872
156,282,0.097173
157,226,0.118814
158,231,0.099199
159,164,0.142918
160,232,0.109686
161,207,0.109848
162,250,0.100816
163,175,0.149186
164,329,0.095052
165,335,0.091952
166,102,0.171001
167,101,0.152324
168,271,0.104163
169,281,0.115088
170,258,0.112927
171,169,0.129360
172,249,0.103427
173,245,0.105215
174,228,0.119679
175,120,0.144116
176,36,0.122153
177,63,0.161335
178,57,0.166962
179,41,0.214377
180,33,0.211088
181,41,0.209025
182,55,0.176949
183,57,0.226894
184,75,0.197288
185,78,0.234169
186,75,0.201734
187,40,0.294433
188,134,0.126688
189,175,0.150303
190,124,0.173068
191,100,0.203078
192,44,0.173090
193,27,0.241513
194,78,0.174896
195,37,0.194673
196,43,0.212311
197,67,0.200337
198,52,0.280730
199,28,0.301344
200,69,0.189460
201,34,0.264143
202,60,0.221337
203,61,0.208773
204,34,0.208303
205,52,0.223450
206,92,0.205876
207,46,0.228946
208,87,0.172153
209,72,0.226109
210,91,0.179076
211,96,0.211018
212,113,0.161600
213,78,0.181911
214,111,0.194917
215,30,0.310132
216,25,0.322561
217,27,0.236909
218,23,0.244192
219,29,0.226983
220,78,0.239990
221,71,0.254117
222,40,0.265133
223,44,0.156118
224,259,0.106263
225,153,0.124830
226,114,0.155744
227,129,0.153151
228,222,0.115303
229,254,0.109314
230,187,0.127828
231,134,0.136214
232,319,0.102245
233,262,0.105272
234,184,0.139588
235,101,0.178246
236,217,0.099457
237,218,0.127691
238,278,0.106698
239,114,0.128318
240,89,0.165802
241,99,0.159575
242,193,0.100857
243,138,0.121083
244,118,0.124624
245,152,0.118037
246,126,0.122932
247,104,0.153659
248,92,0.125046
249,117,0.114147
250,158,0.112985
251,106,0.105072
252,96,0.113956
253,93,0.117231
254,36,0.195963
255,67,0.167170
256,30,0.212613
257,57,0.195384
258,32,0.212932
259,41,0.229467
260,72,0.206687
261,44,0.232449
262,31,0.208734
263,32,0.258356
264,38,0.215581
265,43,0.206807
266,53,0.218928
267,56,0.237701
268,36,0.159323
269,40,0.159986
270,20,0.156928
271,30,0.242730
272,95,0.165590
273,221,0.109658
274,162,0.111653
275,106,0.151834
276,142,0.131531
277,87,0.129067
278,80,0.180083
279,29,0.191561
280,13,0.133706
281,71,0.162388
282,29,0.154452
283,49,0.222153
284,42,0.181867
285,33,0.160485
286,94,0.155944
287,30,0.242028
288,32,0.154952
289,33,0.139889
290,43,0.144661
291,71,0.145930
292,50,0.148027
293,34,0.150586
294,69,0.153072
295,49,0.162742
296,105,0.130781
297,122,0.118593
298,125,0.124011
299,149,0.117653
300,33,0.224169
301,54,0.170306
302,58,0.133513
303,45,0.172004
304,221,0.110141
305,253,0.084015
306,217,0.102243
307,191,0.098441
308,174,0.076513
309,203,0.078086
310,218,0.082032
311,129,0.131617
312,87,0.129140
313,136,0.123911
314,60,0.153444
315,75,0.141742
316,44,0.179088
317,52,0.186335
318,121,0.146273
319,42,0.160589
320,85,0.120010
321,78,0.119241
322,101,0.109104
323,53,0.119271
324,69,0.125406
325,90,0.123799
326,56,0.119855
327,71,0.174523
328,98,0.144023
329,80,0.170573
330,95,0.153063
331,84,0.166637
332,28,0.186871
333,30,0.205838
334,65,0.145273
335,57,0.163818
336,49,0.120581
337,45,0.145401
338,55,0.173338
339,70,0.162985
340,48,0.137980
341,46,0.155511
342,40,0.174072
343,55,0.188562
344,73,0.136585
345,79,0.144371
346,64,0.150316
347,49,0.184905
348,36,0.143660
349,64,0.156621
350,39,0.163570
351,50,0.176218
352,38,0.189152
353,31,0.195374
354,51,0.129658
355,35,0.177755
356,27,0.204985
357,34,0.146379
358,22,0.123991
359,45,0.177675
360,78,0.117581
361,119,0.101871
362,192,0.083052
363,190,0.094127
364,55,0.109776
365,101,0.169927
366,48,0.139281
367,26,0.225954
368,37,0.187361
369,53,0.174552
370,35,0.134632
371,36,0.200352
372,70,0.161082
373,54,0.168274
374,29,0.219885
375,45,0.248185
376,14,0.136534
377,76,0.147802
378,79,0.165783
379,46,0.257009
380,25,0.163542
381,14,0.169641
382,19,0.168929
383,24,0.234218
384,162,0.162052
385,79,0.211941
386,29,0.148183
387,42,0.167153
388,82,0.169413
389,63,0.204034
390,37,0.212362
391,80,0.189720
392,100,0.152008
393,53,0.179893
394,29,0.134387
395,93,0.161438
396,127,0.138905
397,51,0.130051
398,38,0.139414
399,37,0.133726
400,49,0.143930
401,24,0.144599
402,156,0.157264
403,87,0.135271
404,35,0.128777
405,72,0.123061
406,79,0.141139
407,36,0.179618
408,43,0.144617
409,40,0.130188
410,22,0.166656
411,16,0.219714
412,80,0.157190
413,41,0.164353
414,23,0.229502
415,55,0.213299
416,26,0.126312
417,36,0.215132
418,49,0.195331
419,43,0.206739
420,11,0.324139
421,10,0.234430
422,29,0.177728
423,45,0.219088
424,102,0.147912
