codeword,minDistortion
116,0.027115
116,0.037579
116,0.059719
116,0.045524
116,0.076037
89,0.054344
90,0.073533
116,0.064534
90,0.074615
116,0.044213
116,0.046706
116,0.052609
91,0.051822
91,0.047830
116,0.042390
116,0.036648
116,0.061613
116,0.072139
116,0.054585
116,0.042572
116,0.057301
91,0.037677
116,0.044683
116,0.056905
116,0.065332
116,0.049181
116,0.035352
116,0.028035
90,0.059109
116,0.080505
90,0.063881
116,0.041292
116,0.046098
116,0.048370
116,0.028774
98,0.069601
116,0.053339
117,0.048469
116,0.051125
116,0.058334
116,0.042407
116,0.035102
116,0.049929
116,0.035102
97,0.038456
90,0.051898
91,0.034656
116,0.042508
97,0.043995
116,0.052488
116,0.033270
116,0.037276
116,0.059348
116,0.045762
116,0.052688
116,0.053126
90,0.064714
117,0.037441
116,0.041342
116,0.038662
97,0.062296
97,0.044426
116,0.052616
116,0.041529
116,0.027473
90,0.041104
116,0.040419
116,0.049115
118,0.056395
116,0.046102
116,0.058372
116,0.047221
97,0.041270
116,0.050383
116,0.051390
97,0.059280
116,0.050669
116,0.048541
90,0.066760
90,0.059625
116,0.033827
116,0.029838
116,0.045033
90,0.065778
90,0.060971
116,0.055149
116,0.047577
97,0.078749
116,0.061507
116,0.028825
97,0.061641
98,0.048489
116,0.045387
94,0.037115
91,0.027219
116,0.065195
116,0.044415
116,0.042634
116,0.049408
116,0.042852
91,0.047960
116,0.044907
116,0.052692
97,0.058538
116,0.040105
90,0.078888
91,0.068087
93,0.053852
118,0.053698
6,0.111819
7,0.249491
125,0.226096
34,0.375611
25,0.350914
18,0.188570
18,0.215219
117,0.153086
127,0.200884
30,0.264484
57,0.276932
56,0.285763
56,0.300996
54,0.415806
53,0.275917
52,0.319743
52,0.347117
47,0.374058
47,0.231998
47,0.287147
46,0.433964
46,0.376594
47,0.314479
47,0.271328
52,0.425721
52,0.451542
53,0.332044
55,0.410629
56,0.276687
57,0.303826
59,0.323740
62,0.188784
18,0.228644
32,0.257009
38,0.157235
38,0.139108
53,0.239081
57,0.283117
57,0.289450
59,0.282407
60,0.373478
6,0.587245
6,0.208419
6,0.154738
6,0.228189
6,0.168776
114,0.100115
114,0.077973
97,0.047976
116,0.042053
98,0.057511
116,0.075162
90,0.068653
98,0.049486
116,0.036621
116,0.088266
116,0.076477
116,0.052747
97,0.054193
97,0.062845
116,0.054627
116,0.057151
91,0.043800
117,0.088067
117,0.072562
91,0.062795
91,0.056510
91,0.063956
91,0.045592
91,0.050504
90,0.108643
90,0.094040
90,0.147130
16,0.187759
91,0.171522
16,0.215019
76,0.238835
76,0.115742
90,0.135324
75,0.180956
77,0.146342
16,0.230302
75,0.169824
91,0.074124
90,0.064111
90,0.057621
91,0.048395
90,0.039633
91,0.053672
90,0.063815
90,0.079679
90,0.055755
91,0.054237
91,0.042151
91,0.050495
91,0.051247
91,0.064154
90,0.045694
91,0.039904
90,0.057802
116,0.063289
116,0.087570
121,0.096354
121,0.077756
116,0.084038
116,0.028360
116,0.040293
116,0.044334
116,0.052779
90,0.061576
116,0.059170
116,0.086660
91,0.058852
116,0.042873
91,0.037572
90,0.043843
116,0.052360
116,0.048538
117,0.053511
116,0.046032
91,0.046169
116,0.034952
91,0.060833
91,0.041933
116,0.047356
98,0.027217
117,0.078323
98,0.038912
116,0.043778
116,0.032099
91,0.050732
116,0.043973
97,0.046836
116,0.049534
116,0.029401
116,0.042692
99,0.034796
116,0.059660
116,0.032603
97,0.046593
116,0.051119
116,0.048609
116,0.037772
98,0.047914
116,0.041898
116,0.038151
116,0.027224
116,0.042518
90,0.062909
116,0.051239
116,0.045097
116,0.067598
99,0.063042
116,0.044945
116,0.055397
116,0.033571
116,0.041148
91,0.039025
91,0.047659
91,0.055919
91,0.061135
117,0.045067
91,0.043193
90,0.038299
116,0.069871
116,0.061460
116,0.046631
116,0.069306
116,0.061340
116,0.040230
118,0.075530
116,0.053626
116,0.041596
116,0.033819
116,0.053600
116,0.039104
116,0.034258
116,0.033102
116,0.047549
97,0.070878
116,0.078497
116,0.053937
116,0.041053
116,0.056505
116,0.059471
89,0.032601
116,0.067922
117,0.068106
116,0.042058
116,0.042500
116,0.037431
116,0.057062
116,0.050306
116,0.039576
116,0.056064
92,0.055444
114,0.074844
6,0.093226
6,0.194687
6,0.302221
28,0.268670
34,0.155681
32,0.214154
50,0.331788
48,0.286894
62,0.254444
62,0.261926
62,0.367705
61,0.362842
61,0.395625
60,0.273042
60,0.330385
59,0.355575
59,0.372439
60,0.287149
60,0.255773
60,0.262595
61,0.297060
61,0.355617
62,0.249370
62,0.146165
62,0.177404
62,0.233977
63,0.249457
48,0.214466
48,0.227662
18,0.204131
18,0.156449
71,0.145145
91,0.114853
90,0.106181
117,0.067404
90,0.070610
91,0.041764
91,0.037276
91,0.059787
90,0.053566
90,0.063852
91,0.068190
91,0.064786
90,0.096212
90,0.084597
91,0.049887
91,0.043605
91,0.037608
90,0.048745
91,0.034423
90,0.059911
91,0.056554
91,0.030312
90,0.046537
90,0.058106
91,0.064085
91,0.072811
90,0.060612
91,0.074080
90,0.085422
90,0.077441
64,0.111931
90,0.092261
90,0.065103
90,0.049710
91,0.049015
90,0.062528
90,0.155657
62,0.197979
71,0.165804
117,0.189504
91,0.174333
91,0.202284
90,0.134539
71,0.108504
91,0.066133
90,0.064246
117,0.108906
117,0.185483
122,0.263632
99,0.116988
97,0.069322
117,0.073136
98,0.047750
98,0.105738
116,0.064643
116,0.051345
116,0.038733
116,0.031164
116,0.040802
116,0.066947
91,0.054700
91,0.056113
116,0.042841
90,0.047711
89,0.087689
116,0.046285
116,0.029863
116,0.049561
98,0.070620
116,0.065140
116,0.045621
116,0.065210
116,0.037762
121,0.052124
124,0.066266
124,0.104588
91,0.032165
91,0.060374
116,0.043022
94,0.037036
74,0.088973
31,0.186309
31,0.227725
91,0.046478
91,0.073638
91,0.085432
91,0.035101
91,0.067125
90,0.033551
116,0.041241
94,0.045658
90,0.034988
31,0.238853
31,0.471418
125,0.106536
117,0.066469
116,0.042015
116,0.062781
117,0.081963
31,0.589695
31,0.348292
90,0.048352
90,0.039170
91,0.020558
117,0.087743
31,0.563616
31,0.226028
116,0.043460
90,0.037111
31,0.196662
31,0.371891
117,0.081262
116,0.037613
31,0.249165
31,0.484608
123,0.105326
116,0.045884
116,0.056945
116,0.038478
31,0.184259
31,0.211656
117,0.045309
116,0.042700
116,0.038954
90,0.080942
31,0.433882
31,0.223283
64,0.117360
116,0.040673
116,0.038741
90,0.051317
31,0.218800
31,0.235378
112,0.199834
97,0.064684
97,0.054992
117,0.048987
31,0.222597
31,0.121437
90,0.035379
94,0.058269
121,0.045037
31,0.275509
31,0.185287
74,0.171072
91,0.039395
90,0.041500
31,0.160739
31,0.194141
77,0.105854
91,0.064556
88,0.077687
125,0.139680
31,0.304131
125,0.127518
116,0.039635
120,0.061489
31,0.218009
31,0.173279
72,0.300048
90,0.062411
117,0.059611
31,0.148709
31,0.114719
116,0.042359
98,0.095861
97,0.072206
117,0.047858
116,0.051814
125,0.104349
31,0.140015
117,0.076356
88,0.078549
117,0.035346
121,0.063048
91,0.054768
91,0.037427
116,0.047568
116,0.040638
116,0.044215
90,0.060469
116,0.047452
116,0.071416
116,0.051496
91,0.063574
116,0.038947
116,0.038931
116,0.051405
89,0.033255
117,0.061673
116,0.070456
121,0.075690
117,0.057506
116,0.043423
117,0.036906
117,0.034958
116,0.032401
117,0.053160
117,0.038153
121,0.042569
121,0.043028
121,0.047210
121,0.076054
117,0.085511
118,0.052166
118,0.051616
116,0.040316
119,0.083609
116,0.092713
116,0.070957
91,0.061577
91,0.026403
91,0.049854
90,0.056284
91,0.051260
90,0.073870
91,0.050347
90,0.073473
91,0.038189
90,0.082783
116,0.065990
67,0.048955
116,0.095180
116,0.044743
116,0.053284
116,0.038930
97,0.057140
117,0.048734
116,0.032382
91,0.049402
121,0.049494
91,0.056169
91,0.052639
90,0.056050
90,0.069687
90,0.053859
91,0.038061
91,0.048439
74,0.104126
91,0.054320
90,0.071063
90,0.072641
91,0.050693
91,0.045062
90,0.071653
90,0.040477
116,0.039325
90,0.057878
