# data/codebooks/_/eps_0.0005_M_0512.cbook:
# P=36  size=512  className='_'
k1,k2
-0.644525,0.355144
-0.584843,0.485626
-0.53168,0.570218
-0.534934,0.512034
-0.48773,0.513602
-0.52616,0.592841
-0.532438,0.426287
-0.537544,0.431459
-0.559426,0.163054
-0.436737,0.510498
-0.564846,0.665807
-0.554194,0.61477
-0.563826,0.621381
-0.409933,0.302078
-0.136263,0.389505
-0.471734,0.644322
-0.0844452,0.395229
-0.530183,0.454566
-0.457968,0.578477
-0.492548,0.633452
-0.0676703,0.349441
-0.420907,0.393417
-0.49626,0.573078
-0.471271,0.661908
-0.17352,0.16718
-0.132409,0.197343
-0.231077,0.134896
-0.224925,0.170043
-0.297841,0.09356
-0.356717,0.0638536
-0.340848,0.225926
-0.443585,0.191539
0.217025,0.223208
0.0445613,0.256895
0.0346377,0.337593
-0.148304,0.305877
-0.109104,0.271551
-0.131659,0.261856
-0.175346,0.275285
-0.131721,0.398459
-0.102195,0.147334
-0.0732436,0.175753
-0.176548,0.168034
-0.198874,0.199015
-0.170059,0.15135
-0.24819,0.151368
-0.238234,0.119149
-0.435393,0.0441649
-0.203758,0.218622
-0.25053,0.23277
-0.253479,0.23688
-0.259603,0.313067
-0.202918,0.248914
-0.240285,0.374269
-0.232401,0.313631
-0.265795,0.408684
-0.715762,-0.0559795
-0.680443,0.0210673
-0.747097,0.14027
-0.734023,0.214427
-0.441988,0.101827
-0.409265,0.13116
-0.570006,0.0283272
-0.632467,0.0839772
-0.578174,-0.0308244
-0.370521,0.0690919
-0.235968,0.228779
-0.317299,0.137909
-0.230492,0.232865
-0.302542,0.201634
-0.162175,0.263841
-0.299,0.176542
-0.230996,0.272087
-0.287453,0.291423
-0.258224,0.262653
-0.333978,0.330372
-0.198543,0.262212
-0.247609,0.253005
-0.280063,0.261174
-0.422868,0.227164
-0.575802,-0.0112949
-0.609022,0.147647
-0.344989,0.199971
-0.499508,0.189866
-0.531788,0.0411793
-0.415199,0.161512
-0.649498,0.0948699
-0.711872,0.140001
-0.392818,0.0668691
-0.255703,0.124094
-0.282506,0.15299
-0.293278,0.184476
-0.396499,0.104512
-0.30296,0.169736
-0.163345,0.16958
-0.186755,0.464675
-0.0767401,0.0430798
-0.0674843,0.118283
0.127847,0.270432
0.000183123,0.256441
-0.111216,0.263711
-0.246204,0.200834
-0.214793,0.25938
-0.320917,0.193719
0.090406,-0.190462
0.145027,0.00790227
0.128816,-0.072927
0.0270421,0.122531
0.270998,-0.00739267
0.311928,0.178148
0.280765,0.15461
0.336884,0.343085
0.0827395,0.254184
0.1647,0.247066
0.111643,0.126056
0.1785,0.381269
-0.0862637,0.123566
-0.00503377,0.299229
-0.0843812,0.411523
0.114698,0.376883
-0.177824,0.274525
-0.184832,0.282662
-0.125391,0.320974
-0.153693,0.353731
-0.150285,0.273915
-0.150284,0.30248
-0.147377,0.277711
-0.162831,0.293286
-0.18837,0.286614
-0.162856,0.314696
-0.150584,0.330109
-0.175682,0.314241
-0.133996,0.323066
-0.1174,0.340755
-0.180659,0.301116
-0.132535,0.335016
-0.191251,0.242587
-0.200287,0.261956
-0.132166,0.271722
-0.168915,0.29166
-0.156663,0.315517
-0.150146,0.339722
-0.162689,0.308582
-0.192327,0.338781
-0.048184,0.335622
-0.0871821,0.301924
-0.102446,0.37669
-0.0842954,0.394718
-0.160806,0.353063
-0.164347,0.484677
-0.166371,0.427996
-0.147996,0.519872
-0.0660039,0.378365
-0.0693361,0.352972
0.0147482,0.333704
-0.0490555,0.319252
-0.0757883,0.354595
-0.0937308,0.377036
-0.135746,0.356955
-0.138301,0.355259
-0.109812,0.346061
-0.0969824,0.339373
-0.141623,0.368064
-0.14807,0.372872
-0.0479473,0.361311
-0.0800836,0.403419
-0.08823,0.38462
-0.103965,0.397566
-0.0060848,0.337904
0.0517757,0.357231
0.0311514,0.377793
0.0357101,0.397108
0.0494955,0.374375
0.0285115,0.403302
0.0513155,0.43488
0.0368429,0.441643
0.0247424,0.449561
0.0050409,0.450939
-0.00374538,0.454196
-0.0345647,0.448889
0.0124338,0.433627
-0.0881333,0.582466
-0.117308,0.505735
-0.0859144,0.382779
0.128349,0.093983
0.0705182,0.491816
-0.082021,0.301559
-0.0500482,0.535113
0.118105,0.27101
0.0488321,0.381474
-0.0280457,0.386921
0.024314,0.362727
-0.0254679,0.294809
0.0100403,0.251712
0.0623979,0.258572
0.260101,0.307691
0.175064,0.189005
0.147673,0.201101
0.149096,0.20849
0.356866,0.287286
0.0259856,0.526014
-0.00324773,0.552774
0.00408028,0.586963
0.0263831,0.579948
-0.0822914,0.497673
-0.0486665,0.57049
-0.0357008,0.548777
-0.0376518,0.58381
0.210829,0.254311
0.0449166,0.259352
0.14655,0.269773
0.320255,0.404628
0.0605722,0.288561
0.0719202,0.307214
0.0780993,0.325162
0.212114,0.419383
-0.631457,-0.0845798
-0.738924,0.0463023
-0.831134,0.0156591
-0.735387,0.0875845
-0.659069,0.0153244
-0.592743,0.120579
-0.515699,0.272293
-0.57642,0.320655
-0.484072,0.0566812
-0.25328,0.245776
-0.146483,0.257619
-0.203204,0.275755
-0.554133,0.0914466
-0.473027,0.133797
-0.487295,0.395289
-0.486679,0.62736
-0.131386,0.336285
-0.158077,0.329338
-0.144514,0.319985
-0.124213,0.355172
-0.216925,0.284794
-0.217271,0.301518
-0.261169,0.316556
-0.193523,0.275739
-0.162416,0.240066
-0.168674,0.289403
-0.222266,0.281168
-0.24043,0.278223
-0.256886,0.23552
-0.277201,0.242909
-0.274648,0.234982
-0.341889,0.248176
-0.265943,0.209954
-0.301378,0.276817
-0.284739,0.228344
-0.397622,0.236073
-0.232381,0.264417
-0.250729,0.268603
-0.226837,0.282759
-0.246678,0.276394
-0.322017,0.25762
-0.364005,0.278905
-0.337209,0.24612
-0.373129,0.255737
-0.308173,0.265853
-0.316945,0.265395
-0.370784,0.285685
-0.426963,0.262943
-0.263357,0.251634
-0.277418,0.245153
-0.326973,0.258234
-0.345772,0.27343
-0.295761,0.25037
-0.330033,0.281039
-0.35058,0.302773
-0.398124,0.268322
-0.320192,0.243594
-0.422089,0.259196
-0.396214,0.191059
-0.515876,0.215726
-0.474345,0.231156
-0.452683,0.321918
-0.456609,0.257741
-0.523821,0.355912

