codeword,minDistortion
1,0.050318
1,0.071569
1,0.098799
1,0.074135
1,0.078256
1,0.062551
1,0.119820
1,0.089472
1,0.107756
1,0.077914
1,0.087037
1,0.089616
1,0.089277
1,0.062302
1,0.052474
1,0.048575
1,0.090894
1,0.088567
1,0.077421
1,0.079812
1,0.091128
1,0.058594
1,0.067606
1,0.079817
1,0.090100
1,0.078662
1,0.060214
1,0.062047
1,0.076410
1,0.102801
1,0.087140
1,0.067504
1,0.071447
1,0.057787
1,0.068086
1,0.108609
1,0.073937
1,0.078786
1,0.071105
1,0.082411
1,0.072371
1,0.044681
1,0.070746
1,0.067620
1,0.086100
1,0.097138
1,0.050850
1,0.050986
1,0.078831
1,0.076371
1,0.060169
1,0.063339
1,0.109719
1,0.087619
1,0.089448
1,0.073812
1,0.082684
1,0.059370
1,0.057713
1,0.074418
1,0.093947
1,0.054447
1,0.083699
1,0.076140
1,0.046002
1,0.071567
1,0.072201
1,0.087569
1,0.068858
1,0.059595
1,0.091294
1,0.063438
1,0.073626
1,0.090437
1,0.085407
1,0.090493
1,0.082478
1,0.078210
1,0.097546
1,0.073918
1,0.054622
1,0.052847
1,0.070955
1,0.079994
1,0.083236
1,0.067573
1,0.061350
1,0.110311
1,0.107990
1,0.062146
1,0.103056
1,0.082986
1,0.075744
1,0.055893
1,0.047591
1,0.079744
1,0.060996
1,0.069669
1,0.078109
1,0.078394
1,0.067205
1,0.056647
1,0.087674
1,0.079464
1,0.062450
1,0.089719
1,0.075573
1,0.069961
1,0.063118
1,0.497793
0,0.644320
0,0.630958
0,0.634085
0,0.663935
0,0.515769
1,0.463453
1,0.244523
1,0.285715
0,0.487700
0,0.733049
0,1.048080
0,1.035908
0,0.939999
1,0.517038
1,0.573613
1,0.953470
1,1.015481
1,0.848891
1,0.994861
0,1.475636
0,1.497086
1,1.691554
1,1.417921
1,1.574650
1,1.042138
1,0.644297
1,1.025331
0,1.319478
0,1.256108
0,0.712390
1,0.488826
1,0.535369
1,0.400093
1,0.488054
1,0.257264
0,0.656852
0,1.061514
0,1.333775
0,1.702004
0,2.220181
0,1.432926
0,0.965440
0,1.095882
0,0.834670
1,0.467195
1,0.180675
1,0.101727
1,0.073497
1,0.061152
1,0.112292
1,0.106953
1,0.091908
1,0.084499
1,0.064396
1,0.125358
1,0.106892
1,0.076566
1,0.092333
1,0.108284
1,0.065979
1,0.078955
1,0.068257
1,0.089375
1,0.071860
1,0.084198
1,0.090634
1,0.068954
1,0.065992
1,0.098501
1,0.162122
1,0.177561
1,0.208777
1,0.278095
1,0.243410
1,0.311787
1,0.340520
1,0.168897
1,0.228737
1,0.249997
1,0.200437
1,0.335114
1,0.231199
1,0.118805
1,0.147181
1,0.142726
1,0.099525
1,0.076424
1,0.101950
1,0.128895
1,0.164043
1,0.073453
1,0.071045
1,0.049705
1,0.072287
1,0.054545
1,0.092149
1,0.078414
1,0.046099
1,0.083924
1,0.083494
1,0.107240
1,0.115004
1,0.086393
1,0.094921
1,0.054387
1,0.050307
1,0.062839
1,0.071766
1,0.095386
1,0.078747
1,0.118873
1,0.085156
1,0.065763
1,0.055119
1,0.086300
1,0.077159
1,0.080857
1,0.081724
1,0.064970
1,0.072554
1,0.066716
1,0.092826
1,0.066789
1,0.093415
1,0.070180
1,0.102877
1,0.075888
1,0.066564
1,0.065191
1,0.075009
1,0.045416
1,0.064962
1,0.082467
1,0.039820
1,0.061822
1,0.097461
1,0.092095
1,0.062544
1,0.073607
1,0.081143
1,0.079807
1,0.069058
1,0.095888
1,0.058439
1,0.071210
1,0.045238
1,0.072840
1,0.093396
1,0.083786
1,0.077130
1,0.106991
1,0.109368
1,0.069971
1,0.095196
1,0.073001
1,0.058797
1,0.047531
1,0.078362
1,0.083309
1,0.090627
1,0.061857
1,0.065054
1,0.045561
1,0.078377
1,0.089566
1,0.087882
1,0.106386
1,0.097237
1,0.076247
1,0.088376
1,0.080388
1,0.060800
1,0.052603
1,0.088337
1,0.080688
1,0.060189
1,0.053913
1,0.069210
1,0.083984
1,0.114197
1,0.072228
1,0.072529
1,0.088266
1,0.079657
1,0.042072
1,0.108433
1,0.095650
1,0.047058
1,0.071056
1,0.062421
1,0.071497
1,0.073714
1,0.048219
1,0.077208
1,0.065982
1,0.116420
0,0.333780
0,1.062885
0,0.841186
0,0.458028
0,0.657933
0,0.480377
0,1.041269
0,0.829198
0,1.178184
0,1.613489
0,1.788686
0,2.178793
0,2.282955
0,2.446203
0,2.718034
0,2.434708
0,2.264870
0,1.999118
0,2.057552
0,1.924029
0,1.699248
0,1.386132
0,0.943929
1,0.896497
1,0.645488
1,0.592178
1,0.481452
1,0.462974
1,0.331619
1,0.479419
1,0.309346
1,0.279893
1,0.150752
1,0.134558
1,0.070959
1,0.069195
1,0.067924
1,0.074791
1,0.090705
1,0.142322
1,0.135399
1,0.154395
1,0.128338
1,0.200385
1,0.168847
1,0.107233
1,0.083670
1,0.088133
1,0.117509
1,0.067853
1,0.085260
1,0.121567
1,0.073106
1,0.102386
1,0.079580
1,0.096380
1,0.108988
1,0.133608
1,0.129038
1,0.209046
1,0.095656
1,0.200938
1,0.131413
1,0.091921
1,0.109004
1,0.078137
1,0.125580
1,0.204568
1,0.345343
1,0.181509
1,0.249632
1,0.223560
1,0.251892
1,0.153283
1,0.111048
1,0.089736
1,0.090311
1,0.151662
1,0.225040
1,0.291563
1,0.166930
1,0.098682
1,0.093191
1,0.077794
1,0.170147
1,0.090804
1,0.080815
1,0.063967
1,0.047194
1,0.070299
1,0.104759
1,0.091405
1,0.065217
1,0.055113
1,0.056247
1,0.098140
1,0.078615
1,0.056905
1,0.072723
1,0.099675
1,0.077412
1,0.071597
1,0.072495
1,0.048944
1,0.050900
1,0.198600
1,0.245266
1,0.040830
1,0.079620
1,0.055880
1,0.057986
1,0.483245
0,0.445555
0,0.345025
1,0.071905
1,0.124519
1,0.133792
1,0.077969
1,0.095303
1,0.053527
1,0.063165
1,0.059188
1,0.058587
0,0.686427
0,1.197278
1,0.228557
1,0.086833
1,0.072232
1,0.084949
1,0.139379
0,1.352696
0,0.847515
1,0.068071
1,0.050706
1,0.051135
1,0.127048
0,1.382741
0,0.704783
1,0.044887
1,0.078059
0,0.677370
0,1.086706
1,0.130091
1,0.071288
0,0.704897
0,1.285079
1,0.200316
1,0.070621
1,0.070077
1,0.053559
0,0.418030
0,0.605081
1,0.086308
1,0.066177
1,0.044601
1,0.110047
0,1.265726
0,0.769890
1,0.317359
1,0.056314
1,0.065069
1,0.066389
0,0.766182
0,0.835809
0,0.952157
1,0.089031
1,0.079086
1,0.097003
0,0.785496
0,0.490164
1,0.037161
1,0.090433
1,0.053462
0,0.912180
0,0.602980
1,0.688536
1,0.071549
1,0.092759
0,0.404275
0,0.584638
1,0.119778
1,0.085683
1,0.196823
0,0.404114
0,0.968535
1,0.313587
1,0.060846
1,0.147576
0,0.526074
0,0.678889
0,2.196506
1,0.101276
1,0.074413
0,0.574371
0,0.294337
1,0.055569
1,0.129782
1,0.088606
1,0.076612
1,0.083455
1,0.207780
0,0.391296
1,0.101018
1,0.104339
1,0.050834
1,0.072552
1,0.082050
1,0.045655
1,0.063950
1,0.074566
1,0.068887
1,0.064678
1,0.069948
1,0.093252
1,0.071616
1,0.072084
1,0.048491
1,0.067892
1,0.079229
1,0.028262
1,0.084965
1,0.097486
1,0.082458
1,0.068972
1,0.059983
1,0.067076
1,0.059496
1,0.036154
1,0.076044
1,0.075633
1,0.045879
1,0.063702
1,0.053260
1,0.097512
1,0.105653
1,0.064004
1,0.073458
1,0.047083
1,0.091047
1,0.109748
1,0.086926
1,0.063280
1,0.030589
1,0.062123
1,0.078693
1,0.058854
1,0.092857
1,0.075480
1,0.080598
1,0.044911
1,0.098705
1,0.074578
1,0.056528
1,0.101902
1,0.056254
1,0.069372
1,0.075580
1,0.092631
1,0.081065
1,0.036970
1,0.043967
1,0.055589
1,0.069445
1,0.104556
1,0.085918
1,0.088199
1,0.100803
1,0.090382
1,0.106693
1,0.332122
1,0.107515
1,0.132401
1,0.163883
1,0.081107
1,0.073215
1,0.101475
1,0.078582
1,0.056388
1,0.072852
1,0.082402
1,0.072202
0,0.397248
0,0.452397
1,0.034893
1,0.101566
1,0.039587
1,0.067214
1,0.090137
1,0.076617
1,0.080228
1,0.042258
1,0.054641
0,0.651100
0,0.409312
1,0.082152
1,0.057442
1,0.066056
1,0.080709
1,0.082946
1,0.108822
1,0.084328
0,0.289557
0,0.772337
0,0.317660
1,0.084178
1,0.063086
1,0.065465
1,0.090715
1,0.041120
1,0.062450
1,0.086705
1,0.065512
0,0.294668
0,1.249413
0,0.374531
1,0.053481
1,0.064786
1,0.071014
1,0.085671
1,0.091217
1,0.071806
0,0.631091
0,0.432731
0,0.717292
1,0.054914
1,0.083238
1,0.091227
0,0.599609
0,0.829597
1,0.196538
1,0.102630
1,0.062452
1,0.095683
1,0.112946
1,0.115344
0,0.595854
0,0.818109
1,0.184919
1,0.055569
1,0.062883
1,0.058237
1,0.075097
1,0.067179
1,0.067592
