codeword,minDistortion
12,0.037825
12,0.042600
12,0.073862
12,0.058713
12,0.092205
11,0.060201
11,0.117407
11,0.084772
12,0.112897
12,0.047965
12,0.052123
12,0.062863
12,0.065080
11,0.059570
11,0.055799
11,0.052660
12,0.071308
12,0.080306
12,0.060955
12,0.037902
12,0.059159
11,0.057553
12,0.066570
11,0.070988
12,0.080301
12,0.066886
11,0.051808
12,0.036153
12,0.065411
12,0.086641
11,0.099539
12,0.050493
12,0.050246
12,0.067925
12,0.028200
12,0.072742
12,0.066646
12,0.062183
12,0.067880
12,0.064036
11,0.056238
11,0.041971
11,0.057433
12,0.047938
12,0.042818
10,0.094432
11,0.057932
14,0.058969
12,0.047602
12,0.063629
12,0.034839
12,0.043986
12,0.057660
12,0.043236
12,0.066137
11,0.067654
14,0.096642
11,0.061557
11,0.057204
12,0.044031
12,0.088610
12,0.058527
12,0.064504
12,0.050828
12,0.033775
8,0.091077
12,0.048593
12,0.055558
14,0.070658
12,0.059139
12,0.062326
12,0.051255
12,0.048347
12,0.052637
12,0.055472
12,0.059846
12,0.053989
12,0.065156
12,0.096835
12,0.074662
12,0.050253
12,0.036555
12,0.059799
11,0.087665
12,0.085046
11,0.069875
12,0.068677
12,0.095811
12,0.071581
12,0.037002
12,0.067131
12,0.052168
12,0.048610
11,0.043431
11,0.043407
14,0.084446
11,0.067748
12,0.058847
12,0.052177
12,0.049364
11,0.065296
12,0.060975
12,0.057700
12,0.073288
12,0.048735
14,0.091580
11,0.075482
11,0.065367
14,0.056072
15,0.213125
15,0.281781
15,0.231694
15,0.481393
1,0.568692
2,0.386395
15,0.348837
15,0.179723
15,0.208457
7,0.179792
7,0.351950
2,0.675174
2,0.722937
1,0.886581
12,0.477497
12,0.512268
12,0.811341
12,0.838644
12,0.706812
12,0.899275
2,1.059135
2,1.152931
2,1.439434
2,1.289440
2,1.381672
12,0.935159
12,0.558069
2,0.804104
2,0.927639
7,0.681267
7,0.218191
7,0.326251
15,0.370988
15,0.287409
15,0.292576
15,0.151100
15,0.296979
7,0.482189
7,0.292567
7,0.255139
7,0.436828
0,0.770573
0,0.647729
3,0.642895
0,0.490308
14,0.349737
14,0.135440
14,0.081761
12,0.048773
12,0.047516
12,0.065999
12,0.084107
12,0.085232
12,0.051112
12,0.047951
11,0.104353
11,0.085897
12,0.064888
12,0.073460
12,0.059485
12,0.063239
12,0.074818
11,0.075857
11,0.107750
11,0.082365
11,0.077447
11,0.083113
11,0.084644
11,0.065333
11,0.087186
11,0.175207
9,0.156414
9,0.177823
2,0.254474
11,0.243479
9,0.258392
9,0.224190
9,0.136812
9,0.151406
9,0.206230
11,0.193146
9,0.258854
9,0.188695
11,0.146871
9,0.139714
9,0.101148
11,0.090275
11,0.074361
11,0.096279
9,0.101498
9,0.149894
8,0.089771
11,0.073896
14,0.068075
11,0.078636
11,0.067354
11,0.102531
11,0.095443
11,0.057315
8,0.093237
11,0.084233
11,0.116916
14,0.104135
14,0.085617
11,0.104627
12,0.046710
11,0.052513
11,0.057686
11,0.071948
12,0.097259
12,0.075553
12,0.090458
11,0.087783
12,0.052566
11,0.044926
8,0.096306
12,0.067213
12,0.052705
12,0.076297
12,0.055576
12,0.068935
12,0.055415
11,0.091454
11,0.056774
12,0.045633
12,0.030277
14,0.084690
12,0.048224
12,0.048805
12,0.027887
11,0.069569
11,0.050655
12,0.063617
12,0.066030
11,0.038641
12,0.048365
12,0.037343
12,0.063249
12,0.039665
12,0.047128
12,0.054076
12,0.054683
12,0.035035
12,0.053011
12,0.055542
12,0.049583
12,0.040212
12,0.050453
12,0.105139
12,0.062439
12,0.054625
12,0.068254
12,0.062899
12,0.049193
12,0.065857
12,0.043956
11,0.042418
11,0.047931
11,0.067833
11,0.082296
11,0.074525
14,0.066553
11,0.067025
11,0.064076
11,0.092674
12,0.086433
12,0.048630
12,0.073839
12,0.067157
12,0.046163
14,0.096351
11,0.067350
12,0.053651
11,0.048639
12,0.059275
12,0.042632
12,0.039119
11,0.046814
12,0.058111
11,0.085035
12,0.099346
12,0.077281
12,0.047650
12,0.077889
12,0.073839
11,0.034266
12,0.065637
12,0.077145
11,0.051793
12,0.045496
12,0.044435
12,0.066940
12,0.066234
12,0.053866
12,0.063042
11,0.060697
11,0.102376
14,0.274757
3,0.520632
7,0.384038
15,0.443723
4,0.275645
2,0.362058
6,0.482468
6,0.497190
2,0.921398
7,1.117676
7,0.986751
7,0.830586
7,0.734973
7,0.485310
7,0.424214
7,0.383660
7,0.334782
7,0.313754
7,0.312211
7,0.403903
7,0.535837
7,0.701068
7,0.625891
7,0.674364
2,0.482667
15,0.426915
15,0.323429
15,0.346834
15,0.287408
15,0.389096
15,0.269666
11,0.267412
11,0.153094
11,0.142413
14,0.079346
14,0.081752
11,0.069499
11,0.078427
11,0.092250
9,0.099459
8,0.095609
11,0.143612
11,0.138972
9,0.151410
9,0.138063
11,0.106496
11,0.085563
11,0.077566
8,0.107087
11,0.054687
11,0.093242
11,0.115785
11,0.062200
9,0.106803
11,0.096743
11,0.090568
11,0.110303
8,0.116339
11,0.121921
9,0.114664
8,0.081875
9,0.124442
8,0.134399
11,0.113028
9,0.092782
11,0.080168
8,0.112426
9,0.213369
15,0.314191
14,0.183736
14,0.234453
11,0.228382
14,0.262655
11,0.165502
14,0.118655
14,0.103057
12,0.104224
14,0.141293
15,0.216721
7,0.239253
12,0.122385
12,0.074717
12,0.077678
12,0.049114
12,0.118103
12,0.067377
12,0.064796
12,0.045110
11,0.046346
12,0.052742
12,0.064507
12,0.073953
11,0.069542
14,0.058552
11,0.053416
11,0.093152
12,0.042856
12,0.040957
12,0.065080
12,0.082457
12,0.076805
12,0.057751
14,0.080809
11,0.056071
14,0.070464
15,0.064564
15,0.107493
11,0.046900
11,0.082959
12,0.055517
11,0.043904
9,0.191127
3,0.295465
3,0.224111
11,0.087844
11,0.115404
11,0.134635
11,0.076608
11,0.103304
11,0.061165
11,0.051953
11,0.045804
11,0.064861
6,0.511023
6,0.958637
15,0.114546
11,0.095439
12,0.061608
11,0.073081
