# data/predictors/_/HBSe_20170128T231621.prd:
# className='', T=77034, P=36
k1,k2
-0.307024,0.538594
-0.261185,0.541213
-0.250404,0.566115
-0.23483,0.579421
-0.205758,0.607963
-0.220915,0.61471
-0.199156,0.630846
-0.189062,0.619369
-0.186552,0.596847
-0.200615,0.58363
-0.213546,0.564813
-0.210217,0.579305
-0.304385,0.587645
-0.342391,0.522039
-0.256154,0.414379
-0.237158,0.425593
-0.201005,0.372394
-0.250517,0.353867
-0.31345,0.357494
-0.312452,0.362782
-0.31094,0.335031
-0.266431,0.31055
-0.256424,0.346629
-0.25669,0.362954
-0.213062,0.381841
-0.153394,0.374642
-0.142104,0.378583
-0.177683,0.40226
-0.240282,0.322887
-0.211988,0.307317
-0.19062,0.298856
-0.242869,0.251195
-0.212438,0.272691
-0.222542,0.280531
-0.218027,0.236488
-0.245945,0.255391
-0.235359,0.256384
-0.243797,0.284712
-0.221653,0.284797
-0.177267,0.316385
-0.205369,0.329064
-0.216485,0.334623
-0.198236,0.326129
-0.239574,0.280144
-0.1805,0.227631
-0.277629,0.256319
-0.293808,0.252535
-0.243885,0.248561
-0.172923,0.289751
-0.229186,0.238454
-0.242002,0.27229
-0.21411,0.300343
-0.139094,0.309512
-0.179773,0.239059
-0.224697,0.271775
-0.234922,0.289474
-0.192623,0.354036
-0.18936,0.415301
-0.140572,0.441633
-0.190063,0.483723
-0.193901,0.500565
-0.226802,0.368503
-0.26832,0.249714
-0.242164,0.255035
-0.281906,0.195862
-0.240906,0.256225
-0.226086,0.309166
-0.162337,0.372695
-0.17544,0.362765
-0.172728,0.389888
-0.21106,0.431944
-0.223017,0.32215
-0.22852,0.262044
-0.186297,0.463296
-0.17618,0.453952
-0.238438,0.39624
-0.205586,0.49176
-0.243651,0.411877
-0.206307,0.333717
-0.228978,0.279611
-0.171643,0.222334
-0.227127,0.196964
-0.306194,0.215141
-0.215581,0.225095
-0.160785,0.237167
-0.232715,0.237477
-0.265278,0.286341
-0.316014,0.207243
-0.182104,0.303902
-0.147082,0.365079
-0.131509,0.341988
-0.151971,0.332821
-0.135558,0.304648
-0.114763,0.348632
-0.136749,0.28258
-0.108069,0.282773
-0.156323,0.32758
-0.192014,0.348238
-0.169662,0.260284
-0.150154,0.314
-0.130755,0.341663
-0.225339,0.309792
-0.208275,0.312205
-0.209616,0.304052
-0.214997,0.335979
-0.20113,0.301929
-0.134176,0.285019
-0.153422,0.266442
-0.208025,0.248169
-0.223468,0.272122
-0.171378,0.291891
-0.171276,0.301082
-0.190508,0.304054
-0.149745,0.255256
-0.192526,0.294075
-0.206673,0.305699
-0.253342,0.272475
-0.233964,0.325576
-0.238464,0.322411
-0.149307,0.210048
-0.190944,0.250166
-0.226358,0.280129
-0.199852,0.255788
-0.207306,0.233875
-0.221738,0.238327
-0.273576,0.24815
-0.254319,0.298172
-0.275035,0.30369
-0.253528,0.286398
-0.25788,0.1766
-0.253088,0.177137
-0.239994,0.219837
-0.234018,0.219354
-0.228138,0.232823
-0.251846,0.251464
-0.268574,0.273733
-0.384549,0.285445
-0.374891,0.180074
-0.379037,0.25586
-0.350647,0.223363
-0.361874,0.217125
-0.363418,0.182435
-0.295595,0.183923
-0.202987,0.218002
-0.244968,0.211408
-0.239467,0.159718
-0.25302,0.244757
-0.302477,0.278067
-0.394149,0.244464
-0.371977,0.182956
-0.325064,0.251528
-0.229954,0.35098
-0.280831,0.31323
-0.252076,0.288063
-0.237881,0.306024
-0.283205,0.241733
-0.277273,0.226291
-0.256681,0.252467
-0.28614,0.33465
-0.293555,0.36287
-0.332302,0.424657
-0.342024,0.519018
-0.375553,0.480923
-0.386059,0.424848
-0.385273,0.435642
-0.394467,0.453284
-0.432475,0.456479
-0.427351,0.387672
-0.477568,0.248693
-0.474263,0.202507
-0.415472,0.223171
-0.374176,0.22959
-0.471206,0.25369
-0.526251,0.343525
-0.505727,0.38413
-0.485151,0.241792
-0.49967,0.149277
-0.500009,0.11822
-0.516698,0.12229
-0.577487,0.155909
-0.636687,0.11139
-0.615786,0.10278
-0.636704,0.0557422
-0.633363,0.103177
-0.612144,0.108005
-0.520023,0.112825
-0.474032,0.170671
-0.418659,0.151318
-0.375485,0.137311
-0.377803,0.153708
-0.38949,0.157159
-0.434175,0.150467
-0.434721,0.203138
-0.436965,0.171139
-0.416861,0.173786
-0.384657,0.135815
-0.371277,0.125649
-0.34431,0.204181
-0.36204,0.177051
-0.396865,0.200929
-0.376983,0.197182
-0.333232,0.190119
-0.261849,0.161781
-0.305985,0.138331
-0.276819,0.230803
-0.289957,0.258751
-0.273768,0.244821
-0.279596,0.212814
-0.227999,0.228726
-0.269164,0.24252
-0.258184,0.240844
-0.208023,0.22876
-0.248395,0.214747
-0.21986,0.224102
-0.238611,0.212892
-0.240309,0.23336
-0.295517,0.250627
-0.2244,0.265503
-0.22826,0.206052
-0.20289,0.180834
-0.241828,0.150042
-0.176078,0.253991
-0.164955,0.284859
-0.153791,0.235778
-0.191747,0.204615
-0.200115,0.204234
-0.184599,0.247089
-0.210819,0.252665
-0.129941,0.268005
-0.140997,0.325461
-0.194673,0.319633
-0.219765,0.160244
-0.251769,0.180769
-0.238497,0.199739
-0.234538,0.22173
-0.264074,0.239562
-0.248062,0.22697
-0.190379,0.199663
-0.152354,0.241016
-0.139113,0.279642
-0.155415,0.297824
-0.163534,0.364587
-0.227823,0.264529
-0.254878,0.218364
-0.215733,0.284011
-0.18712,0.229026
-0.194212,0.257882
-0.221734,0.293237
-0.283023,0.252634
-0.253639,0.196549
-0.216468,0.221494
-0.232699,0.256146
-0.242815,0.275188
-0.258851,0.283944
-0.248691,0.296854
-0.183954,0.28851
-0.221758,0.24577
-0.254617,0.255179
-0.283384,0.251174
-0.233378,0.286316
-0.18691,0.282577
-0.190732,0.255208
-0.201377,0.240797
-0.166477,0.273797
-0.198218,0.313587
-0.248494,0.225788
-0.225671,0.234711
-0.227547,0.241218
-0.26185,0.255783
-0.256983,0.217877
-0.169435,0.274975
-0.185557,0.257956
-0.182793,0.246707
-0.240162,0.294296
-0.21278,0.2568
-0.206054,0.240241
-0.214108,0.22883
-0.280716,0.279923
-0.242146,0.267948
-0.160091,0.262112
-0.18732,0.254661
-0.246551,0.300347
-0.251548,0.278335
-0.254629,0.262446
-0.171498,0.198066
-0.17158,0.180322
-0.182879,0.151466
-0.233377,0.214964
-0.250032,0.192363
-0.190425,0.19669
-0.194822,0.253321
-0.191965,0.228286
-0.200423,0.186924
-0.258222,0.249051
-0.209743,0.217939
-0.222208,0.221599
-0.261603,0.22846
-0.235004,0.292331
-0.242834,0.233224
-0.216983,0.223244
-0.187329,0.251834
-0.21021,0.227519
-0.265561,0.242058
-0.211492,0.278537
-0.184449,0.2676
-0.194807,0.269582
-0.177863,0.258006
-0.166977,0.247558
-0.111694,0.253818
-0.147721,0.233202
-0.151435,0.275148
-0.232722,0.248493
-0.191949,0.263802
-0.215149,0.28179
-0.200937,0.261335
-0.19642,0.248642
-0.213622,0.259528
-0.206593,0.273691
-0.254467,0.294578
-0.221059,0.316495
-0.223769,0.277324
-0.274677,0.299603
-0.255342,0.301009
-0.186348,0.270058
-0.185124,0.234217
-0.186253,0.275368
-0.279377,0.242564
-0.224052,0.216007
-0.244778,0.218084
-0.22213,0.188363
-0.263678,0.211975
-0.323167,0.230104
-0.358123,0.250815
-0.386134,0.185035
-0.399648,0.223294
-0.406551,0.207918
-0.338676,0.240324
-0.345308,0.317409
-0.448746,0.195228
-0.486065,0.0807111
-0.490085,0.109502
-0.525542,0.111425
-0.587836,0.137482
-0.483588,0.154883
-0.494192,0.131348
-0.603679,0.126319
-0.625486,0.11448
-0.638058,0.044936
-0.659583,0.129879
-0.6432,0.14011
-0.703153,0.148481
-0.689389,0.228819
-0.692016,0.233332
-0.708729,0.247593
-0.721141,0.276764
-0.70545,0.319684
-0.702969,0.370435
-0.697924,0.405849
-0.703858,0.34938
-0.737537,0.326797
-0.752931,0.41575
-0.77349,0.363601
-0.788269,0.279003
-0.767604,0.168793
-0.740994,0.179604
-0.680025,0.208971
-0.733616,0.18239
-0.831134,0.114137
-0.850462,0.142242
-0.787054,0.220719
-0.703364,0.157491
-0.551409,0.204925
-0.646273,0.145462
-0.558568,0.145469
-0.423204,0.265162
-0.417038,0.287054
-0.405411,0.220572
-0.45274,0.15376
-0.431054,0.133289
-0.413115,0.183355
-0.429792,0.169471
-0.412181,0.113457
-0.406294,0.196764
-0.396957,0.199964
-0.360747,0.193409
-0.273035,0.201155
-0.27776,0.213198
-0.255892,0.258741
-0.295641,0.213868
-0.330282,0.244094
-0.320986,0.19699
-0.299573,0.156982
-0.268391,0.112557
-0.316374,0.174485
-0.315807,0.140135
-0.239486,0.221467
-0.258619,0.202111
-0.365479,0.16431
-0.337882,0.186092
-0.327656,0.226714
-0.261312,0.264077
-0.31034,0.322003
-0.279705,0.257248
-0.232212,0.259015
-0.260755,0.216827
-0.175139,0.260591
-0.217763,0.226689
-0.148952,0.238844
-0.164166,0.311902
-0.115523,0.290915
-0.163342,0.279687
-0.154054,0.283442
-0.228441,0.299031
-0.251113,0.297489
-0.207088,0.280146
-0.226938,0.288863
-0.170585,0.305547
-0.231965,0.272425
-0.119728,0.247274
-0.146232,0.305964
-0.209222,0.273019
-0.257411,0.246928
-0.230078,0.246807
-0.24549,0.254235
-0.219908,0.250734
-0.209237,0.239481
-0.233089,0.205832
-0.215815,0.262424
-0.214663,0.283312
-0.19553,0.269545
-0.137379,0.270903
-0.0981154,0.269499
-0.190237,0.259008
-0.176912,0.241166
-0.197975,0.259931
-0.216665,0.209525
-0.271311,0.226256
-0.205791,0.274402
-0.219123,0.292014
-0.180125,0.240746
-0.204758,0.263203
-0.170713,0.259378
-0.222935,0.261234
-0.265383,0.268265
-0.201407,0.281993
-0.205442,0.304663
-0.202927,0.251724
-0.213268,0.271408
-0.217922,0.229586
-0.165097,0.199136
-0.20969,0.194493
-0.211895,0.168375
-0.217386,0.246576
-0.224848,0.226872
-0.226151,0.186201
-0.205587,0.184225
-0.211068,0.182732
-0.197793,0.221082
-0.253306,0.261907
-0.207786,0.257403
-0.24723,0.229415
-0.195748,0.276312
-0.197747,0.25943
-0.217536,0.260531
-0.170643,0.287204
-0.233562,0.273035
-0.192443,0.240899
-0.170528,0.178162
-0.235209,0.193326
-0.211958,0.236727
-0.175367,0.232316
-0.170608,0.263112
-0.224207,0.271876
-0.215748,0.263381
-0.187977,0.266303
-0.15372,0.249034
-0.223526,0.27033
-0.185589,0.239684
-0.208774,0.274246
-0.264546,0.271304
-0.241465,0.251043
-0.213344,0.234343
-0.140178,0.244594
-0.177547,0.253218
-0.232338,0.223214
-0.225259,0.239879
-0.255612,0.240604
-0.207861,0.250628
-0.226026,0.221149
-0.195689,0.227973
-0.226992,0.225931
-0.180979,0.181517
-0.17879,0.272734
-0.296803,0.274887
-0.201736,0.256997
-0.223599,0.158475
-0.314184,0.202238
-0.255014,0.252522
-0.223362,0.304756
-0.283224,0.253995
-0.324008,0.233642
-0.322905,0.214912
-0.343804,0.216781
-0.32028,0.232891
-0.323639,0.252148
-0.357378,0.223945
-0.418081,0.159044
-0.644899,0.115389
-0.717265,0.107158
-0.746622,0.118072
-0.74696,0.140304
-0.761683,0.15668
-0.794663,0.138321
-0.81025,0.0798353
-0.796035,0.066524
-0.702871,0.111946
-0.718503,0.11863
-0.760278,0.101579
-0.754024,0.0739353
-0.766202,0.133369
-0.784095,0.145858
-0.809794,0.114579
-0.803677,0.125773
-0.837307,0.145797
-0.871377,0.157408
-0.860952,0.0671309
-0.701701,0.116076
-0.572958,0.113763
-0.685339,0.103972
-0.723058,0.081229
-0.758866,0.1033
-0.797151,0.0596615
-0.538025,0.185099
-0.395059,0.211745
-0.513678,0.0298799
-0.602921,0.00864943
-0.620546,0.042052
-0.64921,-0.0480643
-0.616079,-0.0193371
-0.593276,-0.0318306
-0.514412,0.0434045
-0.407612,0.150917
-0.442648,0.160079
-0.389701,0.152288
-0.369874,0.234355
-0.215365,0.3238
-0.249996,0.355878
-0.277792,0.375662
-0.185636,0.289537
-0.245077,0.258586
-0.21328,0.152068
-0.31185,0.253803
-0.269185,0.265374
-0.189013,0.22423
-0.30705,0.263599
-0.302497,0.316503
-0.29955,0.34978
-0.310754,0.427309
-0.309561,0.478166
-0.227737,0.350164
-0.222526,0.285351
-0.253197,0.260862
-0.264125,0.207062
-0.194313,0.148407
-0.212014,0.180705
-0.28327,0.25091
-0.190826,0.216996
-0.260991,0.235818
-0.26651,0.269255
-0.275533,0.268615
-0.218386,0.341364
-0.148107,0.296403
-0.154165,0.240926
-0.202185,0.238131
-0.217673,0.18276
-0.20929,0.145076
-0.20345,0.169951
-0.164887,0.261105
-0.150326,0.296921
-0.212155,0.267551
-0.190112,0.227897
-0.229372,0.229762
-0.104315,0.323831
-0.0589984,0.309503
-0.167799,0.187037
-0.192946,0.196202
-0.150429,0.264605
-0.182191,0.24184
-0.217323,0.218441
-0.145147,0.307939
-0.192005,0.239396
-0.204382,0.212086
-0.192339,0.23235
-0.206519,0.256731
-0.14688,0.34814
-0.103505,0.2819
-0.142001,0.190461
-0.225622,0.203637
-0.168638,0.203692
-0.0264375,0.162705
0.00276028,0.188311
-0.0328326,0.221608
-0.150975,0.199899
-0.132115,0.181367
-0.0904801,0.330132
-0.207934,0.407384
-0.192721,0.357123
-0.183443,0.334439
-0.125315,0.37935
-0.173722,0.382215
-0.180392,0.34275
-0.240838,0.37055
-0.218362,0.378383
-0.166535,0.424656
-0.124056,0.407289
-0.160673,0.350134
-0.160069,0.219789
-0.210365,0.271507
-0.161427,0.332861
-0.215751,0.304135
-0.193844,0.27837
-0.168859,0.241495
-0.157161,0.285054
-0.251518,0.287049
-0.291672,0.2294
-0.229687,0.211164
-0.23696,0.228408
-0.206354,0.238077
-0.176175,0.29433
-0.276475,0.241304
-0.219985,0.207059
-0.203212,0.218258
-0.145686,0.285644
-0.216,0.244978
-0.253004,0.231909
-0.305572,0.301922
-0.218375,0.331562
-0.209211,0.397292
-0.212036,0.350223
-0.197723,0.313734
-0.233057,0.368985
-0.298833,0.326171
-0.26868,0.241796
-0.170793,0.195227
-0.176826,0.186698
-0.201359,0.235344
-0.216186,0.248007
-0.226582,0.236902
-0.211601,0.290111
-0.170608,0.315604
-0.285214,0.231057
-0.226644,0.237031
-0.247104,0.210539
-0.234629,0.169638
-0.179664,0.213239
-0.212396,0.286259
-0.171922,0.332449
-0.149522,0.327912
-0.160684,0.354941
-0.190124,0.364389
-0.183107,0.309605
-0.215198,0.33051
-0.1993,0.282083
-0.191919,0.182572
-0.162248,0.282946
-0.266206,0.285889
-0.254726,0.22891
-0.248628,0.225769
-0.209801,0.242626
-0.171704,0.233754
-0.197376,0.234673
-0.280622,0.227319
-0.269116,0.198897
-0.212703,0.176263
-0.262366,0.214767
-0.160237,0.282592
-0.249187,0.212992
-0.181374,0.221364
-0.217113,0.188366
-0.208362,0.195854
-0.297736,0.217049
-0.278294,0.229277
-0.337618,0.197504
-0.375543,0.222474
-0.396112,0.228557
-0.485206,0.270702
-0.540685,0.3492
-0.549979,0.353244
-0.525679,0.311527
-0.578261,0.373776
-0.559119,0.382594
-0.456391,0.28646
-0.405985,0.218573
-0.358873,0.248076
-0.389653,0.29409
-0.335104,0.251403
-0.393578,0.268082
-0.439823,0.348673
-0.435407,0.346264
-0.469492,0.3753
-0.479562,0.41433
-0.476715,0.426044
-0.440499,0.39303
-0.401179,0.353504
-0.421762,0.373281
-0.422131,0.330416
-0.431902,0.350794
-0.436254,0.376774
-0.450555,0.378478
-0.462414,0.391249
-0.433916,0.37234
-0.404573,0.372857
-0.469974,0.373278
-0.453239,0.441602
-0.407619,0.430084
-0.419972,0.418938
-0.409092,0.371392
-0.395048,0.353468
-0.409875,0.419326
-0.398023,0.445384
-0.416319,0.422364
-0.404556,0.377487
-0.398926,0.400889
-0.377978,0.429145
-0.357546,0.479246
-0.379764,0.426231
-0.375217,0.449716
-0.364823,0.448449
-0.309927,0.458381
-0.354419,0.454489
-0.36371,0.458928
-0.36676,0.451894
-0.359698,0.432523
-0.365632,0.446565
-0.389568,0.438954
-0.415636,0.395989
-0.401412,0.441865
-0.391254,0.432719
-0.454895,0.494615
-0.46461,0.478883
-0.447997,0.461358
-0.397468,0.446267
-0.36949,0.432545
-0.45468,0.42977
-0.43908,0.39761
-0.373411,0.444312
-0.38061,0.416085
-0.349959,0.356013
-0.387838,0.382777
-0.44619,0.378601
-0.408453,0.403635
-0.356431,0.369251
-0.35265,0.354941
-0.337715,0.367401
-0.328756,0.389843
-0.296565,0.377336
-0.3238,0.392428
-0.405577,0.436395
-0.369589,0.407094
-0.364172,0.421915
-0.38359,0.445778
-0.374986,0.429289
-0.378477,0.425347
-0.371779,0.396337
-0.328938,0.332054
-0.282595,0.322622
-0.338805,0.350753
-0.388587,0.339308
-0.383923,0.347595
-0.320793,0.322043
-0.277271,0.329278
-0.251122,0.335392
-0.271655,0.267246
-0.327542,0.314024
-0.364023,0.321199
-0.327585,0.33678
-0.248322,0.373323
-0.251922,0.363074
-0.247793,0.320014
-0.261177,0.33269
-0.274243,0.309286
-0.31485,0.324284
-0.277089,0.319238
-0.282923,0.26647
-0.305967,0.30988
-0.265881,0.312565
-0.280269,0.314144
-0.303708,0.310105
-0.251174,0.257154
-0.313355,0.311678
-0.324405,0.299283
-0.254111,0.29751
-0.302171,0.324629
-0.260726,0.321935
-0.255119,0.326193
-0.232967,0.286913
-0.244759,0.29625
-0.25106,0.336955
-0.247796,0.346518
-0.243447,0.260807
-0.30098,0.283311
-0.295949,0.267256
-0.270118,0.306527
-0.240145,0.258804
-0.242584,0.287102
-0.241837,0.27291
-0.224026,0.292574
-0.211307,0.229252
-0.260655,0.246691
-0.274376,0.215518
-0.182021,0.280076
-0.155943,0.337789
-0.163337,0.296362
-0.243457,0.301474
-0.368168,0.39702
-0.403815,0.453159
-0.47783,0.560128
-0.430574,0.514367
-0.534562,0.632249
-0.534775,0.652056
-0.524278,0.632105
-0.510629,0.627748
-0.502228,0.599829
-0.502498,0.582123
-0.505675,0.594363
-0.510395,0.57682
-0.464579,0.546795
-0.425187,0.488964
-0.453112,0.47086
-0.466132,0.461215
-0.466982,0.445352
-0.456904,0.489384
-0.466498,0.528171
-0.448891,0.515235
-0.44816,0.532904
-0.438063,0.488456
-0.4434,0.477387
-0.494932,0.504122
-0.483657,0.528166
-0.449717,0.499587
-0.453877,0.49184
-0.45583,0.500598
-0.469325,0.531981
-0.455282,0.522677
-0.487146,0.52285
-0.504457,0.559715
-0.500116,0.593261
-0.486108,0.564735
-0.507214,0.592442
-0.483806,0.572776
-0.494763,0.612647
-0.488206,0.608135
-0.528505,0.645975
-0.529939,0.651798
-0.530806,0.641618
-0.545922,0.673593
-0.562604,0.718558
-0.580668,0.759461
-0.58652,0.778214
-0.582275,0.776633
-0.583611,0.756717
-0.580266,0.738108
-0.570342,0.716613
-0.569935,0.714384
-0.5484,0.661607
-0.510875,0.612019
-0.503682,0.62121
-0.511337,0.604105
-0.483667,0.540045
-0.464352,0.518025
-0.476639,0.574497
-0.454287,0.545944
-0.494421,0.620898
-0.468071,0.559208
-0.464672,0.552873
-0.456634,0.594463
-0.468388,0.620196
-0.433011,0.577916
-0.522252,0.656953
-0.590617,0.768293
-0.592272,0.759342
-0.596632,0.761808
-0.607193,0.79602
-0.614484,0.811614
-0.614456,0.815248
-0.62176,0.819364
-0.615258,0.788486
-0.61686,0.801607
-0.610501,0.78003
-0.592761,0.729852
-0.561255,0.663011
-0.531734,0.589809
-0.532821,0.598087
-0.554105,0.615951
-0.55767,0.620741
-0.550721,0.585621
-0.523275,0.544233
-0.457282,0.481629
-0.459604,0.489786
-0.483377,0.488031
-0.480896,0.492834
-0.472301,0.49551
-0.491642,0.497286
-0.461487,0.475578
-0.463218,0.478249
-0.418601,0.453375
-0.105467,0.413259
-0.134182,0.402476
-0.419479,0.551933
-0.448203,0.572707
-0.426637,0.509346
-0.431597,0.480724
-0.357764,0.436372
-0.338379,0.456095
-0.388436,0.425743
-0.337349,0.46353
-0.347447,0.53134
-0.380749,0.472006
-0.362567,0.387644
-0.387864,0.444472
-0.350403,0.493545
-0.312012,0.477029
-0.350755,0.433044
-0.405118,0.46359
-0.418374,0.505135
-0.430937,0.488873
-0.465575,0.492627
-0.486854,0.545013
-0.433011,0.585676
-0.429808,0.61959
-0.419853,0.58815
-0.447436,0.583801
-0.429953,0.616118
-0.418711,0.615984
-0.430501,0.604228
-0.473508,0.619915
-0.434458,0.567489
-0.402879,0.58579
-0.395431,0.580779
-0.402305,0.567452
-0.370323,0.524278
-0.316606,0.545644
-0.31941,0.557161
-0.320643,0.533159
-0.36602,0.477374
-0.307065,0.414024
-0.302267,0.503527
-0.27838,0.462649
-0.247482,0.385012
-0.258202,0.485527
-0.21046,0.450922
-0.22596,0.419556
-0.325458,0.538556
-0.362413,0.526601
-0.33264,0.432476
-0.25462,0.410475
-0.265622,0.456791
-0.277569,0.443858
-0.26579,0.445948
-0.233681,0.406669
-0.264207,0.433741
-0.305473,0.454083
-0.321299,0.415157
-0.365385,0.421832
-0.328721,0.413033
-0.29504,0.398686
-0.366932,0.399604
-0.333071,0.364997
-0.319045,0.388937
-0.278071,0.358014
-0.276671,0.387091
-0.237003,0.379451
-0.161026,0.243422
-0.246633,0.26806
-0.271907,0.314677
-0.311725,0.322708
