# data/predictors/_/HBSe_20170128T231621.prd:
# className='', T=77034, P=36
k1,k2,k3
-0.172271,0.261426,-0.143956
-0.17114,0.245906,-0.126583
-0.100456,0.256387,-0.157965
-0.155067,0.267012,-0.133603
-0.138875,0.230348,-0.179495
-0.194894,0.271681,-0.118048
-0.213782,0.279683,-0.0613244
-0.221398,0.286365,-0.0162846
-0.19935,0.297656,-0.124002
-0.128789,0.314,-0.187805
-0.156658,0.298859,-0.149662
-0.156556,0.218483,-0.21447
-0.198492,0.290902,-0.172979
-0.179638,0.266541,-0.0797921
-0.175011,0.300646,-0.0791951
-0.190691,0.342202,-0.147887
-0.135133,0.247423,-0.170638
-0.197008,0.297408,-0.119191
-0.116898,0.241562,-0.1368
-0.204206,0.234166,-0.163034
-0.1953,0.285068,-0.216346
-0.19168,0.293603,-0.183387
-0.134959,0.288683,-0.134302
-0.168664,0.325519,-0.116872
-0.153899,0.214621,-0.159595
-0.157359,0.230484,-0.145317
-0.173143,0.248945,-0.155658
-0.129779,0.25044,-0.177153
-0.118898,0.270344,-0.151854
-0.118942,0.258262,-0.127928
-0.192455,0.236174,-0.0769376
-0.225413,0.268644,-0.0354769
-0.158078,0.335086,-0.107383
-0.151591,0.357123,-0.0917884
-0.17732,0.28581,-0.109083
-0.20901,0.256897,-0.195498
-0.155557,0.292291,-0.21586
-0.136639,0.269805,-0.20656
-0.138819,0.286336,-0.184085
-0.0747874,0.309535,-0.232232
-0.16576,0.293763,-0.167633
-0.198763,0.302127,-0.168103
-0.160523,0.284068,-0.169205
-0.157315,0.224224,-0.152425
-0.156742,0.235873,-0.176379
-0.132469,0.237747,-0.132849
-0.21853,0.272478,-0.10418
-0.224957,0.253302,-0.0994726
-0.158231,0.274965,-0.15737
-0.193039,0.268188,-0.146611
-0.180405,0.259985,-0.116879
-0.197106,0.292421,-0.193472
-0.171967,0.285293,-0.142914
-0.1602,0.217408,-0.100248
-0.129203,0.263717,-0.13513
-0.14474,0.286111,-0.136772
-0.117179,0.286959,-0.160809
-0.16182,0.283628,-0.138948
-0.171552,0.250117,-0.10099
-0.15117,0.24567,-0.149827
-0.197459,0.232158,-0.108122
-0.196817,0.236749,-0.0801663
-0.171329,0.235248,-0.132425
-0.183746,0.275839,-0.13624
-0.204735,0.177478,-0.167386
-0.286487,0.234535,-0.189503
-0.32647,0.319187,-0.165886
-0.345121,0.345664,-0.0926688
-0.309065,0.280828,-0.0304917
-0.343986,0.348425,-0.0248622
-0.356394,0.367486,0.0009332
-0.380108,0.324936,-0.0300157
-0.39632,0.296945,-0.0558493
-0.362565,0.362886,-0.0743857
-0.386286,0.398343,-0.128676
-0.449183,0.472561,-0.0523605
-0.45158,0.437068,-0.0497613
-0.48785,0.459637,-0.0104186
-0.545583,0.499669,0.0145261
-0.518863,0.470335,-0.00904944
-0.472652,0.41438,-0.065202
-0.504079,0.425979,-0.0626679
-0.499413,0.397397,-0.0588681
-0.511827,0.356131,-0.023285
-0.536994,0.451364,0.00719423
-0.537636,0.477113,0.00413536
-0.491606,0.347962,-0.00361143
-0.517241,0.237435,-0.0707087
-0.560542,0.274104,-0.0157999
-0.558904,0.24114,-0.0241516
-0.562824,0.261543,0.00102141
-0.547174,0.277817,-0.0148173
-0.517022,0.245646,-0.0919144
-0.468417,0.205668,-0.111108
-0.447285,0.158089,-0.128381
-0.487869,0.168653,-0.126149
-0.433833,0.228592,-0.154316
-0.470578,0.243666,-0.131802
-0.512401,0.292333,-0.132343
-0.491653,0.358166,-0.0571094
-0.479436,0.404525,-0.0283639
-0.485559,0.216871,-0.0818052
-0.461391,0.0825574,-0.235292
-0.457443,0.0881721,-0.219257
-0.475178,0.125734,-0.17093
-0.457989,0.134153,-0.129476
-0.423111,0.166698,-0.185347
-0.432764,0.148502,-0.166063
-0.45794,0.136336,-0.189132
-0.490985,0.241426,-0.148336
-0.499166,0.247962,-0.0524399
-0.556087,0.240431,-0.0842974
-0.544973,0.213604,-0.102976
-0.498209,0.194498,-0.10885
-0.523859,0.222078,-0.0488714
-0.575777,0.355912,-0.0232784
-0.571879,0.314183,-0.0326319
-0.584367,0.284595,-0.00512091
-0.547465,0.298816,-0.0669115
-0.514142,0.269027,-0.111586
-0.52687,0.326416,-0.0778436
-0.588837,0.408282,-0.0238949
-0.590901,0.434115,0.00245304
-0.571065,0.444143,-0.0116801
-0.564657,0.449687,0.0168583
-0.539083,0.453373,0.00646602
-0.548582,0.515425,-0.0232218
-0.552524,0.472157,-0.0380572
-0.554831,0.44629,-0.0580109
-0.562518,0.356901,-0.0451675
-0.571518,0.254209,-0.0500498
-0.589444,0.336003,-0.0562447
-0.518205,0.353473,-0.0809516
-0.489606,0.353828,-0.162996
-0.514645,0.330652,-0.151413
-0.474376,0.345665,-0.159884
-0.440414,0.339934,-0.168704
-0.45404,0.346406,-0.138211
-0.430923,0.315847,-0.16826
-0.50553,0.327574,-0.116026
-0.529654,0.329693,-0.108211
-0.565314,0.430713,-0.02601
-0.54176,0.391487,-0.0407548
-0.563699,0.381656,-0.0801331
-0.567513,0.351217,-0.07845
-0.578411,0.392539,-0.0294525
-0.582601,0.401982,-0.0163222
-0.575245,0.394439,-0.0367681
-0.556999,0.363956,-0.0659455
-0.571767,0.374442,-0.102827
-0.585692,0.381542,-0.0473378
-0.58528,0.357676,-0.091389
-0.587954,0.337517,-0.143511
-0.589569,0.328592,-0.143549
-0.585431,0.351796,-0.108843
-0.579743,0.356563,-0.0755985
-0.561566,0.374429,-0.0478191
-0.590961,0.359122,-0.0766524
-0.621242,0.350575,-0.0734458
-0.625502,0.357892,-0.0165335
-0.574913,0.339654,-0.0209406
-0.528774,0.390737,-0.0421774
-0.448375,0.348679,-0.124082
-0.460974,0.356312,-0.174338
-0.4557,0.305885,-0.220076
-0.511138,0.253965,-0.221545
-0.554443,0.261393,-0.21369
-0.563665,0.291105,-0.151115
-0.584953,0.21245,-0.138643
-0.574486,0.261028,-0.216149
-0.560875,0.204262,-0.0914201
-0.538772,0.214887,-0.108027
-0.593551,0.231609,-0.100844
-0.595879,0.231396,-0.101612
-0.617002,0.238836,-0.0990297
-0.596459,0.174755,-0.144057
-0.593764,0.1881,-0.132193
-0.596334,0.205002,-0.122061
-0.558192,0.194253,-0.142206
-0.529735,0.282804,-0.0734881
-0.477265,0.240868,-0.123832
-0.497327,0.239783,-0.112934
-0.548743,0.236701,-0.102201
-0.569682,0.299918,-0.0354565
-0.52136,0.297535,-0.0637918
-0.516331,0.324031,-0.095581
-0.518212,0.312366,-0.0750597
-0.533114,0.282057,-0.120505
-0.484438,0.316164,-0.113802
-0.490293,0.308023,-0.171317
-0.534192,0.286038,-0.161877
-0.524791,0.264078,-0.106288
-0.507099,0.336632,-0.0555819
-0.489527,0.245378,-0.153435
-0.403125,0.184955,-0.174822
-0.434299,0.224152,-0.0878011
-0.463538,0.304876,-0.0517313
-0.457045,0.400696,-0.0410553
-0.458261,0.442196,0.0296518
-0.488635,0.486138,0.0292807
-0.434188,0.392727,-0.0393195
-0.437801,0.376942,-0.0879827
-0.44771,0.364831,-0.137255
-0.445217,0.329397,-0.19826
-0.389625,0.285608,-0.198513
-0.372955,0.278475,-0.124074
-0.407823,0.281668,-0.162315
-0.444953,0.307135,-0.133004
-0.445422,0.292267,-0.149074
-0.447213,0.285632,-0.138487
-0.475311,0.308234,-0.144577
-0.443428,0.227944,-0.177058
-0.459042,0.261559,-0.216544
-0.498272,0.181247,-0.208852
-0.470378,0.111132,-0.231766
-0.516883,0.131096,-0.180478
-0.58772,0.180785,-0.125371
-0.502913,0.129067,-0.221763
-0.495294,0.126665,-0.194124
-0.495773,0.214093,-0.149388
-0.514566,0.254166,-0.246602
-0.497478,0.229952,-0.257631
-0.492974,0.16661,-0.17056
-0.473161,0.184795,-0.145751
-0.465811,0.13294,-0.135483
-0.458162,0.194552,-0.14479
-0.423386,0.256932,-0.152321
-0.470653,0.263327,-0.141041
-0.476414,0.215356,-0.10325
-0.472858,0.28063,-0.101236
-0.410214,0.307854,-0.154955
-0.478055,0.39699,-0.0662163
-0.412622,0.358211,-0.0774546
-0.327595,0.32468,-0.112387
-0.254737,0.341039,-0.0830273
-0.245792,0.313447,-0.180307
-0.213232,0.284062,-0.187327
-0.203963,0.21322,-0.135623
-0.21967,0.262248,-0.167075
-0.211699,0.259854,-0.150712
-0.214996,0.259379,-0.196804
-0.218151,0.260661,-0.178869
-0.200642,0.229061,-0.212827
-0.154173,0.213355,-0.267721
-0.17019,0.231172,-0.162809
-0.213513,0.296911,-0.0998101
-0.215423,0.238223,-0.188315
-0.188379,0.235874,-0.200361
-0.220077,0.253939,-0.209942
-0.237744,0.253326,-0.188038
-0.232054,0.236355,-0.145634
-0.206134,0.239725,-0.184401
-0.204571,0.275542,-0.167841
-0.196563,0.252326,-0.224483
-0.171724,0.230624,-0.17405
-0.178422,0.263832,-0.171044
-0.195909,0.265973,-0.134224
-0.189486,0.216922,-0.146406
-0.142095,0.240898,-0.191418
-0.167474,0.272031,-0.150901
-0.208747,0.281598,-0.161063
-0.193612,0.233447,-0.160069
-0.18483,0.243738,-0.211788
-0.181707,0.295281,-0.19686
-0.145382,0.237502,-0.162604
-0.187409,0.237096,-0.192598
-0.218145,0.266967,-0.201647
-0.175831,0.230023,-0.208304
-0.172199,0.244874,-0.15249
-0.183003,0.262422,-0.102176
-0.189046,0.30179,-0.149706
-0.144952,0.261041,-0.127211
-0.154423,0.238529,-0.168196
-0.151992,0.217551,-0.188925
-0.168164,0.270605,-0.216083
-0.221297,0.27561,-0.221555
-0.205029,0.273794,-0.166149
-0.181377,0.282212,-0.132004
-0.222782,0.321294,-0.14088
-0.197257,0.227543,-0.156636
-0.167787,0.21687,-0.213451
-0.185303,0.294524,-0.19636
-0.185992,0.335784,-0.203169
-0.17796,0.234559,-0.138142
-0.162197,0.189414,-0.183277
-0.155562,0.242447,-0.210204
-0.155814,0.251078,-0.201808
-0.174151,0.267776,-0.173882
-0.123912,0.2727,-0.144106
-0.188703,0.260982,-0.184421
-0.170426,0.315399,-0.183222
-0.142741,0.271296,-0.175461
-0.158315,0.268511,-0.160638
-0.162766,0.279096,-0.174275
-0.147129,0.261538,-0.154204
-0.152117,0.216888,-0.119549
-0.190427,0.258532,-0.126301
-0.190352,0.307436,-0.130797
-0.15526,0.267321,-0.142999
-0.193951,0.26274,-0.101774
-0.206167,0.275221,-0.119452
-0.177354,0.182018,-0.193366
-0.231079,0.198089,-0.178501
-0.169595,0.302141,-0.14582
-0.141723,0.320119,-0.162572
-0.177133,0.267326,-0.168011
-0.194929,0.337189,-0.169951
-0.128844,0.347533,-0.180865
-0.118646,0.292215,-0.187009
-0.164577,0.29728,-0.206107
-0.204191,0.167762,-0.236589
-0.170514,0.266544,-0.227513
-0.166184,0.286639,-0.154877
-0.196465,0.271156,-0.184819
-0.145732,0.250628,-0.200079
-0.139113,0.196018,-0.192631
-0.132472,0.217972,-0.160001
-0.212087,0.179149,-0.2041
-0.164231,0.283332,-0.175583
-0.0954381,0.262026,-0.170168
-0.154751,0.253444,-0.174754
-0.168377,0.288935,-0.15167
-0.182348,0.236512,-0.189384
-0.182759,0.202353,-0.229427
-0.18443,0.247237,-0.183079
-0.188135,0.238847,-0.165297
-0.18187,0.236753,-0.224717
-0.140425,0.244607,-0.182845
-0.115101,0.274729,-0.207553
-0.182326,0.271369,-0.215277
-0.177635,0.27274,-0.147192
-0.147801,0.243358,-0.117882
-0.175169,0.225736,-0.153375
-0.175672,0.221363,-0.165894
-0.135917,0.204545,-0.158523
-0.174051,0.273286,-0.104503
-0.100857,0.271511,-0.116486
-0.170212,0.295897,-0.152119
-0.142934,0.287512,-0.162016
-0.128078,0.262471,-0.173343
-0.158595,0.293855,-0.121027
-0.187539,0.290136,-0.0981077
-0.193955,0.259013,-0.173407
-0.140594,0.314518,-0.108104
-0.190743,0.259202,-0.158421
-0.162259,0.339372,-0.153463
-0.178752,0.271517,-0.178961
-0.19807,0.24344,-0.191178
-0.133609,0.23977,-0.186706
-0.164252,0.275085,-0.155976
-0.181344,0.271595,-0.198306
-0.180341,0.23886,-0.176265
-0.206247,0.338133,-0.122537
-0.171388,0.309091,-0.0900448
-0.171626,0.284332,-0.163208
-0.155634,0.299198,-0.12477
-0.196639,0.264339,-0.0987757
-0.180236,0.257889,-0.0782613
-0.133528,0.265734,-0.190914
-0.142681,0.232207,-0.209007
-0.174802,0.301087,-0.185883
-0.192889,0.306447,-0.182413
-0.175313,0.330185,-0.133296
-0.134637,0.304268,-0.101702
-0.17533,0.268723,-0.170554
-0.169192,0.213969,-0.221978
-0.140442,0.247962,-0.147653
-0.142618,0.206883,-0.148472
-0.149327,0.228298,-0.120903
-0.178537,0.281686,-0.150838
-0.146304,0.25796,-0.128085
-0.189363,0.25722,-0.124392
-0.161876,0.29161,-0.13136
-0.169996,0.224424,-0.116785
-0.158009,0.216351,-0.212828
-0.200458,0.282465,-0.213754
-0.176565,0.242446,-0.161554
-0.195607,0.239765,-0.125944
-0.169639,0.2822,-0.122196
-0.145632,0.289022,-0.122958
-0.183909,0.264178,-0.178827
-0.174453,0.289852,-0.145114
-0.132452,0.27077,-0.151565
-0.181218,0.246223,-0.146131
-0.109633,0.28037,-0.192698
-0.178288,0.310318,-0.180672
-0.159369,0.252079,-0.22131
-0.124544,0.276688,-0.216977
-0.171493,0.250556,-0.172636
-0.189601,0.257245,-0.137231
-0.23546,0.278098,-0.161171
-0.17088,0.232115,-0.205604
-0.139133,0.272376,-0.193434
-0.129185,0.244559,-0.140603
-0.17553,0.254916,-0.154475
-0.170411,0.302745,-0.130814
-0.0958389,0.294837,-0.190987
-0.108399,0.29296,-0.167032
-0.124075,0.25635,-0.216479
-0.115441,0.293817,-0.252783
-0.149046,0.246174,-0.145438
-0.145475,0.271823,-0.190773
-0.0995432,0.292495,-0.200486
-0.175262,0.269734,-0.0929915
-0.223177,0.243773,-0.112396
-0.230727,0.20818,-0.124557
-0.257247,0.240651,-0.0742859
-0.275522,0.275886,-0.0432116
-0.314317,0.278872,-0.0208049
-0.391976,0.358576,0.0662072
-0.427943,0.425311,0.116538
-0.411566,0.420275,0.132477
-0.463966,0.564022,0.13934
-0.428749,0.49203,0.144112
-0.410526,0.459597,0.144494
-0.456974,0.476827,0.107454
-0.441652,0.421032,0.0458893
-0.421556,0.481222,0.0437967
-0.39815,0.467582,-0.00590433
-0.331422,0.407254,-0.0513882
-0.362496,0.508398,0.0385224
-0.37391,0.527301,-0.0527449
-0.373478,0.543038,-0.0767562
-0.416068,0.600475,-0.00415346
-0.379625,0.527819,-0.0926423
-0.407985,0.50972,-0.122172
-0.396594,0.46212,-0.136528
-0.404578,0.496483,-0.136841
-0.419862,0.535951,-0.107392
-0.432787,0.553028,-0.0872981
-0.434598,0.532379,-0.0807773
-0.420371,0.515699,-0.107472
-0.446178,0.537862,-0.0467003
-0.446233,0.56617,-0.0341315
-0.485826,0.574805,-0.0445882
-0.484848,0.557012,-0.0257895
-0.513288,0.525364,0.00693775
-0.582623,0.511487,0.00773032
-0.548663,0.478322,-0.119543
-0.594123,0.494857,-0.0843601
-0.591826,0.517063,-0.131475
-0.609688,0.515773,-0.142756
-0.589462,0.473725,-0.14433
-0.565603,0.438365,-0.145882
-0.533666,0.41125,-0.14741
-0.508987,0.436106,-0.202146
-0.566223,0.448628,-0.187733
-0.602089,0.480145,-0.12631
-0.559984,0.456306,-0.19568
-0.601046,0.458295,-0.126814
-0.628828,0.452396,-0.0905805
-0.603756,0.400767,-0.176284
-0.595224,0.425508,-0.199321
-0.63298,0.430392,-0.107
-0.54712,0.390322,-0.19526
-0.543219,0.453306,-0.105302
-0.557772,0.447422,-0.0859189
-0.574938,0.478471,-0.0895519
-0.562162,0.509763,-0.0879096
-0.54696,0.536807,-0.0907632
-0.543354,0.505486,-0.0579011
-0.536311,0.520827,-0.00606009
-0.534376,0.511702,-0.0133966
-0.533637,0.535697,-0.0307546
-0.54131,0.582401,0.0262263
-0.501694,0.565185,-0.0336077
-0.449644,0.501583,-0.149727
-0.465597,0.479643,-0.213896
-0.460276,0.455843,-0.176444
-0.480509,0.463268,-0.175872
-0.546336,0.474711,-0.019808
-0.594222,0.505774,-0.0179852
-0.604316,0.488504,-0.0720973
-0.562546,0.500433,-0.0862302
-0.541086,0.584971,-0.0584666
-0.516903,0.579709,-0.084425
-0.531281,0.527918,-0.0754185
-0.584806,0.515617,0.0237112
-0.620696,0.499939,0.087871
-0.591002,0.478088,0.0567809
-0.569817,0.43124,0.00534686
-0.512091,0.532009,-0.0054897
-0.444105,0.434988,0.0238646
-0.373496,0.393494,-0.0392597
-0.335911,0.315365,-0.0810885
-0.277427,0.244117,-0.176798
-0.203673,0.293295,-0.191499
-0.211025,0.248244,-0.210916
-0.284146,0.255966,-0.171366
-0.266137,0.268486,-0.171983
-0.219691,0.281203,-0.189343
-0.246371,0.231647,-0.161728
-0.294118,0.25061,-0.156137
-0.294485,0.23298,-0.166952
-0.317071,0.247235,-0.169617
-0.283914,0.225579,-0.1992
-0.263972,0.190641,-0.246738
-0.235447,0.205302,-0.184031
-0.210461,0.240083,-0.19611
-0.195343,0.302439,-0.211468
-0.249326,0.267209,-0.225017
-0.265233,0.232858,-0.148099
-0.27574,0.208968,-0.143852
-0.169926,0.273816,-0.177728
-0.152697,0.224444,-0.197795
-0.178399,0.263038,-0.220464
-0.170436,0.266337,-0.198359
-0.15442,0.297533,-0.242003
-0.19463,0.265361,-0.206037
-0.174613,0.287846,-0.174605
-0.198351,0.324312,-0.152666
-0.157212,0.258546,-0.215102
-0.157046,0.289265,-0.176224
-0.101634,0.356836,-0.167088
-0.0909655,0.281051,-0.184878
-0.0944839,0.288852,-0.171379
-0.130976,0.328156,-0.157621
-0.0913509,0.297392,-0.165015
-0.101359,0.33657,-0.232186
-0.203459,0.327231,-0.1402
-0.188868,0.280566,-0.122583
-0.202045,0.271168,-0.146957
-0.188671,0.260248,-0.104452
-0.180688,0.226098,-0.172297
-0.11597,0.278274,-0.245709
-0.150724,0.262592,-0.15645
-0.202443,0.229965,-0.107055
-0.160231,0.248897,-0.130752
-0.17083,0.274632,-0.147744
-0.160248,0.247254,-0.182399
-0.22305,0.239493,-0.164315
-0.222209,0.163041,-0.186688
-0.130742,0.247628,-0.177833
-0.151008,0.276708,-0.179452
-0.175112,0.225528,-0.197556
-0.184937,0.183971,-0.17996
-0.207053,0.286697,-0.175461
-0.180457,0.267067,-0.192835
-0.161507,0.243479,-0.176805
-0.141936,0.231294,-0.22088
-0.175442,0.301553,-0.161093
-0.142524,0.285347,-0.112265
-0.169341,0.266715,-0.178506
-0.17056,0.292837,-0.132935
-0.153596,0.234971,-0.150919
-0.102631,0.241601,-0.204659
-0.179266,0.244637,-0.18285
-0.166844,0.316557,-0.165301
-0.127903,0.27693,-0.132011
-0.166586,0.235359,-0.176405
-0.164856,0.243003,-0.174137
-0.1802,0.276086,-0.115313
-0.122925,0.279082,-0.124167
-0.0846521,0.28524,-0.156431
-0.0847969,0.268081,-0.143079
-0.126814,0.19023,-0.16358
-0.200616,0.282959,-0.18904
-0.150514,0.255772,-0.210899
-0.213852,0.308238,-0.173553
-0.207456,0.360058,-0.133913
-0.22084,0.336088,-0.0943542
-0.252705,0.336253,-0.086885
-0.285861,0.290435,-0.0828716
-0.283445,0.317621,-0.0171722
-0.302842,0.369976,-0.0468528
-0.374574,0.363226,0.00576182
-0.461029,0.41476,0.104564
-0.461822,0.411999,0.107145
-0.48097,0.445186,0.0937828
-0.472759,0.487253,0.0990103
-0.449776,0.49562,0.0293662
-0.365792,0.44038,0.00806418
-0.343764,0.389848,0.0127673
-0.289713,0.369478,-0.103892
-0.249521,0.367131,-0.171457
-0.366207,0.395712,0.0519184
-0.48819,0.524462,0.187652
-0.557497,0.635936,0.197166
-0.58433,0.665637,0.241142
-0.551381,0.603978,0.163658
-0.399881,0.588008,-0.0268466
-0.383245,0.605179,-0.114932
-0.473898,0.564923,-0.0863465
-0.497806,0.664538,-0.0460433
-0.511371,0.770722,0.0187361
-0.506612,0.814524,0.0171736
-0.510354,0.835261,-0.0280454
-0.494171,0.833443,-0.0167744
-0.496781,0.829717,-0.087569
-0.493621,0.822116,-0.140862
-0.507329,0.762448,-0.201483
-0.50589,0.699512,-0.200809
-0.51135,0.728911,-0.157997
-0.488787,0.741923,-0.0688734
-0.451445,0.76101,-0.0426613
-0.513575,0.710838,-0.0425487
-0.557211,0.653139,0.0364122
-0.605556,0.674484,0.046869
-0.593999,0.669608,-0.0386837
-0.563462,0.659102,-0.0858322
-0.554231,0.630218,-0.0461076
-0.567741,0.633592,0.0250768
-0.565516,0.632403,0.0288455
-0.609008,0.673385,0.00466298
-0.617792,0.724903,-0.0919342
-0.582554,0.709197,-0.096593
-0.574875,0.799424,0.0652505
-0.608117,0.888926,0.12875
-0.589051,0.899711,0.0560631
-0.456493,0.832749,-0.0617278
-0.373809,0.71522,-0.0554193
-0.309394,0.287301,-0.125471
-0.345479,0.216962,-0.068272
-0.408505,0.239734,-0.0262473
-0.413086,0.307876,-0.124547
-0.407372,0.280246,-0.081017
-0.39873,0.172336,-0.0963635
-0.430004,0.247485,-0.0823667
-0.391127,0.314608,-0.0945005
-0.374113,0.321283,-0.115006
-0.377802,0.327369,-0.0659219
-0.369452,0.343028,-0.00888276
-0.331015,0.295212,-0.1152
-0.335617,0.301687,-0.08451
-0.304403,0.24699,-0.103644
-0.31119,0.294215,-0.0886431
-0.312797,0.290514,-0.0867978
-0.3278,0.299592,-0.0835206
-0.36804,0.327319,-0.0427738
-0.449389,0.26776,-0.00893222
-0.479184,0.230965,-0.0589876
-0.391073,0.186147,-0.128474
-0.382552,0.24847,-0.0777874
-0.414084,0.232673,0.00121804
-0.417286,0.311122,-0.00986733
-0.346679,0.311991,-0.019444
-0.395902,0.367103,0.0699313
-0.4426,0.426864,0.172338
-0.379385,0.316599,0.0643141
-0.258046,0.269149,-0.0331465
-0.238551,0.277391,-0.0294079
-0.238032,0.230674,-0.0899184
-0.212517,0.193769,-0.136587
-0.17101,0.321376,-0.120419
-0.247835,0.262101,-0.129464
-0.352586,0.240003,-0.130212
-0.388066,0.23245,-0.10509
-0.339073,0.238647,-0.150147
-0.262916,0.273439,-0.179767
-0.244758,0.282507,-0.150161
-0.192948,0.223821,-0.130883
-0.152004,0.225962,-0.145967
-0.125798,0.255556,-0.189354
-0.18736,0.262824,-0.136884
-0.164314,0.218902,-0.173022
-0.155888,0.215808,-0.150006
-0.147345,0.285373,-0.162265
-0.207071,0.248712,-0.193067
-0.177831,0.26485,-0.133191
-0.195962,0.231831,-0.131392
-0.181047,0.265302,-0.171306
-0.150371,0.260288,-0.161699
-0.195966,0.279236,-0.125322
-0.211122,0.304571,-0.125298
-0.107923,0.303763,-0.123733
-0.189639,0.212338,-0.198118
-0.213527,0.297461,-0.153111
-0.22412,0.274492,-0.108456
-0.2333,0.276206,-0.117711
-0.136294,0.297572,-0.11596
-0.19302,0.297803,-0.0900525
-0.18093,0.234123,-0.127445
-0.11808,0.253766,-0.253792
-0.111316,0.25743,-0.154595
-0.154638,0.193712,-0.174915
-0.267912,0.239321,-0.189949
-0.252426,0.289937,-0.169229
-0.243411,0.254176,-0.158817
-0.201813,0.213322,-0.199015
-0.196812,0.247483,-0.147457
-0.180181,0.283012,-0.173481
-0.232717,0.275143,-0.134554
-0.171238,0.263317,-0.21037
-0.152162,0.292731,-0.219269
-0.217082,0.245634,-0.172884
-0.197738,0.2775,-0.196573
-0.177799,0.268573,-0.145048
-0.167852,0.245685,-0.166982
-0.123313,0.261267,-0.237933
-0.163458,0.28209,-0.16294
-0.203171,0.310357,-0.185346
-0.214014,0.267806,-0.179327
-0.171634,0.247603,-0.237661
-0.137085,0.24201,-0.231531
-0.127483,0.169811,-0.212892
-0.135254,0.217301,-0.19481
-0.151241,0.239669,-0.175977
-0.152189,0.236127,-0.140138
-0.130069,0.254905,-0.161294
-0.158752,0.26025,-0.192841
-0.171668,0.280312,-0.218453
-0.164096,0.241597,-0.22754
-0.156346,0.279058,-0.192845
-0.134061,0.314698,-0.171621
-0.106111,0.257189,-0.18745
-0.0883822,0.307015,-0.176797
-0.092714,0.301593,-0.177194
-0.207406,0.329503,-0.186167
-0.17061,0.259465,-0.178918
-0.148794,0.258059,-0.176188
-0.140566,0.295284,-0.173417
-0.164073,0.230798,-0.178363
-0.156442,0.243718,-0.167495
-0.183165,0.281084,-0.134885
-0.209142,0.307805,-0.112454
-0.244037,0.307306,-0.0743668
-0.316076,0.351973,-0.00723006
-0.38279,0.43984,0.0988087
-0.487448,0.566122,0.136224
-0.432298,0.484265,-0.00207634
-0.393161,0.464051,-0.00518081
-0.313263,0.423558,0.0716359
-0.447598,0.544991,0.189586
-0.53582,0.686769,0.251475
-0.561833,0.803835,0.293964
-0.593068,0.771072,0.114727
-0.655103,0.586895,0.0250342
-0.65815,0.560208,0.117676
-0.684123,0.604304,0.142287
-0.707247,0.64857,0.131898
-0.715326,0.64531,0.103308
-0.683085,0.658972,0.0525594
-0.682086,0.691785,-0.0269456
-0.683323,0.654718,-0.0692784
-0.617522,0.596071,-0.133196
-0.56585,0.662957,-0.0562227
-0.569835,0.685887,0.00346587
-0.595299,0.678151,0.0428519
-0.614161,0.666961,0.04226
-0.640334,0.696089,0.0267651
-0.662165,0.712045,0.0343338
-0.666025,0.733792,0.0283337
-0.651924,0.729988,0.0090933
-0.638352,0.734883,0.0355132
-0.64987,0.773714,-0.00909013
-0.661364,0.788015,0.029812
-0.652352,0.809992,-0.0302198
-0.655405,0.833361,-0.105892
-0.659835,0.833059,-0.106274
-0.659904,0.798667,-0.102352
-0.659753,0.778289,-0.077786
-0.661527,0.768968,-0.0142617
-0.648731,0.746785,0.00731826
-0.615324,0.687375,-0.0139948
-0.595358,0.672264,-0.00158818
-0.533404,0.619733,-0.131662
-0.453384,0.593447,-0.227821
-0.417631,0.701677,-0.0930472
-0.455177,0.857919,0.0413337
-0.462742,0.918787,0.139126
-0.483523,0.916204,0.146395
-0.470945,0.910584,0.185694
-0.419987,0.766657,0.166036
-0.270507,0.358911,-0.156086
-0.316018,0.331081,-0.0872745
-0.293684,0.313609,-0.10098
-0.264988,0.314694,-0.111233
-0.283409,0.329615,-0.0932136
-0.272833,0.255258,-0.117183
-0.208895,0.290438,-0.11625
-0.232653,0.311917,-0.118655
-0.27014,0.264685,-0.174233
-0.217923,0.240712,-0.145885
-0.220799,0.253505,-0.119873
-0.225925,0.324735,-0.0529134
-0.266418,0.280525,-0.121808
-0.250443,0.254323,-0.0932194
-0.259098,0.285503,-0.0671184
-0.295803,0.395511,-0.034052
-0.236737,0.347581,-0.135845
-0.242844,0.267174,-0.146081
-0.285053,0.317057,-0.133653
-0.278081,0.31863,-0.0921717
-0.334011,0.266628,-0.0980349
-0.227635,0.253662,-0.166898
-0.217412,0.3275,-0.0806676
-0.238312,0.348432,-0.0536413
-0.200397,0.350148,-0.0941749
-0.261579,0.321196,-0.0803539
-0.270729,0.325054,-0.0309885
-0.211253,0.273229,-0.146675
-0.160505,0.296084,-0.114018
-0.216007,0.286217,-0.119324
-0.183017,0.293567,-0.151351
-0.173227,0.285258,-0.138707
-0.155794,0.277531,-0.15203
-0.167983,0.243015,-0.127928
-0.174018,0.241162,-0.0726809
-0.217985,0.252816,-0.127252
-0.229048,0.284611,-0.124275
-0.298265,0.407793,-0.0881836
-0.362397,0.301452,-0.147132
-0.358461,0.323251,-0.0954349
-0.271862,0.406001,-0.0471992
-0.300195,0.305691,-0.0673042
-0.27225,0.227527,-0.117066
-0.234259,0.257383,-0.142123
-0.130315,0.203374,-0.179337
-0.178575,0.220471,-0.147242
-0.171865,0.263607,-0.155161
-0.204438,0.283233,-0.152087
