codeword,minDistortion
385,0.000152
355,0.000196
347,0.000108
369,0.000015
394,0.000010
480,0.000135
372,0.000093
306,0.000043
357,0.000224
396,0.000026
359,0.000082
326,0.000008
323,0.000250
385,0.000213
385,0.000084
363,0.000082
372,0.000030
370,0.000030
364,0.000094
375,0.000114
380,0.000186
468,0.000124
466,0.000687
466,0.000712
455,0.000365
458,0.000581
465,0.000925
467,0.000272
471,0.000803
475,0.000299
474,0.000313
136,0.000316
136,0.000577
136,0.000467
473,0.000411
128,0.000132
492,0.000098
493,0.000045
492,0.000115
493,0.000089
132,0.000369
133,0.000060
494,0.000451
490,0.000491
483,0.000068
483,0.000236
396,0.000007
390,0.000000
372,0.000031
367,0.000111
395,0.000067
347,0.000025
372,0.000065
366,0.000050
367,0.000052
365,0.000092
359,0.000085
359,0.000008
343,0.000072
358,0.000012
393,0.000032
484,0.000222
396,0.000072
392,0.000000
367,0.000035
366,0.000141
392,0.000087
389,0.000200
396,0.000084
389,0.000054
363,0.000156
393,0.000037
394,0.000095
372,0.000042
481,0.000163
394,0.000007
366,0.000022
347,0.000052
349,0.000002
370,0.000002
395,0.000065
350,0.000092
452,0.000240
275,0.000468
280,0.000545
281,0.000711
280,0.000195
281,0.000678
281,0.000933
275,0.000858
451,0.001301
451,0.000078
449,0.000982
280,0.000496
280,0.001125
281,0.000075
450,0.000531
279,0.000872
281,0.000567
450,0.000879
450,0.000323
450,0.000383
450,0.000292
453,0.000632
464,0.000108
379,0.000331
383,0.000437
383,0.000406
491,0.000455
464,0.000148
379,0.000420
465,0.000991
454,0.001089
455,0.000065
457,0.001071
459,0.001131
455,0.000441
465,0.001340
465,0.000110
465,0.000528
465,0.000129
466,0.000285
465,0.000049
379,0.000443
452,0.000181
302,0.000035
301,0.000016
299,0.000474
332,0.000071
348,0.000119
341,0.000043
325,0.000115
358,0.000013
388,0.000219
307,0.000080
302,0.000056
351,0.000037
395,0.000078
365,0.000015
358,0.000025
343,0.000065
372,0.000031
350,0.000133
303,0.000532
282,0.001538
284,0.005930
284,0.004414
282,0.001882
279,0.003199
284,0.005464
284,0.001312
285,0.003545
285,0.002640
285,0.002243
285,0.000044
285,0.008018
284,0.010258
283,0.000143
455,0.000414
465,0.000988
472,0.000285
469,0.000107
133,0.000633
473,0.000057
468,0.000293
449,0.000505
274,0.000043
303,0.000135
279,0.000339
278,0.001532
278,0.000737
277,0.000308
278,0.001111
278,0.000853
275,0.000038
273,0.000220
295,0.000275
302,0.000291
452,0.000264
378,0.000109
395,0.000046
376,0.000051
490,0.000350
375,0.000196
379,0.000024
379,0.000051
379,0.000202
379,0.000163
379,0.000327
375,0.000242
382,0.000327
349,0.000200
453,0.000114
378,0.000110
315,0.000264
376,0.000167
319,0.000239
319,0.000083
376,0.000037
314,0.000186
318,0.000215
274,0.000067
452,0.000311
453,0.000410
318,0.000012
319,0.000153
381,0.000023
481,0.000091
408,0.000140
417,0.000017
417,0.000140
413,0.000080
487,0.000239
488,0.000063
412,0.000428
383,0.000554
451,0.000776
281,0.000816
469,0.000486
144,0.000015
147,0.000653
152,0.000132
153,0.000448
154,0.000878
176,0.000285
154,0.000089
154,0.000630
147,0.000010
146,0.000379
154,0.000463
155,0.000890
157,0.000350
180,0.000218
183,0.000285
182,0.000524
177,0.000581
148,0.000032
508,0.000093
505,0.000195
507,0.000178
149,0.000541
508,0.000128
151,0.000182
151,0.000316
