# data/codebooks/_/eps_0.0005_M_1024.cbook:
# P=2  size=1024  className='_'
k1,k2
-0.334298,0.20368
-0.341257,0.22379
-0.362372,0.203374
-0.361824,0.229241
-0.371234,0.172895
-0.386163,0.196635
-0.381459,0.226885
-0.398065,0.225076
-0.398245,0.172855
-0.424225,0.179734
-0.42616,0.157146
-0.449018,0.167057
-0.438119,0.206395
-0.459516,0.191185
-0.461642,0.218768
-0.481363,0.210165
-0.477146,0.167509
-0.498189,0.154479
-0.497709,0.181551
-0.507016,0.203214
-0.507742,0.120194
-0.523483,0.148623
-0.521465,0.180517
-0.542202,0.16812
-0.348612,0.0586362
-0.358668,0.105959
-0.384856,0.0898528
-0.411872,0.0876752
-0.404806,0.129594
-0.427576,0.128045
-0.451806,0.137959
-0.474657,0.12225
-0.404229,0.0370203
-0.44327,0.0488794
-0.440882,0.0941411
-0.462323,0.0798926
-0.492836,0.0561074
-0.496821,0.0906498
-0.533148,0.0841246
-0.560683,0.0901331
-0.540704,0.121302
-0.559582,0.133313
-0.584156,0.119235
-0.61095,0.117171
-0.566357,0.162915
-0.58262,0.18089
-0.564263,0.205661
-0.587537,0.212905
-0.567933,0.0490191
-0.59528,0.0682957
-0.622932,0.0652058
-0.646596,0.064011
-0.63859,0.110294
-0.664593,0.121228
-0.684031,0.0935125
-0.702612,0.112113
-0.460525,0.00723532
-0.496045,0.0189019
-0.513724,-0.0391793
-0.553914,-0.0400101
-0.529562,0.0247672
-0.565427,0.0208183
-0.589491,-0.00376101
-0.621287,0.0130019
-0.599924,-0.0397217
-0.637853,-0.042423
-0.649709,0.000833791
-0.682938,-0.0195267
-0.634963,-0.0983287
-0.664894,-0.133977
-0.663807,-0.0703545
-0.694667,-0.0756875
-0.668626,0.0442681
-0.689875,0.0174975
-0.71973,0.0170578
-0.718443,0.0636756
-0.748629,-0.0240469
-0.750189,0.0205321
-0.770878,0.0110553
-0.781431,-0.0170038
-0.718022,-0.0357051
-0.735195,-0.0634439
-0.732114,-0.116015
-0.763348,-0.139126
-0.7719,-0.0783831
-0.801926,-0.113218
-0.807918,-0.0436333
-0.84665,-0.0342898
-0.649782,0.154411
-0.675038,0.173522
-0.699762,0.187051
-0.717997,0.181118
-0.721053,0.137868
-0.738545,0.107223
-0.738622,0.172783
-0.753465,0.150901
-0.74919,0.0570787
-0.761723,0.087272
-0.775069,0.119637
-0.796855,0.127388
-0.786963,0.0697989
-0.804575,0.0828106
-0.808084,0.0325088
-0.827667,0.0589365
-0.775321,0.161966
-0.779901,0.196691
-0.804495,0.173394
-0.830664,0.159866
-0.821294,0.231048
-0.829456,0.290453
-0.850758,0.207944
-0.866426,0.27639
-0.828889,0.111739
-0.856163,0.100165
-0.86733,0.0256924
-0.888755,0.0891365
-0.87233,0.151952
-0.895658,0.146811
-0.912955,0.146001
-0.933396,0.138011
-0.359415,0.424592
-0.372931,0.438986
-0.384703,0.410707
-0.389154,0.433287
-0.385561,0.465159
-0.402741,0.454784
-0.397164,0.482195
-0.408987,0.503513
-0.37265,0.490056
-0.383991,0.505381
-0.377899,0.538762
-0.397315,0.530934
-0.408048,0.553149
-0.421296,0.529197
-0.427202,0.549041
-0.43233,0.566301
-0.365011,0.567333
-0.3751,0.598135
-0.360061,0.63084
-0.371138,0.655591
-0.386793,0.568222
-0.399169,0.590244
-0.416043,0.582792
-0.427568,0.61484
-0.411742,0.613338
-0.423523,0.650376
-0.443865,0.631676
-0.449796,0.659032
-0.43217,0.694678
-0.447061,0.713374
-0.464025,0.689763
-0.474997,0.70461
-0.421434,0.481273
-0.431786,0.508526
-0.446188,0.493343
-0.45693,0.514292
-0.445804,0.534258
-0.45906,0.543481
-0.449933,0.570322
-0.465626,0.566862
-0.463143,0.487669
-0.4744,0.508947
-0.48046,0.486692
-0.495263,0.495974
-0.47278,0.536422
-0.483545,0.549579
-0.492081,0.526624
-0.498414,0.553993
-0.436598,0.584683
-0.448826,0.606608
-0.460648,0.594634
-0.470239,0.608376
-0.479364,0.579858
-0.493119,0.59794
-0.496793,0.573704
-0.510167,0.585157
-0.467791,0.628933
-0.470111,0.657193
-0.484667,0.618578
-0.495687,0.628524
-0.484951,0.649411
-0.489692,0.676891
-0.503542,0.663443
-0.508725,0.69072
-0.389696,0.626349
-0.40065,0.64955
-0.38925,0.678454
-0.408064,0.697366
-0.376759,0.737661
-0.396138,0.749894
-0.391524,0.820401
-0.405645,0.837814
-0.416793,0.749852
-0.433415,0.771658
-0.451075,0.777587
-0.457218,0.809132
-0.425472,0.849975
-0.436472,0.866276
-0.46196,0.859767
-0.472425,0.915137
-0.493221,0.707378
-0.493275,0.732054
-0.472367,0.73586
-0.483045,0.768721
-0.506971,0.720968
-0.514292,0.737362
-0.501211,0.76808
-0.513834,0.774873
-0.492245,0.836045
-0.511289,0.83495
-0.506318,0.866325
-0.512571,0.885368
-0.507749,0.811076
-0.524591,0.814759
-0.539769,0.819808
-0.554179,0.83694
-0.51076,0.615134
-0.511214,0.641422
-0.52392,0.619377
-0.529677,0.643615
-0.537223,0.609829
-0.551443,0.617519
-0.542808,0.643432
-0.55638,0.647985
-0.524472,0.665632
-0.535925,0.677217
-0.523376,0.6952
-0.539525,0.707467
-0.551113,0.676608
-0.557656,0.701521
-0.565031,0.686454
-0.574484,0.708094
-0.528646,0.734548
-0.535557,0.763152
-0.547615,0.771112
-0.562519,0.769947
-0.56031,0.798664
-0.575961,0.796284
-0.573145,0.828618
-0.585363,0.829046
-0.532316,0.85021
-0.533455,0.886092
-0.554601,0.88376
-0.560182,0.927472
-0.565676,0.860171
-0.584237,0.860286
-0.577167,0.917377
-0.589795,0.900607
-0.507363,0.520057
-0.521293,0.528778
-0.514369,0.554258
-0.528502,0.553868
-0.527518,0.584099
-0.540197,0.587868
-0.541119,0.559951
-0.552288,0.581687
-0.532755,0.506406
-0.547342,0.513603
-0.53886,0.533157
-0.552848,0.55071
-0.561025,0.531133
-0.56709,0.55042
-0.567768,0.57542
-0.580601,0.580157
-0.564919,0.602383
-0.5673,0.625385
-0.579992,0.607451
-0.588758,0.621239
-0.56794,0.655716
-0.580026,0.671492
-0.58611,0.647802
-0.599947,0.646336
-0.594575,0.594997
-0.606394,0.58858
-0.608036,0.620984
-0.621267,0.613364
-0.607918,0.559754
-0.621494,0.55399
-0.622385,0.580573
-0.633463,0.599844
-0.642454,0.521145
-0.655818,0.534642
-0.644894,0.559308
-0.666593,0.556663
-0.635867,0.483914
-0.651335,0.482345
-0.663729,0.502384
-0.677289,0.480931
-0.675828,0.524119
-0.696153,0.503302
-0.689956,0.555846
-0.722019,0.540254
-0.692252,0.612088
-0.702449,0.579937
-0.724099,0.595473
-0.756307,0.63631
-0.666341,0.673184
-0.683381,0.672999
-0.677188,0.697844
-0.692411,0.703938
-0.688483,0.655919
-0.700279,0.663179
-0.71181,0.66139
-0.726318,0.686053
-0.710883,0.729084
-0.71407,0.757976
-0.718088,0.819426
-0.722929,0.83417
-0.731054,0.731599
-0.736818,0.749455
-0.737221,0.779805
-0.747824,0.784807
-0.546794,0.728303
-0.557391,0.74084
-0.566754,0.721571
-0.579611,0.73856
-0.572447,0.755378
-0.580418,0.771554
-0.593266,0.759221
-0.605239,0.772423
-0.58516,0.697095
-0.600438,0.703664
-0.599024,0.676474
-0.61096,0.673874
-0.592352,0.727659
-0.604578,0.738712
-0.615566,0.716022
-0.626159,0.724296
-0.620847,0.642596
-0.634128,0.647224
-0.641456,0.618905
-0.647822,0.639669
-0.660892,0.632631
-0.673801,0.64524
-0.651232,0.584369
-0.67105,0.600765
-0.62925,0.680485
-0.645842,0.669599
-0.64366,0.702558
-0.657874,0.704688
-0.639691,0.747056
-0.652125,0.74146
-0.663282,0.757047
-0.676885,0.738424
-0.594021,0.797205
-0.603154,0.827645
-0.612266,0.802148
-0.61847,0.829211
-0.621775,0.767645
-0.632852,0.779206
-0.625155,0.806355
-0.638521,0.808793
-0.650782,0.779253
-0.664397,0.790334
-0.658287,0.819595
-0.673343,0.821191
-0.687314,0.782301
-0.696671,0.778216
-0.694211,0.814113
-0.70484,0.831268
-0.611299,0.870121
-0.621945,0.879508
-0.634366,0.838709
-0.643627,0.857258
-0.647224,0.830537
-0.658311,0.840382
-0.658401,0.868974
-0.672739,0.877595
-0.634159,0.884675
-0.650291,0.905081
-0.648796,0.879867
-0.6592,0.904434
-0.641373,0.904348
-0.657296,0.946395
-0.650786,0.933537
-0.663869,0.955859
0.0958512,0.184674
0.0764286,0.239831
0.0930297,0.293373
0.153056,0.245253
0.0365864,0.223675
0.0178696,0.285929
0.0484326,0.285617
0.0316422,0.332933
0.0618464,0.344865
0.0647694,0.398099
0.106004,0.358415
0.113479,0.413543
0.0977761,0.493164
0.142126,0.501275
0.175834,0.440019
0.212603,0.493708
-0.0115066,0.305262
-0.00930639,0.335003
0.00112485,0.364264
-0.0105487,0.397457
-0.0285153,0.366717
-0.0441419,0.385705
-0.0289611,0.416793
-0.0401644,0.444577
0.0172395,0.400491
0.0267609,0.447711
-0.00576024,0.445364
0.00857164,0.494317
0.0601485,0.481208
0.022938,0.541329
0.0703381,0.548646
0.0871676,0.594006
-0.0848115,0.378984
-0.0771517,0.402969
-0.0925572,0.419696
-0.0951642,0.443457
-0.125539,0.442623
-0.112285,0.465817
-0.0885121,0.471592
-0.0988074,0.492565
-0.0566873,0.411734
-0.0693857,0.430802
-0.065469,0.455012
-0.0678189,0.481706
-0.0362834,0.491833
-0.0171764,0.5272
-0.0659947,0.523628
-0.0490541,0.559229
-0.106569,0.523816
-0.104185,0.559018
-0.133492,0.542214
-0.132453,0.57642
-0.0652636,0.575992
-0.0763259,0.607538
-0.0963493,0.62493
-0.115812,0.621627
-0.00795986,0.593297
-0.0405119,0.659059
0.00589951,0.723496
0.032074,0.758552
-0.127278,0.691456
-0.132904,0.745292
-0.0898611,0.777725
-0.0487564,0.814801
-0.0267011,0.152961
-0.0131737,0.195614
0.00391943,0.237978
-0.0148478,0.268188
-0.0313146,0.252284
-0.0332726,0.285378
-0.0532833,0.290034
-0.0566492,0.313743
-0.077343,0.303145
-0.0733372,0.323434
-0.0865267,0.335911
-0.0800211,0.353929
-0.0362688,0.322199
-0.0483532,0.349256
-0.0657029,0.345249
-0.0670494,0.375248
-0.0889848,0.312924
-0.0969675,0.324896
-0.110435,0.323465
-0.117266,0.334711
-0.102319,0.338745
-0.109574,0.35144
-0.0956792,0.359074
-0.103667,0.374725
-0.122478,0.348432
-0.117318,0.366141
-0.130537,0.360372
-0.135276,0.374945
-0.119759,0.388578
-0.134572,0.396365
-0.0988928,0.396304
-0.115567,0.414006
-0.143448,0.289083
-0.145638,0.29979
-0.136937,0.299649
-0.132939,0.310358
-0.167243,0.276809
-0.167082,0.288384
-0.152694,0.293988
-0.153778,0.305699
-0.144198,0.309049
-0.151304,0.317983
-0.152298,0.331372
-0.160666,0.325218
-0.160951,0.311621
-0.168623,0.317097
-0.169224,0.332677
-0.177757,0.339108
-0.142769,0.339317
-0.150622,0.345758
-0.160871,0.34098
-0.158354,0.355638
-0.16955,0.350869
-0.180452,0.354121
-0.165337,0.367656
-0.175292,0.369884
-0.145097,0.360254
-0.151984,0.374196
-0.146517,0.392838
-0.161483,0.389249
-0.175217,0.38864
-0.18151,0.403139
-0.192553,0.416096
-0.200008,0.438277
-0.0644975,0.203184
-0.048033,0.23167
-0.0757652,0.235775
-0.0837515,0.2553
-0.0981622,0.23757
-0.106614,0.255253
-0.0914518,0.267586
-0.102749,0.272537
-0.116048,0.24045
-0.121025,0.257817
-0.13149,0.255646
-0.130958,0.268275
-0.113607,0.2675
-0.118858,0.276996
-0.129437,0.279626
-0.132395,0.290652
-0.0614451,0.264988
-0.0748495,0.282941
-0.0907682,0.286028
-0.0974029,0.299006
-0.106971,0.286482
-0.113859,0.297425
-0.104819,0.309431
-0.116294,0.310883
-0.122026,0.289925
-0.125603,0.303025
-0.122771,0.320278
-0.131786,0.322757
-0.140582,0.317722
-0.142133,0.32791
-0.129625,0.335268
-0.135556,0.346801
-0.143016,0.237814
-0.140541,0.25067
-0.148741,0.257266
-0.149988,0.269883
-0.14138,0.265986
-0.140218,0.27839
-0.150973,0.280966
-0.158948,0.285323
-0.157884,0.262219
-0.159962,0.272748
-0.169015,0.262306
-0.175219,0.270297
-0.176237,0.280679
-0.183532,0.286162
-0.174732,0.292949
-0.181682,0.298485
-0.160989,0.297931
-0.168831,0.302663
-0.176347,0.309518
-0.17641,0.324227
-0.192435,0.294513
-0.186592,0.307859
-0.195593,0.307519
-0.202768,0.31428
-0.184605,0.319432
-0.186991,0.331702
-0.189787,0.344064
-0.19798,0.352502
-0.194073,0.322657
-0.20219,0.335291
-0.214056,0.336933
-0.210732,0.354416
-0.102532,0.157139
-0.122927,0.177696
-0.137209,0.200843
-0.153456,0.208292
-0.100383,0.203876
-0.115675,0.218789
-0.131194,0.223738
-0.130072,0.240503
-0.14763,0.22466
-0.15953,0.229421
-0.1687,0.21506
-0.172145,0.232155
-0.15404,0.245336
-0.163911,0.253756
-0.165366,0.243207
-0.174901,0.249042
-0.182207,0.218888
-0.195824,0.223428
-0.183036,0.235755
-0.187165,0.24853
-0.194607,0.238878
-0.205788,0.238331
-0.211287,0.250223
-0.215924,0.263941
-0.180114,0.260244
-0.189838,0.260461
-0.198835,0.253605
-0.196039,0.269361
-0.205809,0.264689
-0.21116,0.277637
-0.221443,0.277331
-0.225369,0.2891
-0.185286,0.272734
-0.193278,0.281568
-0.202693,0.283012
-0.203652,0.297111
-0.213595,0.29227
-0.21338,0.306994
-0.210393,0.321784
-0.221908,0.321773
-0.223472,0.3026
-0.231312,0.312074
-0.241264,0.321728
-0.232707,0.333024
-0.224292,0.347402
-0.230416,0.365686
-0.228624,0.388341
-0.232722,0.407698
-0.188898,0.365398
-0.189841,0.382078
-0.202965,0.371304
-0.216826,0.374858
-0.203517,0.39599
-0.213161,0.409229
-0.234196,0.430714
-0.244211,0.454347
-0.241443,0.348409
-0.247257,0.364736
-0.260775,0.366734
-0.268747,0.385964
-0.248008,0.385778
-0.254351,0.413223
-0.272371,0.417552
-0.267646,0.446409
-0.15656,0.162246
-0.18531,0.163202
-0.167249,0.189227
-0.18478,0.198235
-0.205029,0.174784
-0.206964,0.195895
-0.224213,0.186196
-0.236773,0.202936
-0.202561,0.209889
-0.211214,0.222928
-0.218606,0.23339
-0.229108,0.239217
-0.222219,0.210984
-0.24714,0.220671
-0.232794,0.22465
-0.242525,0.241496
-0.223285,0.251927
-0.228006,0.264767
-0.236327,0.254429
-0.244033,0.264052
-0.233338,0.277107
-0.243211,0.280829
-0.235749,0.295114
-0.24479,0.306817
-0.254166,0.237176
-0.265795,0.245421
-0.255203,0.25552
-0.267783,0.265238
-0.281417,0.235431
-0.279209,0.254448
-0.297617,0.233927
-0.306004,0.250804
-0.219953,0.129675
-0.236197,0.161151
-0.248339,0.181727
-0.267031,0.187515
-0.256782,0.205522
-0.265021,0.224469
-0.276619,0.208916
-0.291006,0.214297
-0.273171,0.153624
-0.286452,0.178388
-0.30335,0.187984
-0.322072,0.18538
-0.31391,0.212399
-0.321167,0.233032
-0.335264,0.250678
-0.351647,0.250379
-0.29244,0.260304
-0.302936,0.273223
-0.321401,0.256609
-0.323838,0.273992
-0.341142,0.27544
-0.345285,0.290565
-0.353758,0.304346
-0.366739,0.291887
-0.31081,0.340706
-0.323534,0.332685
-0.335194,0.349185
-0.336059,0.373879
-0.343568,0.325451
-0.353055,0.341347
-0.362131,0.318711
-0.371638,0.335248
-0.360116,0.26945
-0.371962,0.252062
-0.376861,0.274834
-0.388935,0.284713
-0.39063,0.257289
-0.407017,0.257868
-0.404593,0.289827
-0.420194,0.277112
-0.412859,0.202263
-0.41985,0.229583
-0.437103,0.232111
-0.453525,0.244102
-0.424613,0.254658
-0.438112,0.261612
-0.451992,0.27603
-0.466587,0.289625
-0.430741,0.296465
-0.445392,0.293778
-0.432743,0.338201
-0.446457,0.33862
-0.443212,0.316938
-0.459539,0.33112
-0.463815,0.308633
-0.481189,0.308561
-0.475793,0.331406
-0.492741,0.328788
-0.506844,0.341098
-0.519214,0.36352
-0.523432,0.344531
-0.536759,0.336394
-0.537773,0.358758
-0.55143,0.356079
-0.464077,0.266494
-0.477583,0.250597
-0.478593,0.27707
-0.492141,0.273576
-0.494574,0.299661
-0.506438,0.286056
-0.506378,0.315205
-0.518519,0.319852
-0.489838,0.237736
-0.503767,0.22857
-0.504293,0.25771
-0.518274,0.250398
-0.525138,0.215875
-0.53539,0.231633
-0.544741,0.204221
-0.554431,0.237313
-0.569732,0.250832
-0.576595,0.277985
-0.589866,0.245123
-0.609927,0.235896
-0.594275,0.2797
-0.609155,0.305427
-0.629012,0.304885
-0.648335,0.325415
-0.580691,0.318001
-0.594126,0.319885
-0.585939,0.345452
-0.602338,0.353278
-0.614238,0.331624
-0.626919,0.349163
-0.634683,0.375175
-0.632925,0.403882
-0.141329,0.417708
-0.145807,0.439933
-0.15818,0.456427
-0.168719,0.477635
-0.131267,0.476946
-0.131308,0.514173
-0.147763,0.497993
-0.165777,0.518277
-0.159796,0.412061
-0.170756,0.425197
-0.181075,0.444858
-0.192057,0.466314
-0.185732,0.497765
-0.203637,0.506879
-0.180811,0.537702
-0.18813,0.568116
-0.159454,0.580267
-0.153512,0.618422
-0.179627,0.59594
-0.195427,0.6329
-0.214906,0.555432
-0.234152,0.558822
-0.210642,0.597035
-0.230408,0.619593
-0.253105,0.591191
-0.271372,0.618865
-0.293871,0.633249
-0.311695,0.654132
-0.239389,0.659346
-0.233165,0.700596
-0.279494,0.695079
-0.301448,0.719051
-0.21736,0.439125
-0.214556,0.466633
-0.229625,0.482748
-0.228115,0.513907
-0.249202,0.47961
-0.268286,0.483583
-0.256251,0.519303
-0.272312,0.550592
-0.29164,0.438368
-0.310905,0.461712
-0.287774,0.474759
-0.304371,0.490636
-0.281583,0.513589
-0.297563,0.527899
-0.296362,0.569676
-0.313142,0.588678
-0.321353,0.504544
-0.319783,0.533857
-0.342701,0.516488
-0.36221,0.524092
-0.327531,0.560081
-0.343784,0.559972
-0.335392,0.591043
-0.353145,0.596678
-0.337522,0.642598
-0.33315,0.681275
-0.347649,0.69888
-0.364641,0.710167
-0.269665,0.771801
-0.293863,0.813094
-0.353024,0.825853
-0.350847,0.878171
-0.256978,0.275851
-0.251622,0.291182
-0.26022,0.303025
-0.268891,0.315347
-0.253931,0.325251
-0.257767,0.343125
-0.270405,0.332995
-0.274907,0.358206
-0.269842,0.28493
-0.282959,0.277065
-0.278642,0.297222
-0.295061,0.294861
-0.310524,0.289294
-0.312876,0.313906
-0.325494,0.296704
-0.333138,0.310734
-0.285564,0.315766
-0.298587,0.319757
-0.285615,0.339132
-0.297493,0.349684
-0.292542,0.373256
-0.293017,0.401438
-0.307171,0.411992
-0.318319,0.426522
-0.316128,0.364253
-0.317626,0.387475
-0.333432,0.405992
-0.343021,0.42407
-0.329772,0.453237
-0.339345,0.481318
-0.348654,0.451643
-0.362522,0.469377
-0.355227,0.365832
-0.372703,0.360499
-0.350349,0.390881
-0.367348,0.392579
-0.392619,0.33708
-0.3939,0.358918
-0.382814,0.383357
-0.395437,0.381559
-0.379263,0.311221
-0.394847,0.310147
-0.409449,0.318535
-0.42251,0.32169
-0.410299,0.346727
-0.422257,0.35496
-0.407223,0.368656
-0.422809,0.376996
-0.407938,0.396107
-0.406802,0.422223
-0.421944,0.402348
-0.429424,0.417353
-0.417754,0.442904
-0.430342,0.447284
-0.442736,0.427188
-0.451459,0.442817
-0.435703,0.468663
-0.45085,0.466728
-0.463188,0.456109
-0.474313,0.465561
-0.45453,0.389504
-0.466219,0.400916
-0.460313,0.423294
-0.472681,0.431379

