codeword,minDistortion
89,0.000793
88,0.000055
87,0.000576
91,0.000454
98,0.000034
98,0.000254
92,0.000348
85,0.000285
89,0.000542
99,0.000349
89,0.000033
81,0.000185
82,0.000774
96,0.001148
96,0.000694
91,0.000337
92,0.000407
92,0.000132
85,0.000207
94,0.000412
93,0.000969
117,0.001131
117,0.002096
116,0.000695
114,0.002024
116,0.004657
116,0.001422
116,0.002283
118,0.008590
118,0.001487
118,0.000317
118,0.002478
34,0.001895
118,0.002609
118,0.004218
32,0.001591
122,0.001047
123,0.000112
122,0.000377
123,0.000152
32,0.002236
33,0.003165
117,0.001738
122,0.001255
120,0.000717
120,0.000629
99,0.000635
97,0.000384
92,0.000362
91,0.000254
98,0.000411
92,0.000292
92,0.000519
91,0.000130
98,0.000381
91,0.000093
85,0.000258
89,0.000172
86,0.000283
89,0.000235
98,0.000600
120,0.000943
99,0.000806
98,0.000587
98,0.000285
91,0.000221
97,0.000543
97,0.000028
97,0.000823
97,0.000092
90,0.000362
98,0.000375
98,0.000110
92,0.000663
120,0.000270
98,0.000015
91,0.000082
92,0.000184
87,0.000028
92,0.000045
93,0.000740
87,0.000266
79,0.001087
112,0.003264
70,0.000476
70,0.000642
70,0.001000
70,0.002026
70,0.002731
69,0.004655
70,0.003908
113,0.005114
113,0.002277
70,0.002912
70,0.000486
70,0.001340
112,0.001724
69,0.003562
70,0.000450
112,0.002295
112,0.002407
112,0.001273
112,0.001864
113,0.000020
113,0.000724
95,0.002161
95,0.002264
95,0.001460
122,0.001196
113,0.000865
113,0.003309
116,0.001713
113,0.004305
114,0.001360
114,0.000083
115,0.007218
114,0.000619
116,0.003204
116,0.000682
116,0.002482
116,0.001214
116,0.000316
116,0.001334
94,0.001846
79,0.000673
75,0.000661
75,0.000013
75,0.001016
81,0.000369
86,0.000167
85,0.000111
84,0.000146
89,0.000302
96,0.000678
76,0.000064
75,0.000431
87,0.000733
93,0.000729
91,0.000167
84,0.000226
86,0.000261
92,0.000393
92,0.000320
112,0.001961
70,0.002883
71,0.015527
71,0.022788
70,0.017685
69,0.018049
67,0.024780
67,0.025706
71,0.054413
71,0.080596
71,0.076296
71,0.052826
71,0.019713
71,0.009201
70,0.009010
114,0.000261
116,0.000773
118,0.002434
117,0.000117
33,0.005224
118,0.002346
117,0.001610
112,0.000743
112,0.000397
68,0.000707
69,0.007437
67,0.003111
69,0.002435
69,0.000220
67,0.004597
69,0.003249
69,0.002826
68,0.001340
68,0.001057
75,0.001033
79,0.000116
94,0.000104
98,0.000869
87,0.000646
122,0.001181
94,0.001362
95,0.002764
94,0.003161
94,0.003091
116,0.003917
113,0.003742
94,0.001158
95,0.000683
87,0.000435
113,0.000929
94,0.000050
79,0.000746
94,0.000769
79,0.000905
94,0.001300
87,0.000693
78,0.000718
79,0.000369
112,0.000249
79,0.001329
113,0.000599
79,0.000095
79,0.000866
95,0.000785
120,0.000282
121,0.000812
104,0.000050
104,0.000084
103,0.000841
103,0.001141
121,0.000281
122,0.001181
95,0.001334
113,0.004329
70,0.002653
117,0.000485
33,0.001341
36,0.000520
36,0.001996
38,0.000053
38,0.002750
39,0.002020
38,0.000933
38,0.001921
38,0.001511
36,0.001176
38,0.000454
48,0.003080
39,0.001600
44,0.004226
45,0.002524
45,0.002680
44,0.000364
37,0.000860
127,0.000516
126,0.000449
126,0.000923
37,0.001622
127,0.000105
37,0.000463
37,0.000258
48,0.001537
44,0.002852
48,0.001019
48,0.000471
48,0.001681
48,0.001877
48,0.001289
48,0.001058
37,0.003001
36,0.001208
33,0.001721
123,0.002834
127,0.001746
37,0.000260
37,0.000088
37,0.001097
37,0.001495
127,0.000090
33,0.002284
33,0.001485
33,0.001362
33,0.001155
36,0.001905
36,0.000623
33,0.000727
36,0.000800
36,0.000012
36,0.000216
49,0.002835
4,0.000156
127,0.001103
33,0.001929
33,0.000189
33,0.000196
118,0.001932
118,0.000074
118,0.001612
118,0.002540
33,0.005573
118,0.000195
118,0.002810
118,0.004217
116,0.003801
116,0.007694
115,0.007305
114,0.003423
115,0.006912
114,0.006074
114,0.003344
114,0.000794
114,0.000982
114,0.003047
114,0.002348
118,0.005918
118,0.001924
95,0.000424
95,0.002169
94,0.000677
93,0.001206
122,0.000503
122,0.000292
121,0.000937
120,0.000092
120,0.000990
95,0.001247
94,0.000061
78,0.000681
75,0.000362
79,0.000140
93,0.000288
92,0.000004
86,0.000175
97,0.000575
91,0.000100
98,0.000438
97,0.000369
98,0.000702
98,0.000541
98,0.000108
98,0.000529
86,0.000198
87,0.000592
93,0.000497
87,0.000380
98,0.000008
89,0.000258
99,0.000020
99,0.000687
97,0.000513
85,0.000295
97,0.000060
98,0.000077
92,0.000063
83,0.000159
89,0.000172
98,0.000370
98,0.000144
87,0.000163
79,0.001212
112,0.000161
113,0.000483
113,0.001703
94,0.000917
99,0.000097
98,0.000631
100,0.000444
98,0.000556
92,0.000476
78,0.000497
78,0.000640
79,0.000095
113,0.002266
93,0.000321
98,0.000455
113,0.000119
113,0.000912
95,0.000929
113,0.001443
95,0.000818
87,0.000538
98,0.000147
89,0.000198
97,0.001335
101,0.000399
97,0.000528
89,0.000141
97,0.000030
120,0.001190
101,0.000054
86,0.000001
75,0.000508
83,0.000666
77,0.000289
83,0.000208
74,0.000264
81,0.000275
82,0.000410
77,0.000076
87,0.000042
85,0.000255
77,0.000276
83,0.000653
92,0.000436
92,0.000049
92,0.000009
93,0.000602
92,0.000203
81,0.000208
84,0.000065
90,0.000178
98,0.000427
85,0.000395
86,0.000246
86,0.000134
84,0.000046
86,0.000331
92,0.000033
98,0.000497
93,0.000089
93,0.000243
88,0.000462
90,0.000167
98,0.000247
90,0.000187
90,0.000204
97,0.000233
99,0.000048
120,0.000715
120,0.000491
98,0.000537
100,0.000353
100,0.000486
97,0.000257
97,0.000176
97,0.000031
99,0.000937
99,0.000456
104,0.000052
17,0.000761
104,0.000613
101,0.001715
17,0.000856
17,0.001156
100,0.001537
90,0.000667
97,0.000717
100,0.002154
97,0.000902
121,0.001063
104,0.001595
17,0.000706
102,0.000271
93,0.000335
120,0.000585
98,0.000485
98,0.000828
99,0.000316
99,0.000866
99,0.000581
121,0.001213
122,0.000462
123,0.000265
118,0.002220
32,0.000391
32,0.002067
32,0.001150
32,0.000957
126,0.001945
126,0.001203
108,0.000805
18,0.001558
17,0.002389
17,0.000721
108,0.001079
107,0.000928
1,0.001566
108,0.000829
19,0.000570
19,0.003018
19,0.003016
22,0.000321
23,0.001070
23,0.002998
23,0.001788
23,0.001033
23,0.003704
19,0.004282
19,0.001394
20,0.001721
16,0.002768
17,0.002785
17,0.002498
20,0.002083
18,0.000284
18,0.000826
18,0.002074
20,0.002245
16,0.002304
101,0.000976
17,0.001532
17,0.000416
17,0.000119
101,0.000678
100,0.000992
16,0.001070
99,0.000614
99,0.000454
99,0.000106
100,0.000752
97,0.000045
99,0.000211
99,0.000685
90,0.000347
97,0.000751
97,0.000333
97,0.000453
97,0.000108
99,0.000827
98,0.000518
97,0.000740
96,0.000188
100,0.002712
89,0.000413
85,0.000341
89,0.000432
96,0.000206
96,0.000186
90,0.000366
90,0.000356
81,0.000152
83,0.000208
86,0.000552
96,0.001857
100,0.000439
97,0.001156
97,0.000122
99,0.000442
97,0.000446
96,0.000120
84,0.000477
81,0.000365
76,0.000036
78,0.000201
98,0.000398
100,0.000881
91,0.000318
90,0.000427
90,0.000285
92,0.000427
99,0.000136
100,0.000239
97,0.000545
98,0.000589
98,0.000060
98,0.000875
98,0.000591
86,0.000294
97,0.000390
99,0.000716
99,0.000156
98,0.000101
85,0.000320
90,0.000281
90,0.000015
85,0.000150
92,0.000366
97,0.000483
97,0.000084
97,0.000128
99,0.000293
100,0.000791
85,0.000070
85,0.000444
89,0.000402
98,0.000279
91,0.000422
90,0.000096
97,0.000574
99,0.000759
98,0.000158
84,0.000232
90,0.000381
98,0.000665
98,0.000358
99,0.000782
96,0.000980
96,0.001059
96,0.001928
97,0.000311
100,0.000377
96,0.000079
90,0.000149
90,0.000297
