index,cardinality,distortion
857,12,0.000175
858,6,0.000205
859,9,0.000232
860,4,0.000198
861,2,0.000784
862,4,0.000392
863,1,0.000000
864,8,0.000236
865,7,0.000065
866,8,0.000223
867,4,0.000095
868,4,0.000100
869,5,0.000059
870,7,0.000157
871,4,0.000302
872,9,0.000127
873,5,0.000027
874,9,0.000113
875,5,0.000121
876,2,0.000072
877,5,0.000315
878,2,0.000084
879,3,0.000660
880,2,0.000683
881,5,0.000347
882,2,0.000258
883,1,-0.000000
884,0,NaN
885,1,-0.000000
886,2,0.000044
887,0,NaN
888,3,0.000204
889,5,0.000213
890,4,0.000037
891,4,0.000124
892,0,NaN
893,3,0.000084
894,3,0.000277
895,1,-0.000000
896,12,0.000195
897,10,0.000097
898,12,0.000180
899,7,0.000107
900,7,0.000126
901,10,0.000080
902,6,0.000109
903,8,0.000152
904,10,0.000083
905,11,0.000115
906,8,0.000129
907,9,0.000164
908,10,0.000093
909,4,0.000068
910,12,0.000222
911,5,0.000077
912,7,0.000090
913,8,0.000110
914,10,0.000161
915,8,0.000167
916,10,0.000117
917,9,0.000119
918,8,0.000099
919,11,0.000160
920,10,0.000113
921,12,0.000170
922,12,0.000154
923,7,0.000074
924,17,0.000224
925,14,0.000212
926,12,0.000160
927,6,0.000162
928,7,0.000095
929,11,0.000120
930,12,0.000140
931,5,0.000076
932,9,0.000108
933,12,0.000158
934,7,0.000088
935,5,0.000117
936,11,0.000095
937,6,0.000089
938,6,0.000037
939,6,0.000059
940,9,0.000119
941,11,0.000121
942,11,0.000128
943,8,0.000141
944,9,0.000184
945,7,0.000113
946,8,0.000056
947,7,0.000063
948,7,0.000091
949,15,0.000179
950,8,0.000173
951,9,0.000098
952,5,0.000115
953,6,0.000125
954,4,0.000238
955,6,0.000278
956,9,0.000133
957,9,0.000321
958,7,0.000266
959,6,0.000444
960,8,0.000227
961,6,0.000217
962,6,0.000282
963,7,0.000220
964,12,0.000211
965,7,0.000153
966,15,0.000198
967,5,0.000169
968,6,0.000137
969,8,0.000138
970,12,0.000155
971,7,0.000188
972,8,0.000193
973,6,0.000076
974,6,0.000101
975,8,0.000248
976,7,0.000098
977,4,0.000058
978,8,0.000210
979,3,0.000257
980,4,0.000235
981,7,0.000414
982,5,0.000092
983,1,0.000000
984,1,-0.000000
985,3,0.000140
986,3,0.000113
987,1,-0.000000
988,1,-0.000000
989,1,0.000000
990,1,0.000000
991,1,0.000000
992,5,0.000113
993,3,0.000532
994,3,0.000119
995,5,0.000362
996,5,0.000122
997,7,0.000287
998,11,0.000217
999,8,0.000236
1000,8,0.000103
1001,8,0.000173
1002,8,0.000175
1003,4,0.000299
1004,9,0.000260
1005,5,0.000344
1006,3,0.000172
1007,3,0.000476
1008,3,0.000177
1009,4,0.000046
1010,5,0.000134
1011,4,0.000367
1012,7,0.000304
1013,4,0.000223
1014,4,0.000197
1015,1,0.000000
1016,3,0.000147
1017,3,0.000143
1018,6,0.000245
1019,0,NaN
1020,6,0.000079
1021,3,0.000290
1022,4,0.000087
1023,0,NaN
1024,6,0.000393
1025,6,0.000469
1026,13,0.000340
1027,20,0.000297
1028,24,0.000407
1029,8,0.000133
1030,8,0.000511
1031,4,0.001098
1032,8,0.000287
1033,17,0.000231
1034,30,0.000143
1035,22,0.000130
1036,20,0.000198
1037,15,0.000194
1038,27,0.000205
1039,15,0.000188
1040,9,0.000210
1041,9,0.000209
1042,9,0.000224
1043,11,0.000232
1044,5,0.000499
1045,7,0.000302
1046,8,0.000349
1047,5,0.000518
1048,4,0.000452
1049,6,0.000270
1050,2,0.000264
1051,3,0.001149
1052,5,0.000483
1053,3,0.000107
1054,3,0.000363
1055,3,0.000446
1056,20,0.000092
1057,30,0.000093
1058,26,0.000126
1059,24,0.000101
1060,14,0.000094
1061,30,0.000144
1062,24,0.000096
1063,23,0.000129
1064,30,0.000091
1065,33,0.000068
1066,38,0.000075
1067,31,0.000078
1068,43,0.000122
1069,31,0.000131
1070,22,0.000080
1071,26,0.000124
1072,10,0.000192
1073,8,0.000104
1074,12,0.000158
1075,10,0.000230
1076,16,0.000178
1077,21,0.000309
1078,5,0.000197
1079,7,0.000218
1080,7,0.000369
1081,7,0.000266
1082,6,0.000356
1083,8,0.000649
1084,2,0.000226
1085,2,0.000680
1086,2,0.000022
1087,2,0.000186
1088,52,0.000051
1089,45,0.000046
1090,44,0.000056
1091,47,0.000083
1092,53,0.000073
1093,27,0.000063
1094,28,0.000072
1095,22,0.000104
1096,40,0.000096
1097,30,0.000077
1098,26,0.000092
1099,26,0.000135
1100,17,0.000091
1101,20,0.000110
1102,25,0.000083
1103,19,0.000185
1104,33,0.000117
1105,33,0.000104
1106,28,0.000090
1107,20,0.000074
1108,22,0.000100
1109,23,0.000104
1110,16,0.000120
1111,13,0.000172
1112,12,0.000181
1113,15,0.000172
1114,8,0.000245
1115,3,0.000264
1116,6,0.000172
1117,10,0.000197
1118,7,0.000114
1119,6,0.000197
1120,12,0.000112
1121,17,0.000137
1122,10,0.000196
1123,11,0.000209
1124,11,0.000194
1125,14,0.000110
1126,13,0.000152
1127,6,0.000221
1128,5,0.000241
1129,5,0.000286
1130,5,0.000238
1131,2,0.000057
1132,6,0.000151
1133,5,0.000224
1134,3,0.000079
1135,6,0.000198
1136,4,0.000499
1137,2,0.000357
1138,2,0.000350
1139,2,0.001312
1140,1,-0.000000
1141,1,0.000000
1142,1,0.000000
1143,2,0.000050
1144,2,0.000109
1145,2,0.000557
1146,2,0.000292
1147,3,0.001236
1148,3,0.000350
1149,2,0.000139
1150,2,0.000425
1151,2,0.000336
1152,3,0.000149
1153,5,0.000165
1154,9,0.000163
1155,12,0.000176
1156,15,0.000138
1157,13,0.000151
1158,22,0.000057
1159,26,0.000103
1160,11,0.000093
1161,15,0.000057
1162,32,0.000086
1163,25,0.000086
1164,45,0.000076
1165,42,0.000056
1166,54,0.000061
1167,44,0.000064
1168,89,0.000041
1169,76,0.000036
1170,77,0.000038
1171,63,0.000047
1172,88,0.000036
1173,80,0.000040
1174,75,0.000050
1175,64,0.000048
1176,43,0.000070
1177,28,0.000098
1178,42,0.000067
1179,43,0.000076
1180,52,0.000052
1181,54,0.000060
1182,52,0.000060
1183,41,0.000078
1184,90,0.000028
1185,89,0.000029
1186,95,0.000024
1187,106,0.000032
1188,152,0.000017
1189,135,0.000023
1190,105,0.000015
1191,142,0.000022
1192,89,0.000022
1193,97,0.000029
1194,102,0.000029
1195,74,0.000031
1196,80,0.000041
1197,53,0.000035
1198,77,0.000052
1199,54,0.000041
1200,131,0.000026
1201,95,0.000028
1202,72,0.000028
1203,54,0.000030
1204,112,0.000027
1205,102,0.000029
1206,75,0.000030
1207,77,0.000031
1208,72,0.000042
1209,49,0.000051
1210,67,0.000042
1211,46,0.000043
1212,59,0.000068
1213,55,0.000068
1214,42,0.000050
1215,39,0.000066
1216,185,0.000013
1217,197,0.000012
1218,196,0.000013
1219,220,0.000013
1220,183,0.000013
1221,169,0.000012
1222,147,0.000012
1223,213,0.000016
1224,160,0.000012
1225,190,0.000013
1226,221,0.000011
1227,175,0.000011
1228,185,0.000011
1229,226,0.000011
1230,197,0.000012
1231,184,0.000012
1232,213,0.000012
1233,197,0.000012
1234,194,0.000012
1235,156,0.000011
1236,164,0.000014
1237,172,0.000016
1238,170,0.000014
1239,175,0.000017
1240,176,0.000011
1241,215,0.000014
1242,223,0.000014
1243,188,0.000015
1244,144,0.000012
1245,129,0.000016
1246,130,0.000015
1247,127,0.000019
1248,154,0.000019
1249,174,0.000021
1250,139,0.000016
1251,140,0.000021
1252,152,0.000016
1253,125,0.000014
1254,151,0.000020
1255,109,0.000026
1256,134,0.000020
1257,109,0.000021
1258,95,0.000021
1259,69,0.000026
1260,102,0.000025
1261,74,0.000037
1262,87,0.000021
1263,63,0.000022
1264,92,0.000020
1265,101,0.000026
1266,84,0.000028
1267,76,0.000032
1268,55,0.000035
1269,54,0.000041
1270,66,0.000039
1271,57,0.000044
1272,61,0.000035
1273,47,0.000037
1274,44,0.000036
1275,40,0.000067
1276,33,0.000040
1277,46,0.000058
1278,30,0.000066
1279,25,0.000066
1280,9,0.000133
1281,17,0.000107
1282,20,0.000122
1283,25,0.000111
1284,31,0.000080
1285,34,0.000053
1286,40,0.000039
1287,61,0.000041
1288,38,0.000041
1289,58,0.000039
1290,74,0.000031
1291,104,0.000022
1292,67,0.000030
1293,104,0.000031
1294,98,0.000024
1295,105,0.000023
1296,67,0.000039
1297,89,0.000023
1298,98,0.000016
1299,125,0.000017
1300,117,0.000020
1301,161,0.000018
1302,145,0.000018
1303,202,0.000016
1304,101,0.000018
1305,115,0.000016
1306,124,0.000015
1307,115,0.000019
1308,173,0.000014
1309,135,0.000012
1310,127,0.000013
1311,180,0.000014
1312,19,0.000045
1313,43,0.000056
1314,48,0.000037
1315,57,0.000040
1316,84,0.000038
1317,120,0.000029
1318,102,0.000027
1319,114,0.000025
1320,122,0.000020
1321,129,0.000020
1322,134,0.000016
1323,138,0.000013
1324,138,0.000021
1325,116,0.000019
1326,164,0.000018
1327,125,0.000014
1328,126,0.000014
1329,111,0.000010
1330,164,0.000014
1331,148,0.000014
1332,106,0.000012
1333,140,0.000014
1334,168,0.000014
1335,155,0.000016
1336,196,0.000014
1337,175,0.000014
1338,170,0.000015
1339,185,0.000018
1340,116,0.000015
1341,137,0.000018
1342,145,0.000022
1343,93,0.000022
1344,101,0.000023
1345,144,0.000020
1346,125,0.000017
1347,134,0.000015
1348,121,0.000012
1349,134,0.000012
1350,189,0.000013
1351,145,0.000010
1352,181,0.000013
1353,157,0.000011
1354,162,0.000011
1355,171,0.000011
1356,134,0.000010
1357,195,0.000012
1358,180,0.000011
1359,208,0.000011
1360,154,0.000012
1361,198,0.000014
1362,178,0.000012
1363,196,0.000012
1364,141,0.000013
1365,118,0.000009
1366,181,0.000011
1367,174,0.000012
1368,180,0.000011
1369,197,0.000012
1370,156,0.000013
1371,170,0.000012
1372,210,0.000011
1373,212,0.000013
1374,174,0.000012
1375,210,0.000018
1376,202,0.000011
1377,204,0.000012
1378,216,0.000011
1379,200,0.000012
1380,255,0.000016
1381,174,0.000015
1382,184,0.000015
1383,138,0.000015
1384,164,0.000013
1385,163,0.000015
1386,175,0.000013
1387,191,0.000015
1388,140,0.000012
1389,114,0.000013
1390,102,0.000013
1391,128,0.000020
1392,170,0.000015
1393,139,0.000015
1394,119,0.000014
1395,108,0.000017
1396,97,0.000018
1397,99,0.000021
1398,90,0.000023
1399,73,0.000025
1400,147,0.000014
1401,125,0.000018
1402,106,0.000018
1403,103,0.000022
1404,117,0.000022
1405,83,0.000026
1406,88,0.000034
1407,69,0.000041
1408,5,0.000590
1409,11,0.000078
1410,21,0.000152
1411,24,0.000083
1412,33,0.000068
1413,40,0.000034
1414,46,0.000047
1415,65,0.000028
1416,18,0.000106
1417,35,0.000069
1418,48,0.000061
1419,66,0.000034
1420,47,0.000035
1421,75,0.000027
1422,97,0.000032
1423,106,0.000021
1424,78,0.000027
1425,109,0.000023
1426,98,0.000026
1427,121,0.000020
1428,73,0.000045
1429,106,0.000027
1430,132,0.000021
1431,128,0.000017
1432,101,0.000018
1433,140,0.000013
1434,126,0.000014
1435,149,0.000012
1436,123,0.000014
1437,117,0.000015
1438,131,0.000011
1439,149,0.000013
1440,95,0.000037
1441,113,0.000024
1442,95,0.000025
1443,99,0.000024
1444,115,0.000020
1445,135,0.000018
1446,134,0.000015
1447,162,0.000017
1448,119,0.000023
1449,121,0.000018
1450,133,0.000019
1451,117,0.000020
1452,127,0.000016
1453,120,0.000016
1454,128,0.000018
1455,124,0.000017
1456,115,0.000010
1457,148,0.000012
1458,150,0.000014
1459,177,0.000016
1460,151,0.000016
1461,131,0.000013
1462,168,0.000012
1463,145,0.000016
1464,174,0.000017
1465,169,0.000018
1466,151,0.000016
1467,156,0.000018
1468,132,0.000017
1469,100,0.000016
1470,110,0.000014
1471,105,0.000014
1472,154,0.000013
1473,169,0.000012
1474,165,0.000013
1475,155,0.000013
1476,169,0.000015
1477,168,0.000014
1478,143,0.000014
1479,145,0.000015
1480,139,0.000015
1481,118,0.000013
1482,124,0.000017
1483,123,0.000019
1484,116,0.000019
1485,85,0.000023
1486,109,0.000020
1487,92,0.000025
1488,108,0.000016
1489,132,0.000021
1490,87,0.000021
1491,99,0.000024
1492,92,0.000029
1493,59,0.000024
1494,81,0.000028
1495,75,0.000034
1496,64,0.000035
