index,cardinality,distortion
693,352,0.000026
694,314,0.000029
695,226,0.000032
696,272,0.000027
697,239,0.000033
698,208,0.000041
699,156,0.000048
700,258,0.000036
701,262,0.000049
702,176,0.000049
703,134,0.000063
704,13,0.000571
705,39,0.000219
706,81,0.000109
707,118,0.000071
708,47,0.000195
709,103,0.000095
710,121,0.000059
711,187,0.000043
712,168,0.000046
713,223,0.000047
714,168,0.000052
715,232,0.000037
716,285,0.000035
717,262,0.000024
718,222,0.000026
719,317,0.000033
720,188,0.000048
721,191,0.000047
722,240,0.000035
723,284,0.000029
724,211,0.000036
725,251,0.000037
726,284,0.000039
727,248,0.000033
728,308,0.000026
729,277,0.000024
730,304,0.000033
731,330,0.000028
732,295,0.000032
733,292,0.000032
734,252,0.000032
735,226,0.000033
736,358,0.000027
737,346,0.000028
738,333,0.000033
739,330,0.000035
740,281,0.000036
741,246,0.000040
742,198,0.000038
743,220,0.000045
744,205,0.000035
745,154,0.000042
746,138,0.000052
747,157,0.000057
748,113,0.000060
749,99,0.000080
750,69,0.000101
751,63,0.000110
752,144,0.000051
753,100,0.000071
754,133,0.000074
755,99,0.000086
756,81,0.000100
757,77,0.000140
758,51,0.000140
759,38,0.000200
760,115,0.000074
761,58,0.000062
762,66,0.000083
763,76,0.000146
764,81,0.000127
765,60,0.000175
766,62,0.000159
767,42,0.000205
768,36,0.000468
769,47,0.000165
770,100,0.000111
771,154,0.000100
772,75,0.000136
773,114,0.000075
774,81,0.000089
775,136,0.000076
776,142,0.000056
777,190,0.000044
778,202,0.000045
779,191,0.000036
780,145,0.000065
781,166,0.000062
782,190,0.000053
783,194,0.000053
784,240,0.000038
785,200,0.000033
786,176,0.000039
787,189,0.000047
788,194,0.000041
789,174,0.000039
790,215,0.000047
791,146,0.000057
792,137,0.000050
793,164,0.000053
794,177,0.000050
795,158,0.000056
796,147,0.000070
797,129,0.000058
798,99,0.000072
799,103,0.000072
800,22,0.000650
801,50,0.000191
802,76,0.000100
803,83,0.000097
804,126,0.000067
805,122,0.000066
806,122,0.000077
807,113,0.000097
808,63,0.000240
809,66,0.000132
810,83,0.000121
811,57,0.000095
812,103,0.000112
813,101,0.000089
814,92,0.000082
815,72,0.000090
816,112,0.000066
817,108,0.000081
818,79,0.000064
819,88,0.000078
820,81,0.000087
821,79,0.000077
822,68,0.000081
823,62,0.000095
824,73,0.000091
825,68,0.000086
826,81,0.000107
827,60,0.000116
828,58,0.000081
829,62,0.000093
830,60,0.000078
831,64,0.000104
832,85,0.000091
833,80,0.000105
834,63,0.000071
835,79,0.000093
836,64,0.000115
837,74,0.000122
838,82,0.000117
839,79,0.000100
840,59,0.000147
841,68,0.000115
842,54,0.000123
843,71,0.000120
844,49,0.000096
845,61,0.000125
846,64,0.000081
847,67,0.000087
848,81,0.000110
849,59,0.000092
850,74,0.000085
851,60,0.000085
852,83,0.000104
853,83,0.000095
854,69,0.000103
855,83,0.000091
856,78,0.000097
857,79,0.000100
858,94,0.000108
859,75,0.000124
860,81,0.000092
861,62,0.000096
862,76,0.000092
863,88,0.000129
864,65,0.000091
865,64,0.000120
866,76,0.000104
867,70,0.000090
868,78,0.000091
869,74,0.000098
870,83,0.000093
871,94,0.000119
872,57,0.000130
873,56,0.000110
874,71,0.000110
875,86,0.000117
876,62,0.000129
877,49,0.000100
878,56,0.000136
879,64,0.000147
880,50,0.000123
881,61,0.000133
882,65,0.000182
883,40,0.000228
884,58,0.000179
885,37,0.000147
886,37,0.000193
887,23,0.000292
888,69,0.000124
889,47,0.000151
890,77,0.000110
891,51,0.000170
892,35,0.000151
893,43,0.000190
894,38,0.000186
895,41,0.000189
896,93,0.000117
897,73,0.000159
898,52,0.000210
899,50,0.000199
900,46,0.000272
901,32,0.000220
902,35,0.000240
903,33,0.000303
904,76,0.000130
905,78,0.000130
906,74,0.000146
907,39,0.000161
908,39,0.000227
909,43,0.000342
910,23,0.000297
911,26,0.000279
912,23,0.000382
913,12,0.000567
914,19,0.000207
915,15,0.000905
916,18,0.000299
917,20,0.000481
918,19,0.000396
919,12,0.000598
920,10,0.000343
921,15,0.000578
922,15,0.000681
923,13,0.000675
924,10,0.000533
925,6,0.002388
926,13,0.000844
927,10,0.000892
928,57,0.000135
929,49,0.000182
930,45,0.000189
931,31,0.000287
932,36,0.000187
933,47,0.000249
934,36,0.000295
935,20,0.000414
936,52,0.000176
937,31,0.000169
938,44,0.000224
939,31,0.000162
940,25,0.000251
941,27,0.000232
942,25,0.000421
943,21,0.000303
944,28,0.000246
945,30,0.000252
946,49,0.000243
947,35,0.000277
948,22,0.000244
949,36,0.000245
950,27,0.000253
951,29,0.000258
952,17,0.000457
953,11,0.000353
954,15,0.000462
955,10,0.001040
956,4,0.005216
957,3,0.001490
958,3,0.003992
959,1,0.000000
960,181,0.000050
961,150,0.000051
962,145,0.000062
963,129,0.000070
964,126,0.000074
965,133,0.000074
966,100,0.000073
967,66,0.000090
968,132,0.000065
969,126,0.000070
970,113,0.000074
971,117,0.000078
972,94,0.000074
973,86,0.000089
974,91,0.000077
975,70,0.000088
976,94,0.000066
977,99,0.000092
978,84,0.000081
979,72,0.000108
980,72,0.000140
981,43,0.000147
982,47,0.000150
983,51,0.000185
984,83,0.000122
985,64,0.000145
986,62,0.000134
987,45,0.000154
988,39,0.000177
989,27,0.000247
990,29,0.000171
991,39,0.000195
992,72,0.000126
993,74,0.000137
994,53,0.000124
995,65,0.000130
996,96,0.000114
997,61,0.000091
998,63,0.000102
999,63,0.000089
1000,82,0.000097
1001,84,0.000090
1002,78,0.000113
1003,73,0.000109
1004,65,0.000094
1005,52,0.000077
1006,43,0.000083
1007,54,0.000094
1008,65,0.000110
1009,56,0.000132
1010,60,0.000109
1011,53,0.000114
1012,55,0.000160
1013,52,0.000124
1014,64,0.000099
1015,51,0.000106
1016,45,0.000145
1017,58,0.000111
1018,59,0.000112
1019,48,0.000128
1020,48,0.000104
1021,64,0.000114
1022,64,0.000107
1023,57,0.000124
