index,cardinality,distortion
0,59,0.062897
1,95,0.061883
2,88,0.076947
3,124,0.067512
4,57,0.080807
5,77,0.074275
6,71,0.083689
7,83,0.083251
8,90,0.064421
9,108,0.073201
10,111,0.066998
11,100,0.071901
12,102,0.080457
13,70,0.104724
14,123,0.071397
15,63,0.084356
16,41,0.102090
17,64,0.097715
18,77,0.096563
19,69,0.108231
20,94,0.131583
21,67,0.124479
22,66,0.127108
23,61,0.132926
24,50,0.130253
25,21,0.161925
26,57,0.119973
27,49,0.129475
28,44,0.163374
29,45,0.140938
30,40,0.150739
31,28,0.198859
32,37,0.151393
33,31,0.184420
34,13,0.239427
35,28,0.166705
36,33,0.226066
37,38,0.180252
38,42,0.162697
39,37,0.199906
40,77,0.106589
41,110,0.075107
42,169,0.059859
43,68,0.097266
44,103,0.080818
45,63,0.098829
46,72,0.098612
47,86,0.088907
48,19,0.205579
49,20,0.234657
50,10,0.206426
51,9,0.250291
52,33,0.233166
53,23,0.231673
54,29,0.222252
55,32,0.222359
56,13,0.250639
57,24,0.290443
58,19,0.275007
59,26,0.242079
60,34,0.161333
61,40,0.200121
62,33,0.211678
63,20,0.226316
64,32,0.104656
65,39,0.131239
66,21,0.110263
67,32,0.121934
68,37,0.079639
69,67,0.082236
70,71,0.087471
71,46,0.122840
72,31,0.131709
73,28,0.180986
74,39,0.160368
75,28,0.119740
76,31,0.140876
77,16,0.150618
78,51,0.134149
79,37,0.169578
80,43,0.152539
81,75,0.155845
82,58,0.146113
83,75,0.185184
84,65,0.145351
85,97,0.144083
86,23,0.166380
87,16,0.206858
88,59,0.148093
89,59,0.143318
90,53,0.132049
91,64,0.130305
92,40,0.156744
93,42,0.164066
94,64,0.146061
95,49,0.182210
96,44,0.097332
97,53,0.128613
98,75,0.108903
99,44,0.115507
100,63,0.119294
101,41,0.152561
102,51,0.109238
103,59,0.132193
104,35,0.106746
105,36,0.111415
106,27,0.119643
107,28,0.148545
108,28,0.168885
109,16,0.108524
110,37,0.168979
111,35,0.144435
112,54,0.101575
113,39,0.151789
114,59,0.131056
115,47,0.142959
116,27,0.097978
117,27,0.095423
118,46,0.135542
119,34,0.138745
120,108,0.121804
121,43,0.165202
122,36,0.140190
123,42,0.145802
124,51,0.121174
125,34,0.141609
126,59,0.137776
127,9,0.098844
128,15,0.149264
129,34,0.196012
130,34,0.207688
131,31,0.199071
132,17,0.189172
133,27,0.152174
134,25,0.213110
135,20,0.226161
136,35,0.091247
137,27,0.113380
138,45,0.141922
139,12,0.258296
140,28,0.166566
141,20,0.154428
142,15,0.121731
143,24,0.167927
144,59,0.105743
145,21,0.140171
146,29,0.199616
147,10,0.179751
148,6,0.196982
149,13,0.213184
150,28,0.117498
151,10,0.254934
152,9,0.180078
153,22,0.158622
154,20,0.111708
155,22,0.170573
156,24,0.156823
157,18,0.137359
158,30,0.142441
159,38,0.172699
160,25,0.105344
161,21,0.149262
162,42,0.093348
163,25,0.133185
164,14,0.139630
165,11,0.165858
166,3,0.104191
167,4,0.245956
168,14,0.113087
169,12,0.124079
170,14,0.120980
171,8,0.185371
172,9,0.177190
173,14,0.088448
174,5,0.324088
175,6,0.337752
176,8,0.092995
177,11,0.116452
178,9,0.102405
179,3,0.089311
180,2,0.141762
181,3,0.225231
182,6,0.080743
183,8,0.074788
184,5,0.085622
185,6,0.091849
186,9,0.240646
187,6,0.142370
188,21,0.088039
189,31,0.100757
190,40,0.108233
191,18,0.197851
192,31,0.101914
193,12,0.077049
194,18,0.098973
195,25,0.088624
196,23,0.081357
197,18,0.094541
198,32,0.088584
199,18,0.095561
200,16,0.087313
201,16,0.068335
202,19,0.082639
203,15,0.099299
204,6,0.049578
205,12,0.062786
206,10,0.087741
207,20,0.112613
208,21,0.098845
209,8,0.062838
210,10,0.106920
211,8,0.090625
212,18,0.076801
213,13,0.084317
214,8,0.077082
215,9,0.072826
216,2,0.069555
217,6,0.048957
218,5,0.130596
219,3,0.025081
220,10,0.077542
221,14,0.113998
222,11,0.115187
223,9,0.120862
224,8,0.087452
225,4,0.081299
226,22,0.135103
227,10,0.181557
228,9,0.077158
229,8,0.118049
230,7,0.072030
231,5,0.066987
232,6,0.105943
233,7,0.102343
234,9,0.092815
235,13,0.108738
236,18,0.094060
237,15,0.112270
238,13,0.114368
239,16,0.138449
240,38,0.093210
241,68,0.078007
242,14,0.125499
243,8,0.135641
244,10,0.092262
245,13,0.093739
246,14,0.209629
247,20,0.215532
248,14,0.097700
249,18,0.108945
250,19,0.102986
251,11,0.105994
252,7,0.073476
253,12,0.115758
254,15,0.105031
255,14,0.135173
256,230,0.049948
257,326,0.046612
258,342,0.045667
259,334,0.047943
260,182,0.057350
261,246,0.054736
262,360,0.052933
263,372,0.050274
264,348,0.045660
265,392,0.044413
266,451,0.044403
267,387,0.044526
268,400,0.043847
269,391,0.046147
270,454,0.043315
271,406,0.046274
272,419,0.042926
273,481,0.043234
274,518,0.043281
275,443,0.045019
276,244,0.049339
277,297,0.050324
278,450,0.042777
279,233,0.058950
280,411,0.045810
281,372,0.050099
282,306,0.058751
283,25,0.149212
284,286,0.051121
285,202,0.065284
286,12,0.150448
287,22,0.113687
288,384,0.047036
289,409,0.046318
290,218,0.054724
291,100,0.071551
292,373,0.043174
293,331,0.049868
