# data/codebooks/_/eps_0.0005_M_0256.cbook:
# P=36  size=256  className='_'
k1,k2
-0.500707,0.475267
-0.672007,0.671386
-0.614814,0.32783
-0.73234,0.611967
-0.818619,0.170145
-0.792129,0.166996
-0.829136,0.565464
-0.703676,0.236987
-0.609127,0.202037
-0.254328,0.373588
-0.418106,0.37997
-0.362968,0.206134
-0.734789,0.476787
-0.386737,0.237768
-0.416095,0.488985
-0.531741,0.278689
-0.283131,0.344923
-0.41991,0.277551
-0.444996,0.346015
-0.149854,0.325796
-0.162079,0.328296
-0.248107,0.289741
-0.257847,0.317641
-0.138436,0.326628
-0.131001,0.345237
-0.152248,0.326925
-0.160788,0.330547
-0.144854,0.335772
-0.145071,0.339582
-0.169785,0.309403
-0.174375,0.308101
-0.102449,0.302963
-0.102206,0.366541
-0.120017,0.368496
-0.0493965,0.527216
-0.190693,0.286366
-0.235633,0.300028
-0.180063,0.299912
-0.228579,0.287743
-0.214962,0.30851
-0.268068,0.308147
-0.261901,0.404162
-0.330235,0.336412
-0.221065,0.294157
-0.355618,0.255365
-0.39907,0.29479
-0.475228,0.309355
-0.410882,0.393804
-0.527537,0.474615
-0.59599,0.518706
-0.525926,0.504128
-0.209311,0.276661
-0.282302,0.224328
-0.166719,0.313055
-0.223662,0.264863
-0.304303,0.234539
-0.398581,0.27861
-0.270958,0.259576
-0.428033,0.164635
-0.142919,0.32035
-0.159946,0.33232
-0.150684,0.319772
-0.189872,0.290114
-0.211662,0.296522
-0.217278,0.282107
-0.252936,0.266308
-0.347675,0.253912
-0.30889,0.237774
-0.312238,0.22729
-0.353618,0.243913
-0.391843,0.26561
-0.324386,0.235895
-0.367882,0.217217
-0.553805,0.344945
-0.508489,0.394832
-0.363416,0.19504
-0.363757,0.152971
-0.442389,0.144419
-0.610028,0.0842561
-0.556551,0.227753
-0.59768,0.291178
-0.704154,0.0908498
-0.752983,0.203145
-0.752329,0.168612
-0.588815,0.311679
-0.588357,0.370465
-0.59577,0.350923
-0.544456,0.57398
-0.49361,0.532325
-0.489398,0.216387
-0.417985,0.429793
-0.555163,0.465959
-0.533314,0.37995
-0.552998,0.42181
-0.547023,0.480029
-0.60497,0.147105
-0.521854,0.441172
-0.587111,0.411268
-0.466641,0.31902
-0.392624,0.142199
-0.369828,0.150892
-0.278497,0.220962
-0.292586,0.232913
-0.349576,0.268572
-0.471985,0.410101
-0.346486,0.382195
-0.406786,0.425855
-0.739724,0.342251
-0.761473,0.265
-0.579516,0.145675
-0.595114,0.208303
-0.572037,0.227772
-0.685655,0.427231
-0.478782,0.518989
-0.589765,0.605449
-0.479379,0.288551
-0.465739,0.435377
-0.196744,0.402855
-0.476536,0.383025
-0.611139,0.496558
-0.576494,0.648002
-0.434307,0.456087
-0.384037,0.481753
-0.377525,0.681197
-0.436334,0.575444
-0.353183,0.717902
-0.492196,0.432575
-0.623017,0.629124
-0.634967,0.463012
-0.561159,0.603036
-0.488814,0.527716
-0.329525,0.234027
-0.325853,0.301229
-0.310475,0.35132
-0.346114,0.260279
-0.648663,0.165582
-0.547013,0.342667
-0.479453,0.520014
-0.435126,0.511119
-0.641401,0.751379
-0.618736,0.600244
-0.573376,0.571218
-0.662862,0.626085
-0.586006,0.579531
-0.453731,0.478091
-0.662234,0.702679
-0.669725,0.54866

