# data/codebooks/_/eps_0.0005_M_1024.cbook:
# P=36  size=1024  className='_'
k1,k2
-0.76091,-0.0986296
-0.719444,-0.0847496
-0.70288,-0.0588205
-0.706682,-0.00428451
-0.537687,0.0408431
-0.542176,0.0610915
-0.609534,-8.40823e-05
-0.666137,-0.0554871
-0.718549,0.0126958
-0.712516,-0.00971709
-0.59422,0.0686368
-0.537211,0.100794
-0.550653,0.118546
-0.655021,0.155934
-0.687916,0.0977525
-0.718804,0.0891115
-0.424588,0.108023
-0.454133,0.0926767
-0.454615,0.0948413
-0.457766,0.235311
-0.469418,0.110956
-0.477419,0.0985894
-0.519589,0.0389525
-0.589084,0.00175875
-0.437867,0.0863182
-0.533779,0.120254
-0.499739,0.298056
-0.588457,0.15815
-0.65835,-0.0152011
-0.610168,0.0161648
-0.628376,0.0271728
-0.713128,0.00164551
-0.814318,-0.0701523
-0.829123,0.01034
-0.704767,-0.00912801
-0.788073,0.0145128
-0.629856,0.0998891
-0.647944,0.062279
-0.628593,0.116733
-0.669052,0.092508
-0.754072,0.24415
-0.764695,0.311971
-0.759099,0.306584
-0.738319,0.404095
-0.71617,0.287717
-0.756959,0.280372
-0.721452,0.266291
-0.771919,0.299132
-0.829096,0.169315
-0.832441,0.22692
-0.806383,0.229242
-0.882421,0.242791
-0.617027,0.126478
-0.698841,0.200537
-0.767127,0.101019
-0.808374,0.107869
-0.772729,0.278714
-0.725051,0.342635
-0.713663,0.299976
-0.733366,0.362379
-0.687197,0.438066
-0.790621,0.488986
-0.70401,0.507374
-0.805509,0.413363
-0.731588,-0.0312483
-0.80176,-0.11416
-0.808526,0.0782711
-0.781741,0.129654
-0.585043,0.117771
-0.611379,0.0855712
-0.669425,0.0648459
-0.770491,-0.00196443
-0.844098,0.243559
-0.824416,0.098982
-0.701565,0.162234
-0.639619,0.256981
-0.680624,0.0651579
-0.667253,0.0680575
-0.691908,0.150432
-0.643577,0.219838
-0.355324,0.178614
-0.46624,0.0880471
-0.296101,0.199133
-0.4346,0.140216
-0.204411,0.285362
-0.235075,0.276579
-0.334468,0.180179
-0.445724,0.196505
-0.289375,0.227269
-0.400519,0.135148
-0.410314,0.149467
-0.424088,0.216533
-0.505465,0.159065
-0.44526,0.130372
-0.355577,0.22373
-0.403244,0.215138
-0.59175,0.202879
-0.680359,0.157257
-0.647601,0.233088
-0.601127,0.264433
-0.625549,0.243939
-0.627107,0.167738
-0.612475,0.266224
-0.599023,0.126993
-0.627607,0.186186
-0.542922,0.254956
-0.4236,0.370657
-0.457759,0.346421
-0.628887,0.416281
-0.545046,0.514921
-0.664545,0.387316
-0.646871,0.580292
-0.472541,0.186073
-0.476569,0.238308
-0.486689,0.360736
-0.467632,0.334006
-0.590864,0.272405
-0.648041,0.226315
-0.461534,0.269931
-0.563715,0.244348
-0.471948,0.265956
-0.525503,0.324201
-0.745668,0.272534
-0.70445,0.224489
-0.543796,0.401348
-0.507231,0.436103
-0.639267,0.342909
-0.679407,0.44153
-0.906442,0.160359
-0.855171,0.22081
-0.769959,0.161443
-0.765236,0.231346
-0.826248,0.274111
-0.904783,0.122028
-0.803412,0.434637
-0.784912,0.407425
-0.785501,-0.0285101
-0.873322,0.0101194
-0.516434,0.0995632
-0.576866,0.101802
-0.433769,0.181521
-0.667004,0.0711833
-0.732752,0.11916
-0.834485,0.219451
-0.78807,0.428927
-0.753072,0.564839
-0.835067,0.280108
-0.675009,0.384044
-0.816596,0.352681
-0.779126,0.420789
-0.785095,0.504294
-0.788102,0.510284
-0.610081,0.607207
-0.647809,0.518622
-0.69381,0.52854
-0.640753,0.635312
-0.798521,0.303979
-0.686091,0.36961
-0.713867,0.534178
-0.744664,0.573428
-0.5976,0.276883
-0.69407,0.349523
-0.634046,0.336301
-0.64241,0.522471
-0.657743,0.281553
-0.60581,0.479483
-0.588349,0.569667
-0.625862,0.361265
-0.69592,0.299761
-0.597578,0.483905
-0.695586,0.366524
-0.629258,0.483636
-0.641463,0.367064
-0.713132,0.504223
-0.645669,0.640524
-0.736607,0.637134
-0.497186,0.403642
-0.459106,0.432693
-0.578323,0.378894
-0.596417,0.417282
-0.638387,0.166231
-0.689242,0.260688
-0.635674,0.274226
-0.651039,0.350053
-0.485308,0.413803
-0.484248,0.491094
-0.479708,0.412516
-0.388089,0.357203
-0.571028,0.301195
-0.570514,0.333657
-0.605723,0.359396
-0.637357,0.404684
-0.719624,0.128646
-0.742195,0.222755
-0.687147,0.23223
-0.707554,0.292556
-0.733659,0.347602
-0.768378,0.368075
-0.69524,0.298018
-0.780754,0.370728
-0.717911,0.427208
-0.667936,0.432573
-0.750852,0.569355
-0.743135,0.555274
-0.732027,0.180762
-0.840129,0.366474
-0.750166,0.341173
-0.758908,0.31832
-0.57183,0.459555
-0.592564,0.552664
-0.451464,0.392457
-0.475679,0.386195
-0.510168,0.492904
-0.555505,0.50553
-0.534447,0.456884
-0.578289,0.593502
-0.496115,0.363206
-0.529392,0.343638
-0.534643,0.506215
-0.489831,0.507232
-0.54475,0.464478
-0.685809,0.44313
-0.555017,0.344802
-0.545757,0.416001
-0.781175,0.14069
-0.731489,0.140639
-0.81515,0.217149
-0.808056,0.360337
-0.710481,0.397766
-0.683977,0.405488
-0.726624,0.580457
-0.764088,0.598154
-0.764626,0.313974
-0.786027,0.5557
-0.72185,0.587171
-0.785273,0.568774
-0.634014,0.380831
-0.745555,0.558677
-0.726097,0.482887
-0.740532,0.587841
-0.547563,0.264458
-0.580294,0.285912
