# data/codebooks/_/eps_0.0005_M_0128.cbook:
# P=36  size=128  className='_'
k1,k2
-0.657646,-0.0281968
-0.638504,0.0385349
-0.47736,0.088736
-0.596798,0.0726928
-0.74832,0.0176094
-0.767874,0.293001
-0.745521,0.170442
-0.760445,0.361366
-0.72607,0.00624195
-0.716755,0.105052
-0.307755,0.212678
-0.370704,0.186736
-0.59468,0.179356
-0.594523,0.38737
-0.56224,0.259885
-0.61133,0.349959
-0.836103,0.18346
-0.695701,0.0495069
-0.7808,0.439974
-0.725565,0.480339
-0.644555,0.312784
-0.645115,0.471287
-0.578276,0.315868
-0.582178,0.339292
-0.72777,0.261098
-0.754412,0.386242
-0.541213,0.477778
-0.5564,0.439954
-0.737419,0.448209
-0.745847,0.504961
-0.641165,0.364694
-0.691132,0.496968
-0.792594,0.311391
-0.782094,0.22258
-0.521312,0.342565
-0.511668,0.599792
-0.513275,0.352456
-0.638752,0.292507
-0.690478,0.355336
-0.528767,0.410298
-0.471972,0.270533
-0.676169,0.493325
-0.687875,0.512004
-0.627756,0.572952
-0.559469,0.41994
-0.634839,0.466064
-0.54,0.545953
-0.506494,0.245375
-0.503338,0.39065
-0.518572,0.368022
-0.539231,0.448552
-0.454045,0.374257
-0.581655,0.546133
-0.637628,0.73206
-0.507786,0.418115
-0.65464,0.561521
-0.787366,0.442395
-0.812318,0.340982
-0.627558,0.184504
-0.412156,0.349024
-0.419271,0.253387
-0.414132,0.43842
-0.423434,0.281695
-0.44288,0.322617
-0.154371,0.324188
-0.248595,0.300909
-0.137475,0.330945
-0.161392,0.334436
-0.145547,0.336433
-0.171026,0.310884
-0.109504,0.327362
-0.0960277,0.419427
-0.207659,0.290264
-0.210831,0.289244
-0.245496,0.304947
-0.297498,0.344265
-0.305247,0.25846
-0.410394,0.286565
-0.451593,0.459012
-0.535211,0.499431
-0.231815,0.265835
-0.206261,0.277031
-0.367178,0.249733
-0.368174,0.204297
-0.15131,0.324075
-0.175965,0.30295
-0.210811,0.288446
-0.291797,0.257635
-0.293771,0.245649
-0.358041,0.2459
-0.338871,0.229238
-0.537361,0.318709
-0.391268,0.138234
-0.488243,0.119236
-0.574246,0.250032
-0.724802,0.12903
-0.679116,0.244911
-0.594219,0.344988
-0.521301,0.565641
-0.475424,0.350523
-0.551067,0.43665
-0.529682,0.383079
-0.548152,0.389931
-0.559195,0.407623
-0.439727,0.116634
-0.304596,0.208874
-0.376672,0.327019
-0.37786,0.422088
-0.76436,0.292045
-0.55591,0.219477
-0.638887,0.311241
-0.602382,0.578918
-0.507797,0.366058
-0.35544,0.454848
-0.603754,0.580706
-0.38066,0.512505
-0.441225,0.601901
-0.391961,0.642454
-0.620967,0.586571
-0.50181,0.503965
-0.326356,0.270556
-0.331369,0.310518
-0.6204,0.292954
-0.447285,0.510949
-0.640668,0.731244
-0.613219,0.561604
-0.560888,0.579338
-0.654034,0.597743

