# data/codebooks/_/eps_0.0005_M_1024.cbook:
# P=36  size=1024  className='_'
k1,k2,k3
-0.454954,0.484569,-0.115044
-0.587512,0.502744,-0.0201215
-0.586349,0.504664,-0.0220449
-0.529176,0.45082,0.00636263
-0.61851,0.497427,-0.0539632
-0.551071,0.411036,0.0277223
-0.407696,0.299366,-0.190656
-0.424866,0.20086,-0.195838
-0.342514,0.390799,-0.132586
-0.561455,0.455699,-0.172749
-0.578748,0.458635,-0.0511019
-0.549621,0.422524,-0.0814943
-0.547931,0.435831,-0.321318
-0.541086,0.367866,-0.0772322
-0.590213,0.56219,0.0931155
-0.600409,0.581273,0.0759597
-0.523799,0.475214,-0.0137325
-0.692455,0.0626816,-0.266017
-0.750803,0.0973118,-0.235701
-0.53607,0.173435,-0.185569
-0.484405,0.19349,-0.174807
-0.654355,0.674599,0.149439
-0.489327,0.362048,-0.0472878
-0.344836,0.342881,-0.134751
-0.387883,0.387816,-0.0997636
-0.584242,0.472164,0.03344
-0.606041,0.421264,-0.0187628
-0.569884,0.400576,-0.149514
-0.562844,0.285616,-0.0527877
-0.63183,0.250122,-0.101542
-0.478551,0.258898,-0.139595
-0.403511,0.457747,-0.0544229
-0.373179,0.462721,-0.101395
-0.4595,0.0891332,-0.305118
-0.529653,0.0878384,-0.308875
-0.314766,0.165844,-0.264809
-0.351399,0.221371,-0.225197
-0.449624,0.0780322,-0.321806
-0.403771,0.151111,-0.258493
-0.328156,0.191573,-0.243391
-0.335152,0.168845,-0.255156
-0.200637,0.281463,-0.179076
-0.329509,0.184607,-0.243257
-0.267195,0.215839,-0.222686
-0.313599,0.207664,-0.240764
-0.229072,0.268045,-0.191652
-0.256999,0.251485,-0.186695
-0.28088,0.233363,-0.167465
-0.371457,0.198928,-0.223581
-0.334178,0.252748,-0.148381
-0.309225,0.223749,-0.183939
-0.359002,0.283025,-0.101246
-0.417375,0.30442,-0.0979575
-0.517502,0.441543,-0.100308
-0.489458,0.433024,-0.0923968
-0.461122,0.408031,-0.166446
-0.435138,0.422699,-0.195408
-0.267909,0.363222,-0.121537
-0.270269,0.366562,-0.0208417
-0.380211,0.337168,-0.119337
-0.471298,0.510994,-0.0952421
-0.3085,0.341643,-0.075
-0.432044,0.434481,-0.0540806
-0.395568,0.443932,-0.0185874
-0.41366,0.471052,0.0686166
-0.675091,0.220151,-0.144994
-0.687057,0.313615,-0.120657
-0.740363,0.336608,-0.363529
-0.881935,0.609687,-0.295018
-0.739859,0.143141,-0.301757
-0.595335,0.16211,-0.25637
-0.82733,0.338988,-0.1384
-0.695824,0.37745,-0.197203
-0.679697,0.145038,-0.210659
-0.662785,0.0876734,-0.241116
-0.474235,0.223739,-0.148462
-0.604001,0.187162,-0.188417
-0.497963,0.148689,-0.25671
-0.571524,0.145088,-0.221649
-0.67327,0.379573,-0.0644653
-0.622654,0.374074,-0.289366
-0.589013,0.0664706,-0.289815
-0.627225,0.0859419,-0.291578
-0.497464,0.281244,-0.110032
-0.64993,0.270495,-0.189548
-0.650536,0.454156,-0.0746498
-0.656949,0.458531,-0.217087
-0.706606,0.388527,-0.0666386
-0.693873,0.498728,-0.16843
-0.44279,0.425397,-0.0659022
-0.517717,0.534043,-0.0813586
-0.467994,0.472,-0.250442
-0.450819,0.565302,-0.281604
-0.599054,0.607904,-0.162787
-0.566627,0.575278,-0.199305
-0.561835,0.608467,-0.205072
-0.57062,0.670514,-0.312708
-0.496723,0.277145,-0.0566317
-0.413091,0.263933,-0.0608328
-0.470677,0.283109,-0.0586172
-0.532129,0.321535,-0.059855
-0.555084,0.361713,-0.212819
-0.5651,0.396956,0.00600538
-0.380325,0.449881,-0.00895217
-0.399173,0.519882,-0.122566
-0.222153,0.420788,0.0741329
0.0336159,0.329139,-0.0600023
-0.377387,0.503828,0.0560253
-0.521191,0.582085,0.0605154
-0.433444,0.289599,-0.181805
-0.319483,0.433794,-0.144226
-0.47591,0.28068,-0.311487
-0.533141,0.541482,-0.0399474
-0.697644,0.370087,-0.0555238
-0.599801,0.412073,0.00746628
-0.628425,0.683632,0.0246328
-0.615419,0.804467,0.171279
-0.493492,0.578802,0.0549466
-0.603816,0.716263,0.144823
-0.629354,0.763175,0.0642356
-0.523409,0.537529,0.0924753
-0.306252,0.383349,-0.244946
-0.337227,0.538155,-0.221122
-0.305256,0.59729,-0.236991
-0.560789,0.406452,-0.144799
-0.342562,0.45001,-0.0640104
-0.426624,0.456698,-0.00456855
-0.386365,0.508942,-0.037084
-0.391044,0.502474,-0.105301
-0.349695,0.655445,-0.409852
-0.334261,0.734102,-0.495799
-0.470967,0.643356,-0.435934
-0.475677,0.64979,-0.440293
-0.392081,0.321035,-0.37627
-0.381783,0.329992,-0.355988
-0.45852,0.630749,-0.440229
-0.399148,0.693223,-0.3711
-0.407201,0.671222,-0.390842
-0.3551,0.727902,-0.509265
-0.332616,0.739777,-0.517723
-0.437217,0.626999,-0.088683
-0.423697,0.587463,-0.0901979
-0.484299,0.54124,-0.121926
-0.546492,0.374022,-0.242014
-0.51213,0.361657,-0.250971
-0.635867,0.694325,0.0824681
-0.666303,0.752022,0.0599216
-0.537919,0.530285,0.159064
-0.596934,0.602837,-0.0521154
-0.646913,0.314903,-0.028956
-0.682261,0.532256,-0.0646158
-0.596118,0.462616,-0.0622606
-0.596245,0.490826,-0.10244
-0.579177,0.605817,0.0310879
-0.53761,0.601956,0.0431286
-0.45725,0.549828,0.0441146
-0.596754,0.554642,0.090193
-0.456431,0.442405,-0.00567638
-0.429942,0.528887,0.141351
-0.569357,0.611309,0.24302
-0.54616,0.619473,0.00579268
-0.33129,0.252764,-0.155314
-0.328276,0.234467,-0.153642
-0.302982,0.248686,-0.138334
-0.232077,0.280032,-0.14243
-0.25932,0.32606,-0.0351179
-0.286846,0.327169,-0.044715
-0.318534,0.263867,-0.146689
-0.407129,0.288847,-0.0386809
-0.23864,0.329539,-0.0567123
-0.277641,0.327542,-0.0517897
-0.401493,0.403428,0.107903
-0.320616,0.351839,-0.0222259
-0.306252,0.236133,-0.193421
-0.306219,0.252363,-0.16237
-0.442115,0.240446,-0.19821
-0.37127,0.381568,-0.103206
-0.518268,0.131502,-0.237737
-0.580083,0.106712,-0.267541
-0.78611,0.172181,-0.17254
-0.68493,0.35041,-0.117972
-0.536709,0.307416,-0.351264
-0.539134,0.374645,-0.333137
-0.481248,0.399605,0.0875752
-0.612557,0.284375,-0.179518
-0.4446,0.470898,-0.0285855
-0.560414,0.530672,-0.0516304
-0.502206,0.461113,-0.113
-0.507959,0.529751,-0.0725975
-0.442202,0.606116,0.0241864
-0.417165,0.489224,-0.120954
-0.45531,0.449599,-0.0517692
-0.448494,0.586463,-0.192557
-0.623278,0.746869,0.219746
-0.653261,0.79285,0.146402
-0.647503,0.710802,0.126046
-0.634557,0.729116,0.196035
-0.612144,0.628456,0.133747
-0.59997,0.584533,0.170037
-0.590651,0.568584,0.121367
-0.626536,0.490823,0.00755751
-0.604818,0.736651,0.172407
-0.5106,0.418415,-0.266544
-0.563585,0.468407,0.287237
-0.562082,0.587917,0.239162
-0.720444,0.508145,-0.111205
-0.696212,0.567208,0.0208634
-0.673642,0.699821,0.086665
-0.653921,0.361845,-0.138416
-0.631263,0.48871,-0.146259
-0.496321,0.425755,-0.0850786
-0.616906,0.745134,0.141974
-0.612373,0.75253,0.0917006
-0.444319,0.534833,-0.46689
-0.223555,0.497905,-0.291447
-0.474573,0.253888,-0.177854
-0.435381,0.34268,-0.139351
-0.583949,0.656947,0.210954
-0.652574,0.722346,0.194647
-0.601557,0.369924,0.041853
-0.683055,0.77139,0.0771612
-0.636008,0.79025,0.394085
-0.629356,0.767137,0.368701
-0.669925,0.24563,0.0251652
-0.709774,0.282156,-0.0122271

