index,cardinality,distortion
0,16,0.044936
1,11,0.047250
2,19,0.047631
3,21,0.044288
4,15,0.050330
5,24,0.047919
6,17,0.048657
7,17,0.054025
8,18,0.051136
9,22,0.057422
10,32,0.052101
11,11,0.069601
12,18,0.053111
13,21,0.054262
14,40,0.055229
15,28,0.056776
16,16,0.055833
17,27,0.064492
18,16,0.072787
19,7,0.060404
20,19,0.056347
21,24,0.060070
22,27,0.064499
23,22,0.062651
24,21,0.055726
25,30,0.060849
26,16,0.077080
27,19,0.081193
28,18,0.057597
29,17,0.057466
30,16,0.060675
31,11,0.066091
32,22,0.054505
33,22,0.057107
34,26,0.056139
35,37,0.046263
36,28,0.051013
37,29,0.052734
38,7,0.062554
39,17,0.058939
40,25,0.056465
41,31,0.052476
42,38,0.063520
43,34,0.056456
44,34,0.059415
45,40,0.064841
46,27,0.060051
47,28,0.059862
48,20,0.065902
49,14,0.066194
50,22,0.063226
51,22,0.073272
52,8,0.059974
53,7,0.071187
54,25,0.067919
55,22,0.073231
56,33,0.058788
57,26,0.059268
58,30,0.055653
59,26,0.056429
60,22,0.059246
61,10,0.073402
62,16,0.054256
63,12,0.071911
64,7,0.059892
65,13,0.065896
66,14,0.072554
67,13,0.072397
68,13,0.072115
69,19,0.068972
70,17,0.069937
71,17,0.086006
72,19,0.092645
73,30,0.087665
74,25,0.071719
75,12,0.077603
76,15,0.092178
77,19,0.076814
78,12,0.086415
79,11,0.068116
80,8,0.076166
81,13,0.107463
82,25,0.094168
83,11,0.095739
84,15,0.109152
85,24,0.092008
86,16,0.083160
87,18,0.084596
88,15,0.077937
89,18,0.092017
90,14,0.087103
91,11,0.071009
92,24,0.078158
93,15,0.117140
94,13,0.107324
95,14,0.114747
96,9,0.117052
97,11,0.087613
98,11,0.089201
99,11,0.087830
100,6,0.068994
101,6,0.139426
102,3,0.041961
103,2,0.192236
104,16,0.057964
105,24,0.081848
106,8,0.122463
107,15,0.084808
108,13,0.105003
109,17,0.091351
110,19,0.091773
111,6,0.074810
112,6,0.081555
113,6,0.100661
114,12,0.136735
115,13,0.116512
116,16,0.079594
117,14,0.092697
118,8,0.133472
119,7,0.107290
120,6,0.084196
121,7,0.111315
122,9,0.082481
123,11,0.100355
124,10,0.109606
125,10,0.130271
126,6,0.097652
127,7,0.135572
128,13,0.106195
129,11,0.113572
130,8,0.105307
131,4,0.122703
132,11,0.104592
133,9,0.084308
134,8,0.122520
135,11,0.171517
136,6,0.102069
137,2,0.032939
138,2,0.034850
139,4,0.121189
140,3,0.113358
141,11,0.137669
142,7,0.085545
143,6,0.116350
144,11,0.120448
145,11,0.132329
146,6,0.141210
147,6,0.156100
148,14,0.113480
149,15,0.101827
150,11,0.130381
151,5,0.151010
152,5,0.051421
153,12,0.129191
154,19,0.099304
155,7,0.141569
156,11,0.145532
157,5,0.152385
158,5,0.071319
159,5,0.106959
160,26,0.064761
161,22,0.064597
162,16,0.085148
163,4,0.086848
164,34,0.053406
165,40,0.054778
166,17,0.071213
167,26,0.062590
168,52,0.046627
169,32,0.058733
170,54,0.053356
171,62,0.054807
172,31,0.052165
173,28,0.058225
174,13,0.078795
175,6,0.142562
176,57,0.060008
177,20,0.078220
178,33,0.059171
179,11,0.080797
180,12,0.052067
181,27,0.068997
182,12,0.070133
183,8,0.103720
184,6,0.100508
185,16,0.071824
186,36,0.053495
187,21,0.083546
188,29,0.054540
189,14,0.053303
190,20,0.074136
191,10,0.091485
192,5,0.161720
193,9,0.144150
194,9,0.102794
195,5,0.100095
196,6,0.190827
197,5,0.105568
198,6,0.111997
199,4,0.109058
200,4,0.111505
201,2,0.040530
202,1,-0.000000
203,3,0.091644
204,2,0.048193
205,3,0.117100
206,2,0.135132
207,3,0.194105
208,8,0.147921
209,6,0.113250
210,6,0.127531
211,7,0.157488
212,3,0.052985
213,5,0.096226
214,11,0.150942
215,5,0.113050
216,6,0.165359
217,8,0.113779
218,5,0.130193
219,8,0.132437
220,7,0.110603
221,7,0.147697
222,5,0.130099
223,8,0.139682
224,2,0.104488
225,4,0.138112
226,3,0.161246
227,4,0.221829
228,5,0.089992
229,8,0.178749
230,8,0.207888
231,7,0.196769
232,8,0.139914
233,3,0.078485
234,4,0.179825
235,8,0.231314
236,7,0.160263
237,6,0.184243
238,7,0.168560
239,9,0.231125
240,11,0.107431
241,9,0.115131
242,9,0.111450
243,8,0.129867
244,9,0.129998
245,13,0.138656
246,6,0.131054
247,7,0.127639
248,12,0.141068
249,7,0.154919
250,4,0.204449
251,10,0.129493
252,3,0.072671
253,4,0.061097
254,7,0.143721
255,5,0.160232
256,6,0.050483
257,7,0.066020
258,11,0.071224
259,9,0.106353
260,13,0.073069
261,10,0.103135
262,8,0.095551
263,10,0.095919
264,5,0.064857
265,6,0.053841
266,5,0.066477
267,5,0.048095
268,8,0.072551
269,6,0.112831
270,14,0.078177
271,8,0.105847
272,12,0.065887
273,14,0.056897
274,8,0.060635
275,7,0.049900
276,15,0.064926
277,23,0.068477
278,18,0.066478
279,16,0.058302
280,21,0.060246
281,21,0.060559
282,19,0.065441
283,11,0.071643
284,18,0.098070
285,14,0.094353
286,10,0.096099
287,7,0.105880
288,10,0.089903
289,10,0.080403
290,5,0.083182
291,4,0.088788
292,9,0.119192
293,6,0.116199
294,7,0.089941
295,6,0.118677
296,7,0.058022
297,6,0.088890
298,9,0.119076
299,15,0.109616
300,7,0.091458
301,11,0.076136
302,5,0.047215
303,5,0.063924
304,6,0.059740
305,6,0.084464
306,9,0.095513
307,5,0.070497
308,8,0.086434
309,3,0.067334
310,3,0.072466
311,4,0.072774
312,9,0.096347
313,11,0.100349
314,25,0.100535
315,17,0.116446
316,12,0.117620
317,7,0.103221
318,9,0.107443
319,6,0.123362
320,19,0.080178
321,8,0.072659
322,7,0.115555
323,10,0.112416
324,23,0.106811
325,33,0.105765
326,9,0.071661
327,15,0.104885
328,16,0.100781
329,19,0.098062
330,12,0.123355
331,12,0.079694
332,8,0.109594
333,11,0.080877
334,19,0.118993
335,20,0.140469
336,21,0.105105
337,20,0.098671
338,11,0.100566
339,18,0.132946
340,30,0.103040
341,29,0.092825
342,14,0.076352
343,16,0.107552
344,4,0.083073
345,4,0.105329
346,5,0.081989
347,10,0.108558
348,7,0.096339
349,4,0.068821
350,3,0.154113
351,3,0.163428
352,17,0.109373
353,24,0.109599
354,7,0.065795
355,11,0.158432
356,12,0.090682
357,23,0.091473
358,12,0.068149
359,9,0.099516
360,16,0.114871
361,14,0.097267
362,16,0.082375
363,15,0.087135
364,17,0.089177
365,20,0.097767
366,18,0.117209
367,12,0.072993
368,11,0.081896
369,13,0.111781
370,10,0.098589
371,8,0.109522
372,16,0.109139
373,15,0.118819
374,4,0.074366
375,6,0.066876
376,16,0.117325
377,11,0.112043
378,14,0.123259
379,11,0.108399
380,11,0.098501
381,15,0.126106
382,9,0.101111
383,6,0.138645
384,15,0.066020
385,13,0.053186
386,15,0.081536
387,17,0.081698
388,11,0.076999
389,13,0.069363
390,16,0.094014
391,12,0.094408
392,28,0.080205
393,19,0.069935
394,14,0.097634
395,16,0.079803
396,15,0.090097
397,12,0.084466
398,17,0.083939
399,15,0.085068
400,7,0.056176
401,6,0.044429
402,9,0.077787
403,22,0.100170
404,15,0.115266
405,8,0.056742
406,9,0.075014
407,7,0.086354
408,13,0.075681
409,19,0.073937
410,10,0.074836
411,12,0.087682
412,21,0.084765
413,11,0.109711
414,19,0.093271
415,10,0.093964
416,3,0.054022
417,8,0.064274
418,11,0.071992
419,11,0.049648
420,12,0.076062
421,10,0.080468
422,7,0.080917
423,8,0.064790
424,6,0.076878
425,9,0.067589
426,8,0.058119
427,5,0.061423
428,6,0.091337
429,9,0.116455
430,6,0.085762
431,5,0.139808
432,6,0.109341
433,12,0.101413
434,10,0.097188
435,8,0.063840
436,5,0.081783
437,5,0.054137
438,4,0.054111
439,3,0.041889
440,11,0.113199
441,7,0.112495
442,11,0.104591
443,3,0.030105
444,6,0.102032
445,9,0.089658
446,10,0.072095
447,6,0.113560
448,7,0.071777
449,13,0.057498
450,13,0.075002
451,14,0.085021
452,12,0.072346
453,8,0.075826
454,10,0.091225
455,6,0.085138
456,12,0.107521
457,16,0.086056
458,18,0.119308
459,16,0.104048
460,12,0.082124
461,9,0.103039
462,15,0.101074
463,6,0.049574
464,6,0.062595
465,7,0.057370
466,6,0.043935
467,4,0.029153
468,9,0.054128
469,4,0.065955
470,12,0.066064
471,7,0.062962
472,8,0.106307
473,8,0.110135
474,19,0.082247
475,8,0.097033
476,8,0.074452
477,11,0.092208
478,8,0.076609
479,6,0.080787
480,21,0.086063
481,13,0.097458
482,29,0.090969
483,20,0.099078
484,13,0.098913
485,16,0.134700
486,11,0.091227
487,11,0.103216
488,6,0.053796
489,16,0.092643
490,7,0.089399
491,4,0.056710
492,10,0.079364
493,9,0.089677
494,13,0.089448
495,13,0.094501
496,16,0.090971
497,18,0.096781
498,14,0.101676
499,16,0.087714
500,11,0.085730
501,7,0.099187
502,10,0.107568
503,5,0.095735
504,28,0.101495
505,18,0.095415
506,17,0.100698
507,12,0.102418
508,1,0.000000
509,4,0.039582
510,2,0.026657
511,2,0.036340
512,2,0.052636
513,3,0.078858
514,5,0.095951
515,5,0.091540
516,8,0.143398
517,5,0.129529
518,10,0.125685
519,11,0.153729
520,7,0.083981
521,8,0.068510
522,7,0.150103
523,6,0.092627
524,10,0.087945
525,8,0.117002
526,6,0.109321
527,8,0.128615
528,4,0.093170
529,5,0.135873
530,7,0.112333
531,2,0.045510
532,7,0.100375
533,4,0.109810
534,10,0.107637
535,10,0.101620
536,6,0.099172
537,10,0.088713
538,4,0.106184
539,5,0.153298
540,5,0.089268
541,4,0.099047
542,7,0.092756
543,3,0.046847
544,6,0.059297
545,9,0.066531
546,20,0.060612
547,11,0.071071
548,8,0.072204
549,10,0.067331
550,8,0.086126
551,8,0.091739
552,8,0.066100
553,13,0.074356
554,7,0.073168
555,7,0.084748
556,2,0.069257
557,4,0.119662
558,3,0.151155
559,3,0.077538
560,9,0.052768
561,8,0.077922
562,5,0.082109
563,4,0.130768
564,6,0.087785
565,4,0.033678
566,4,0.042142
567,6,0.169403
568,2,0.097781
569,5,0.070767
570,2,0.024563
571,6,0.081162
572,5,0.095456
573,10,0.106916
574,4,0.047655
575,3,0.039467
576,11,0.064733
577,15,0.064482
578,13,0.094512
579,16,0.090790
580,8,0.078869
581,6,0.068249
582,7,0.127633
583,5,0.097611
584,7,0.112081
585,5,0.098928
586,8,0.137757
587,8,0.145834
588,3,0.136019
589,2,0.055465
590,3,0.134136
591,2,0.063757
592,1,0.000000
593,1,-0.000000
594,1,0.000000
595,5,0.089147
596,4,0.101559
597,3,0.120763
598,3,0.081074
599,3,0.196278
600,9,0.070330
601,7,0.078372
602,7,0.082865
603,7,0.061070
604,4,0.112981
605,1,0.000000
606,4,0.040626
607,2,0.123206
608,3,0.077136
609,4,0.087171
610,1,0.000000
611,2,0.054482
612,4,0.074328
613,6,0.122203
614,8,0.086810
615,4,0.078627
616,4,0.046392
617,6,0.053825
618,6,0.095615
619,4,0.066740
620,6,0.094497
621,9,0.118470
622,4,0.110254
623,4,0.184257
624,7,0.090052
625,6,0.093502
626,7,0.112552
627,3,0.079230
628,5,0.106590
629,4,0.033085
630,5,0.043577
631,5,0.052902
632,4,0.084854
633,11,0.079700
634,10,0.087292
635,4,0.069524
636,7,0.117084
637,6,0.101759
638,7,0.149856
639,20,0.117375
640,2,0.059377
641,3,0.065040
642,6,0.076947
643,11,0.073838
644,4,0.055044
645,5,0.119611
646,3,0.075509
647,4,0.063462
648,11,0.061988
649,8,0.061572
650,22,0.053797
651,11,0.066210
652,5,0.089255
653,7,0.065134
654,11,0.081053
655,4,0.116707
656,3,0.066775
657,3,0.052926
658,2,0.042909
659,3,0.061479
660,2,0.118010
661,1,0.000000
662,5,0.074654
663,4,0.085566
664,1,-0.000000
665,0,NaN
666,1,-0.000000
667,1,0.000000
668,2,0.034289
669,2,0.025194
