# data/codebooks/_/eps_0.0005_M_0512.cbook:
# P=36  size=512  className='_'
k1,k2
-0.538286,0.351082
-0.550932,0.341387
-0.486815,0.494685
-0.504498,0.505656
-0.426195,0.525335
-0.44998,0.521245
-0.642868,0.775616
-0.641863,0.730575
-0.605753,0.60505
-0.610858,0.528391
-0.56649,0.600921
-0.562876,0.53102
-0.711531,0.530402
-0.674039,0.718345
-0.559651,0.423809
-0.60495,0.726787
-0.329666,0.493442
-0.457577,0.290278
-0.636028,0.676873
-0.663388,0.652692
-0.631172,0.773358
-0.690592,0.276579

